NQUEST,ENTEPEN,TIPOPEN,DECOR,TPENS,MESIPEN,ARRET,TARRET,QUOTAPE,NORD
509140,1,4,1977,1000,13,2,0,,1
509144,1,1,1985,780,13,2,0,60,1
509162,1,1,1985,1200,13,2,0,50,1
509164,1,1,1985,1500,13,2,0,70,1
509170,2,4,1988,1300,13,2,0,,4
509199,1,4,1986,650,12,2,0,,1
509201,4,3,1970,300,12,2,0,,1
509202,7,1,1987,800,12,2,0,,1
509207,1,4,1980,1200,12,2,0,,1
509229,1,3,1997,1800,12,2,0,,1
509252,1,1,1998,3051,13,2,0,80,1
509256,1,4,1982,1200,13,2,0,,1
509257,1,4,1985,1000,13,2,0,,1
509258,1,1,1983,1800,13,2,0,70,1
509269,1,1,1991,1000,13,2,0,70,1
509273,1,3,1983,2700,13,2,0,,1
509274,1,1,1993,2000,13,2,0,80,1
509276,1,1,1998,2000,13,2,0,80,1
509277,1,1,1986,2500,13,2,0,60,1
509280,1,1,1997,900,13,2,0,60,1
509283,1,1,1995,900,13,2,0,60,1
509285,1,4,1994,1300,13,2,0,,1
509287,1,1,1995,2000,13,2,0,70,1
509372,1,1,1993,1400,13,2,0,70,1
509379,1,1,1996,1870,12,2,0,80,1
509381,1,2,1989,700,13,2,0,,1
509388,1,1,1997,2100,13,2,0,100,1
509395,1,1,1993,1500,13,2,0,70,1
509397,1,1,1980,1600,12,2,0,70,1
509480,1,1,1989,700,12,2,0,1,1
509485,1,1,1986,1300,12,2,0,60,1
509490,1,4,1996,800,12,2,0,,1
509496,1,1,1981,900,12,2,0,70,5
509504,4,2,1983,800,12,2,0,,1
509508,1,1,1995,1700,13,2,0,70,1
509524,1,1,1995,2000,13,2,0,80,1
509526,1,4,1996,1500,13,2,0,,1
509527,1,4,,700,13,2,0,,1
509528,1,3,1998,800,13,2,0,,1
509529,1,4,1973,1000,13,2,0,,1
509534,1,1,1970,1200,13,2,0,80,1
509534,1,4,1991,350,13,2,0,,1
509539,1,3,1989,980,13,2,0,,1
509539,1,1,1991,700,13,2,0,70,2
509540,1,4,1990,600,13,2,0,,1
509542,1,3,1980,800,13,2,0,,1
509542,1,1,1996,900,13,2,0,70,2
509543,1,1,1997,2050,13,1,20000,100,1
509543,4,3,1985,300,12,2,0,,1
509545,1,1,1986,600,13,2,0,60,1
509545,1,4,1988,500,13,2,0,,1
509547,1,1,1985,1800,13,2,0,100,1
509547,1,1,1988,1800,13,2,0,100,2
509550,1,4,1979,1500,12,2,0,,5
509551,1,3,1993,800,13,2,0,,1
509554,1,1,1980,1000,13,2,0,80,1
509556,1,4,1990,1100,13,2,0,,1
509565,7,1,1994,3000,13,2,0,65,1
509614,1,1,1995,700,13,2,0,80,1
509614,1,1,1994,650,13,2,0,80,2
509628,3,1,1987,2500,13,2,0,100,1
509631,3,1,1994,1900,13,2,0,90,1
509632,1,4,1998,700,13,2,0,,1
509638,1,3,1990,330,13,2,0,,2
509638,4,3,1991,240,13,2,0,,2
509639,1,4,1992,718,13,2,0,,1
509640,1,3,1978,1300,13,2,0,,1
509642,1,4,1997,1000,13,2,0,,1
509643,1,1,1997,2500,13,2,0,10,1
509652,1,4,1981,700,13,2,0,,1
509653,1,1,1993,2100,13,2,0,100,1
509654,1,1,1984,1600,13,2,0,80,1
509659,1,1,1980,850,13,2,0,50,1
509660,1,1,1993,2000,13,2,0,100,1
509661,1,4,1992,1200,13,2,0,,1
509664,1,1,1994,1900,13,2,0,60,1
509666,1,4,1997,1450,13,2,0,,1
509682,1,3,1970,350,13,2,0,,1
509682,1,3,1968,350,13,2,0,,2
509683,1,1,1980,900,13,2,0,90,1
509683,1,3,1988,350,13,2,0,,2
509686,1,1,1988,2063,13,2,0,80,1
509693,1,1,1987,1800,13,2,0,90,1
509693,1,3,1988,350,13,2,0,,3
509697,1,4,1993,2000,13,2,0,,1
509698,1,1,1998,2350,13,2,0,90,1
509703,1,3,1990,35,13,2,0,,2
509705,1,3,1990,350,13,2,0,,2
509714,1,1,1998,2400,13,2,0,90,1
509715,5,1,1990,1600,13,2,0,40,1
509716,1,4,1970,900,13,2,0,,1
509720,1,4,1979,900,13,2,0,,1
509725,1,1,1997,3500,13,2,0,90,1
509728,3,1,1978,2000,13,2,0,20,1
509729,3,1,1976,2000,13,2,0,90,1
509734,3,1,1978,2500,13,2,0,80,1
509734,1,1,1990,700,13,2,0,80,2
509734,1,1,1972,700,13,2,0,80,5
509734,1,4,1986,70,13,2,0,,5
509735,1,1,1976,600,13,2,0,30,1
509735,1,4,1996,350,13,2,0,,1
509739,1,1,1973,850,13,2,0,40,1
509739,1,2,1965,650,13,2,0,,2
509740,1,1,1978,1800,13,2,0,20,1
509740,1,1,1973,700,13,2,0,20,2
509740,1,2,1973,400,13,2,0,,3
509740,1,4,1970,350,13,2,0,,3
509755,1,1,1996,1850,13,2,0,80,1
509768,1,1,1987,1650,13,2,0,85,1
509769,1,1,1995,1300,13,2,0,80,1
509770,1,1,1985,1250,13,2,0,70,1
509770,1,1,1985,1180,13,2,0,65,2
509785,1,1,1980,600,13,2,0,80,1
509785,1,1,1980,700,13,2,0,80,2
509787,1,1,1985,1200,13,2,0,70,1
509787,1,1,1995,1000,13,2,0,80,2
509794,1,1,1998,410,13,2,0,10,1
509806,4,3,1980,380,12,2,0,,1
509809,1,1,1987,450,13,2,0,10,1
509810,1,3,1980,1100,13,2,0,,1
509816,1,3,1986,800,13,2,0,,1
509822,1,1,1995,729,13,2,0,20,1
509829,1,3,1969,600,12,2,0,,5
509832,1,3,1996,350,13,2,0,,1
509838,1,1,1998,1000,7,1,7000,20,1
509841,1,1,1981,1600,13,2,0,40,1
509843,1,1,1993,710,13,2,0,30,1
509843,4,3,1987,253,12,2,0,,1
509852,2,4,1992,2000,13,2,0,,1
509857,1,1,1970,600,13,2,0,20,3
509863,1,1,1986,690,13,2,0,50,1
509888,1,2,1997,509,13,2,0,,1
509891,1,4,1993,600,12,2,0,,1
509892,1,1,1984,1000,13,2,0,60,1
509892,1,3,1993,386,13,2,0,,2
509892,1,4,1977,600,13,2,0,,3
509919,3,1,1981,220,13,2,0,10,1
509919,3,1,1988,200,13,2,0,5,2
509922,3,1,1985,130,12,2,0,50,2
509925,1,1,1996,2000,12,2,0,2,1
509956,1,3,1983,770,13,2,0,,1
509964,1,1,1983,650,13,2,0,90,1
509964,1,4,1995,400,13,1,1200,,1
509968,1,4,1998,400,6,2,0,,1
509968,4,3,1984,1000,13,2,0,,1
509971,3,1,1994,800,13,2,0,60,4
509972,3,1,1985,1900,13,2,0,80,1
509977,1,1,1997,1700,13,2,0,90,1
509983,1,4,1991,1100,13,2,0,,1
509984,1,3,1975,650,13,2,0,,1
509984,1,4,1987,250,13,2,0,,1
509988,1,1,1980,700,13,2,0,90,2
509988,1,3,1985,700,13,2,0,,3
509991,1,1,1991,700,13,2,0,100,1
509991,1,4,1994,270,13,1,1200,,1
509997,1,1,1995,2300,13,2,0,85,1
509998,1,1,1984,2360,13,2,0,85,1
509998,1,1,1986,700,13,2,0,150,2
510001,1,1,1990,1900,13,2,0,90,1
510001,1,1,1994,700,13,2,0,90,2
510007,1,1,1980,700,13,2,0,80,1
510007,1,4,1994,270,13,1,1200,,1
510009,1,4,1981,1100,13,2,0,,1
510010,1,1,1986,1000,13,2,0,60,1
510010,1,1,1994,700,13,2,0,130,2
510011,1,1,1990,1100,12,2,0,50,1
510014,1,1,1991,1200,12,2,0,70,1
510014,1,2,1990,700,12,2,0,,2
510015,1,2,1980,700,12,2,0,,1
510019,1,1,1980,1200,12,2,0,70,1
510021,1,1,1993,1000,12,2,0,70,1
510022,1,1,1983,1100,12,2,0,60,1
510023,1,1,1997,1100,12,2,0,70,2
510024,1,2,1979,700,12,2,0,,1
510024,1,1,1976,1200,12,2,0,50,2
510025,1,1,1983,1200,12,2,0,60,2
510026,1,1,1995,800,13,2,0,30,1
510026,1,1,1993,600,13,2,0,40,2
510026,1,3,1979,1000,13,2,0,,4
510028,3,1,1982,1800,13,2,0,95,1
510028,3,1,1997,2500,13,2,0,100,2
510029,1,2,1980,700,12,2,0,,3
510030,1,2,1980,700,12,2,0,,1
510031,2,1,1997,2300,13,2,0,80,2
510033,1,2,1994,400,12,1,700,,1
510033,1,1,1979,1600,12,1,1200,60,2
510035,1,4,1994,1800,13,2,0,,1
510036,1,1,1991,1400,12,2,0,70,1
510038,1,2,1978,700,12,2,0,,1
510039,1,1,1985,1000,12,2,0,70,1
510043,1,1,1992,1000,13,2,0,100,1
510043,1,1,1994,900,13,2,0,100,2
510044,1,1,1992,1150,13,2,0,70,1
510045,1,1,1998,1300,13,2,0,70,1
510047,1,1,1989,700,13,2,0,50,5
510047,1,1,1988,680,13,2,0,90,6
510048,1,4,1989,700,13,2,0,,1
510050,1,1,1995,1600,3,2,0,80,1
510050,1,1,1990,1800,13,2,0,70,2
510051,1,4,1995,700,13,2,0,,6
510052,2,1,1994,1850,13,2,0,80,1
510053,1,4,1992,750,13,2,0,,1
510054,1,1,1987,750,13,2,0,70,3
510054,1,1,1988,750,13,2,0,70,4
510055,1,1,1997,1200,13,2,0,90,1
510055,1,1,1995,700,13,2,0,60,2
510058,1,1,1991,1100,13,2,0,80,1
510059,5,4,1990,850,13,2,0,,1
510059,1,1,1993,950,13,2,0,70,2
510082,1,4,1985,1200,13,2,0,,1
510082,1,1,1964,1100,13,2,0,30,2
510085,1,1,1996,2000,13,2,0,90,2
510085,1,1,1991,1600,13,2,0,80,3
510088,2,1,1997,3000,13,2,0,80,2
510089,1,4,1990,600,13,2,0,,1
510089,1,4,1983,700,13,2,0,,2
510093,1,1,1995,2200,13,2,0,10,1
510094,1,4,1989,800,13,2,0,,2
510097,1,4,1980,600,13,2,0,,2
510101,1,1,1988,1100,13,2,0,60,1
510101,1,1,1987,1000,13,2,0,60,2
510104,1,4,1980,1000,13,2,0,,1
510108,1,4,1982,700,13,2,0,,1
510109,1,1,1997,1100,13,2,0,50,1
510110,2,1,1997,1100,13,2,0,50,2
510111,1,1,1970,600,13,2,0,10,1
510112,1,1,1987,945,13,2,0,20,1
510112,1,2,1995,135,13,2,0,,2
510113,3,4,1962,1640,13,2,0,,1
510114,1,3,1989,700,13,2,0,,1
510117,1,4,1992,1500,13,2,0,,2
510122,1,1,1943,601,13,2,0,70,1
510122,7,1,1970,500,13,2,0,80,4
510126,1,4,1990,800,12,2,0,,1
510148,1,1,1986,1700,12,2,0,75,1
510148,1,1,1980,1200,12,2,0,80,3
510149,1,1,1988,1250,12,2,0,80,1
510149,1,3,1973,1100,12,2,0,,3
510150,1,1,1992,1300,12,2,0,90,5
510150,1,2,1993,650,12,2,0,,6
510155,3,1,1994,900,13,2,0,45,1
510157,3,1,1972,1500,12,2,0,70,1
510158,1,2,1980,500,13,2,0,,5
510160,1,1,1981,1300,12,2,0,75,1
510160,1,3,1984,700,12,2,0,,2
510161,1,4,1987,350,12,2,0,,1
510163,1,2,1992,650,13,2,0,,1
510163,1,1,1990,1800,12,2,0,80,2
510166,1,1,1990,1200,12,2,0,65,2
510167,1,2,1992,750,12,2,0,,1
510168,1,1,1927,2300,12,2,0,80,1
510177,1,1,1996,900,12,2,0,80,1
510178,1,1,1987,2700,12,2,0,90,1
510178,3,2,1990,300,12,2,0,,2
510181,1,1,1970,950,12,2,0,70,1
510186,3,2,1989,700,12,2,0,,1
510190,1,1,1990,900,12,2,0,75,1
510190,1,1,1990,340,12,2,0,70,2
510192,1,1,1989,790,12,2,0,75,1
510193,3,4,1976,1100,12,2,0,,1
510195,1,1,1994,950,12,2,0,70,1
510195,3,2,1993,450,12,2,0,,2
510197,1,1,1987,700,12,2,0,70,1
510197,1,1,1978,700,12,2,0,70,2
510198,1,1,1979,780,12,2,0,75,1
510198,3,2,1928,400,12,2,0,,2
510199,1,1,1993,715,12,2,0,70,1
510199,1,1,1997,800,12,2,0,75,2
510200,1,1,1995,890,12,2,0,70,1
510202,1,1,1994,900,12,2,0,70,1
510204,1,1,1979,1500,12,2,0,80,1
510204,3,2,1980,400,12,2,0,,2
510208,3,2,1984,1000,12,2,0,,1
510210,1,1,1979,1100,12,2,0,70,1
510216,3,2,1969,750,12,2,0,,1
510221,1,1,1989,1000,12,2,0,70,1
510221,3,2,1992,300,12,2,0,,2
510223,1,1,1970,780,12,2,0,65,1
510223,3,3,1980,550,12,2,0,,2
510228,1,4,1980,922,13,2,0,,1
510229,1,1,1995,2000,13,2,0,30,1
510230,1,1,1982,2000,13,2,0,10,1
510232,1,4,1998,1500,12,2,0,,1
510234,1,1,1975,700,13,2,0,10,1
510234,1,1,1983,700,1,2,0,10,2
510236,1,1,1972,630,13,2,0,20,1
510236,1,3,1995,750,13,2,0,,2
510241,2,1,1978,2100,13,2,0,10,1
510249,1,3,1982,300,12,2,0,,1
510261,3,1,1993,2000,12,2,0,80,1
510262,1,1,1994,3000,12,2,0,60,1
510262,1,1,1991,2800,12,2,0,70,2
510264,1,1,1996,1500,12,2,0,30,1
510267,1,4,1993,600,12,2,0,,1
510279,1,1,1979,650,12,2,0,60,1
510279,1,1,1976,620,12,2,0,50,2
510279,1,3,1983,350,12,2,0,,3
510279,1,3,1985,320,12,2,0,,4
510279,1,3,1990,370,12,2,0,,5
510279,1,3,1979,750,12,2,0,,7
510279,1,4,1976,750,12,2,0,,7
510283,1,1,1993,1700,13,2,0,40,1
510285,1,1,1994,1483,12,2,0,60,1
510292,1,1,1991,800,12,2,0,60,1
510292,1,2,1996,400,12,2,0,,2
510293,1,4,1981,575,12,2,0,,5
510296,1,1,1984,600,12,2,0,50,1
510296,1,4,1974,150,12,2,0,,1
510297,1,2,1980,540,12,2,0,,1
510298,1,1,1989,1500,2,2,0,80,1
510299,1,1,1973,1100,13,2,0,70,6
510303,1,1,1996,1400,12,2,0,30,1
510303,1,1,1990,640,12,2,0,40,2
510311,1,1,1994,1600,12,2,0,70,1
510319,1,4,1990,1650,13,2,0,,1
510328,1,4,1993,840,12,2,0,,1
510331,1,1,1994,1400,12,2,0,40,1
510331,1,1,1994,1050,12,2,0,50,2
510332,1,1,1996,1500,13,2,0,30,1
510344,1,1,1998,1800,12,2,0,50,1
510356,1,1,1989,1400,13,2,0,,5
510362,1,4,1994,465,13,2,0,,1
510379,2,1,1996,4300,13,2,0,90,1
510379,1,1,1994,600,13,2,0,80,2
510398,1,1,1991,1100,13,2,0,90,1
510398,1,1,1955,1100,13,2,0,80,2
510406,1,1,1974,1100,13,1,500,80,6
510420,1,1,1998,1100,13,2,0,80,2
510426,1,4,1997,,13,2,0,,1
510426,1,4,1997,,13,2,0,,4
510432,1,1,1994,1100,13,2,0,,1
510437,1,3,1995,400,13,2,0,,2
510447,1,1,1984,1500,2,2,0,80,1
510447,1,2,1982,600,12,2,0,,2
510453,2,1,1992,1300,13,2,0,80,1
510484,2,1,1985,400,13,2,0,40,2
510493,1,1,1994,1600,12,2,0,70,1
510493,1,3,1991,700,12,2,0,,2
510517,1,1,1990,850,12,2,0,85,1
510517,3,3,1994,300,12,2,0,,1
510517,1,2,1992,650,12,2,0,,2
510521,3,2,1988,600,12,2,0,,2
510521,3,3,1978,550,12,2,0,,3
510530,1,1,1994,1200,12,2,0,90,1
510530,3,2,1988,450,12,2,0,,2
510538,1,1,1976,2200,13,2,0,90,1
510538,3,1,1988,1850,13,2,0,90,2
510542,1,1,1982,2000,13,2,0,90,1
510546,1,1,1971,1600,12,2,0,80,1
510550,1,1,1996,1000,12,2,0,,1
510555,1,1,1996,1300,12,2,0,75,1
510572,2,1,1983,2000,13,2,0,80,1
510587,2,1,1997,2500,13,2,0,90,1
510610,1,1,1996,1000,13,2,0,50,1
510626,1,1,1989,1500,13,2,0,80,2
510634,1,1,1984,1000,13,2,0,100,1
510634,1,3,1995,750,13,2,0,,3
510634,1,4,1978,250,13,2,0,,3
510637,2,1,1997,4168,13,2,0,100,1
510648,2,1,1994,1900,13,2,0,80,1
510648,2,1,1996,1525,13,2,0,80,2
510648,2,3,1995,340,13,2,0,,3
510672,2,1,1983,1450,13,2,0,70,1
510679,1,3,1989,540,13,2,0,,1
510679,1,1,1996,550,13,2,0,130,2
510679,1,3,1989,540,13,2,0,,4
510681,1,2,1990,700,13,2,0,,1
510681,1,1,1984,700,13,2,0,80,2
510695,1,1,1968,785,13,2,0,10,1
510695,1,4,1998,745,3,2,0,,1
510709,1,1,1976,1550,13,2,0,90,1
510709,2,4,1987,200,13,2,0,,1
510716,1,1,1984,700,13,2,0,80,1
510722,1,1,1980,1200,13,2,0,80,1
510722,1,1,1990,1200,13,2,0,80,2
510725,1,1,1989,1750,13,2,0,80,1
510725,1,1,1990,750,13,2,0,,2
510732,3,3,1993,400,12,2,0,,3
510733,1,1,1996,1600,13,2,0,80,1
510741,3,1,1995,2300,13,1,1200,80,1
510741,3,1,1995,600,13,2,0,80,1
510754,1,1,1996,1400,13,2,0,80,1
510754,1,1,1992,700,13,2,0,50,2
510771,1,4,1995,700,13,2,0,,1
510772,1,4,1983,900,13,2,0,,1
510781,1,1,1996,1350,13,2,0,10,1
510781,1,1,1998,800,12,2,0,20,2
510783,1,1,1969,1200,13,2,0,80,1
510783,1,1,1977,1000,13,2,0,80,2
510861,3,1,1987,1800,13,2,0,80,1
510862,1,1,1995,1500,13,2,0,60,1
510869,1,1,1996,2200,13,2,0,80,1
510878,1,1,1998,1200,13,2,0,80,1
510936,7,7,1989,1200,6,2,0,,1
510936,1,3,1990,2300,6,2,0,,3
510939,1,1,1992,776,13,2,0,100,1
510976,2,1,1993,2000,13,2,0,60,1
510976,3,4,1983,1000,13,2,0,,1
510983,1,1,1996,,13,2,0,40,1
510986,1,4,1969,819,13,2,0,,5
510986,1,3,1973,400,13,2,0,,5
510988,3,1,1996,5000,13,1,3000,78,1
510988,1,1,1979,800,13,1,1200,100,6
510988,1,4,1981,600,13,2,0,,6
510991,4,3,1993,178,12,2,0,,1
510998,1,1,1985,1600,12,2,0,50,1
510998,1,3,1960,1600,12,2,0,,2
511002,2,4,1998,760,8,2,0,,1
511002,2,3,1977,800,12,2,0,,2
511004,1,1,1996,1200,13,2,0,60,1
511006,1,1,1990,1400,13,2,0,50,1
511021,1,1,1990,1200,12,2,0,60,1
511028,1,1,1979,1600,12,2,0,50,1
511029,1,1,1992,2200,12,2,0,85,1
511029,1,1,1969,1100,12,2,0,80,2
511032,1,1,1980,1270,12,2,0,60,1
511036,1,3,1984,1800,13,2,0,,1
511038,1,1,1996,1700,12,2,0,60,1
511038,1,2,1997,500,12,2,0,,2
511039,1,4,1989,1000,12,2,0,,1
511043,1,1,1989,1300,12,2,0,60,1
511043,1,2,1992,700,12,2,0,,2
511059,1,1,1982,800,13,2,0,70,1
511059,1,4,1997,400,13,2,0,,1
511074,2,1,1982,2100,13,2,0,88,1
511085,1,1,1990,1000,13,2,0,70,1
511085,1,2,1996,730,13,2,0,,2
511098,1,3,1976,800,13,2,0,,1
511098,1,1,1980,600,13,2,0,,2
511100,2,1,1994,1200,13,2,0,50,1
511103,1,4,1971,700,13,2,0,,1
511113,1,3,1992,900,13,2,0,,1
511113,1,1,1996,500,13,2,0,100,2
511114,3,1,1982,2100,13,2,0,70,1
511115,1,1,1972,1380,13,2,0,80,1
511115,1,3,1963,682,13,2,0,,2
511118,1,1,1980,830,13,2,0,80,1
511121,1,3,1973,700,13,2,0,,1
511122,1,1,1991,1300,13,2,0,80,1
511122,1,1,1998,1250,13,2,0,80,2
511123,1,3,1972,900,13,2,0,,1
511123,1,3,1975,680,13,2,0,,2
511124,1,3,1973,680,13,2,0,,1
511125,1,1,1983,1800,13,2,0,85,1
511125,1,1,1983,1750,13,2,0,90,2
511127,1,4,1994,700,13,2,0,,1
511130,1,1,1988,750,13,2,0,30,1
511130,1,1,1993,620,13,2,0,70,2
511133,1,1,1993,750,13,2,0,80,1
511138,1,3,1990,600,13,2,0,,1
511140,1,3,1993,700,13,2,0,,2
511151,1,1,1972,700,13,2,0,60,1
511151,1,1,1978,650,13,2,0,80,2
511153,1,1,1988,720,13,2,0,40,1
511153,1,1,1986,650,13,2,0,60,2
511159,1,1,1990,720,13,2,0,40,1
511159,1,1,1987,720,13,2,0,80,2
511166,1,1,1996,700,13,2,0,40,1
511167,1,1,1970,1200,13,2,0,70,1
511168,1,1,1980,700,13,2,0,80,1
511168,1,1,1970,780,13,2,0,80,2
511171,1,1,1980,1800,13,2,0,80,4
511172,1,1,1960,1300,13,2,0,50,1
511172,1,3,1962,300,13,2,0,,2
511175,2,1,1992,1900,13,2,0,80,1
511176,1,1,1997,1800,13,2,0,90,1
511177,3,1,1996,2000,13,2,0,80,1
511182,1,1,1989,800,6,2,0,50,1
511188,1,1,1975,,6,2,0,70,1
511188,1,1,1990,800,6,2,0,60,2
511206,1,1,1995,2000,6,2,0,80,1
511223,1,1,1968,700,6,2,0,1,1
511223,1,1,1995,700,6,2,0,1,2
511246,1,3,1972,738,6,1,120,,1
511246,1,4,1974,738,6,1,120,,2
511256,1,1,1997,2600,13,2,0,80,1
511303,2,1,1988,2200,13,2,0,90,1
511307,1,1,1997,3000,13,2,0,100,1
511307,1,4,1980,700,13,2,0,,1
511348,1,3,1972,1000,13,2,0,,1
511348,1,2,1992,250,13,2,0,,2
511350,1,1,1994,1600,13,2,0,80,2
511353,1,1,1985,650,13,2,0,60,2
511354,1,3,1990,350,13,2,0,,1
511359,1,1,1973,700,13,2,0,60,1
511359,1,2,1996,350,13,2,0,,2
511363,1,1,1992,695,13,2,0,60,1
511363,6,1,1997,220,12,2,0,10,1
511363,1,3,1985,650,13,2,0,,2
511366,1,1,1987,1500,13,2,0,75,1
511366,1,3,1979,650,13,2,0,,2
511370,1,1,1981,600,13,2,0,50,1
511370,1,3,1984,500,13,2,0,,2
511375,1,1,1972,700,13,2,0,50,1
511375,1,2,1975,600,13,2,0,,2
511385,1,1,1993,600,13,2,0,50,1
511403,1,3,1980,700,13,2,0,,1
511403,1,3,1983,700,13,2,0,,2
511406,1,1,1997,950,13,2,0,100,1
511407,1,1,1972,650,13,2,0,80,2
511407,1,4,1998,400,7,1,7500,,2
511409,1,4,1987,800,13,2,0,,1
511410,2,1,1986,1300,13,2,0,80,1
511411,1,1,1981,600,13,2,0,100,1
511411,1,4,1992,350,13,2,0,,1
511416,1,2,1996,520,13,2,0,,1
511416,1,2,1998,520,13,2,0,,2
511416,1,3,1992,700,13,2,0,,2
511417,1,1,1976,1000,13,2,0,70,1
511417,1,2,1993,300,13,2,0,,2
511419,3,1,1990,1300,13,2,0,80,1
511419,1,4,1993,250,13,2,0,,1
511421,1,1,1980,1800,13,2,0,80,1
511428,1,3,1982,134,13,2,0,,1
511428,1,4,1987,600,13,2,0,,1
511428,1,3,1995,350,13,2,0,,2
511429,1,1,1997,83,13,2,0,100,1
511431,2,1,1993,1800,13,2,0,90,2
511435,1,1,1992,888,13,2,0,60,1
511437,1,1,1987,1000,13,2,0,80,1
511437,1,2,1993,400,13,2,0,,2
511438,1,1,1978,750,13,2,0,80,1
511442,1,2,1965,700,12,2,0,,1
511451,1,1,1965,1000,13,2,0,90,5
511451,1,3,1988,350,13,2,0,,5
511453,1,3,1966,700,12,2,0,,1
511453,1,1,1996,1100,12,2,0,100,2
511463,1,1,1996,580,12,2,0,100,1
511463,1,1,1996,580,12,2,0,100,2
511472,1,2,1984,750,12,2,0,,1
511475,1,4,1982,630,12,2,0,,1
511476,1,2,1989,700,12,2,0,,1
511477,1,2,1994,400,12,2,0,,1
511477,1,1,1985,1000,12,2,0,100,2
511483,1,2,1993,600,12,2,0,,1
511483,1,3,1980,1000,12,2,0,,2
511491,1,1,1998,990,12,2,0,100,1
511500,1,2,1996,700,12,2,0,,1
511501,7,1,1994,1900,12,2,0,100,1
511501,1,3,1996,350,12,2,0,,2
511505,1,4,1982,630,12,2,0,,1
511509,1,3,1995,395,12,2,0,,1
511511,1,2,1994,600,13,2,0,,1
511513,1,2,1988,690,13,2,0,,1
511516,1,1,1974,1100,13,2,0,50,1
511517,1,2,1997,504,13,2,0,,1
511519,1,1,1990,700,13,2,0,80,1
511519,1,2,1995,500,13,2,0,,2
511521,1,2,1976,700,13,2,0,,2
511522,1,4,1986,702,13,2,0,,1
511523,1,2,1975,600,13,2,0,,1
511524,1,4,1985,720,13,2,0,,2
511568,1,1,1984,680,13,2,0,70,1
511581,1,4,1984,750,13,2,0,,1
511599,1,1,1975,670,12,2,0,80,1
511602,1,4,1984,698,12,2,0,,1
511616,3,1,1991,2600,13,2,0,70,1
511619,1,1,1995,850,13,2,0,20,1
511630,5,1,1996,950,13,2,0,90,1
511647,4,3,1970,1100,12,2,0,,1
511654,3,1,1997,3700,13,2,0,99,1
511654,2,1,1997,2400,13,2,0,90,2
511659,3,4,1989,1700,13,2,0,,2
511707,1,1,1990,2000,12,2,0,90,1
511717,1,3,1996,370,13,2,0,,1
511718,1,1,1996,4000,13,2,0,80,1
511718,1,3,1989,200,13,2,0,,2
511724,1,1,1986,1100,13,2,0,80,1
511739,4,3,1989,3288,12,2,0,,1
511785,3,1,1985,1400,13,2,0,70,1
511785,1,2,1991,750,13,2,0,,2
511785,1,3,1980,1100,13,2,0,,3
511821,1,1,1997,320,13,2,0,40,1
511849,1,1,1979,630,12,2,0,80,1
511849,1,4,1998,280,12,2,0,,1
511859,1,4,1994,700,13,2,0,,1
511879,1,1,1975,700,13,2,0,80,1
511904,2,1,1992,2156,13,2,0,100,1
511904,3,4,1993,2100,13,2,0,,1
511942,2,1,1982,1500,13,2,0,75,1
511942,1,1,1990,1000,13,2,0,5,1
511942,5,1,1990,200,14,2,0,8,1
511942,2,1,1993,2000,13,2,0,80,2
511979,1,1,1993,3300,13,2,0,80,1
511979,1,1,1984,325,13,2,0,40,2
512008,1,2,1991,850,12,2,0,,1
512047,3,1,1992,4900,13,2,0,130,1
512062,1,4,1982,720,13,2,0,,1
512096,1,1,1965,1530,13,2,0,30,1
512133,4,3,1975,1000,12,2,0,,1
512133,1,1,1977,850,12,2,0,70,2
512137,1,3,1990,400,13,2,0,,1
512142,1,2,1961,650,12,2,0,,2
512142,1,4,1972,120,12,1,13000,,2
512143,1,1,1977,550,13,2,0,30,1
512143,1,4,1994,600,13,2,0,,1
512145,1,3,1994,395,13,2,0,,2
512163,5,4,1993,1200,13,2,0,,1
512163,1,4,1993,,13,1,1000,,1
512186,1,4,1988,750,13,2,0,,5
512189,1,1,1998,1600,13,2,0,85,1
512199,1,1,1989,700,13,2,0,100,1
512203,2,1,1998,2320,4,2,0,80,1
512210,1,6,1986,780,12,2,0,,1
512211,1,4,1997,710,13,2,0,,1
512213,1,1,1984,850,13,2,0,50,1
512213,1,1,1983,650,13,2,0,50,2
512213,1,3,1983,100,13,2,0,,2
512216,2,1,1980,1900,13,2,0,80,2
512219,1,1,1996,1119,13,2,0,70,2
512222,1,1,1989,400,13,2,0,40,1
512222,1,1,1981,750,13,2,0,70,2
512222,1,3,1989,300,13,2,0,,3
512223,1,1,1983,950,13,2,0,50,1
512224,1,3,1979,750,13,2,0,,1
512224,1,3,1980,350,13,2,0,,2
512228,1,1,1978,600,13,2,0,70,1
512230,1,1,1974,750,13,2,0,60,1
512232,1,2,1990,515,12,2,0,,1
512232,1,1,1979,600,13,2,0,80,2
512233,1,1,1984,800,13,2,0,60,1
512233,1,1,1980,1000,13,2,0,60,2
512234,1,1,1991,690,13,2,0,50,1
512237,2,1,1995,6000,12,2,0,80,1
512274,1,1,1985,800,13,2,0,50,1
512274,1,1,1988,800,13,2,0,50,2
512274,1,2,1990,600,13,2,0,,3
512317,1,1,1987,1170,13,2,0,50,1
512317,2,1,1994,2490,13,2,0,100,2
512323,1,1,1991,980,13,2,0,99,2
512323,1,3,1988,560,13,2,0,,3
512325,1,1,1945,760,13,2,0,,1
