NQUEST,ATTIVP,PARTIME,TUTTANNO,MESILAV,DIMAZ,ORETOT,FERIEDI,FERIENO,PSTRA,ORESTRA,YLM,INTEG,YLNM,NORD
509703,1,1,1,,4,40,1,,2,,26000,2,0,1
509704,1,1,1,,7,40,1,,2,,30000,2,0,1
509704,1,1,1,,7,36,1,,2,,23400,2,0,2
509705,1,2,3,,2,36,1,,2,,20000,2,0,1
509707,1,1,1,,7,36,1,,2,,26000,2,0,1
509708,1,1,1,,2,36,2,10,2,,23000,2,0,1
509709,1,1,1,,2,30,1,,2,,24000,2,0,1
509709,1,1,1,,7,30,1,,2,,24000,2,0,2
509713,1,1,1,,1,40,1,,2,,40000,2,0,1
509714,1,1,1,,2,36,1,,2,,26000,2,0,2
509717,1,1,1,,1,30,1,,2,,12000,2,0,2
509718,1,1,1,,3,36,1,,2,,26000,2,0,2
509719,1,1,1,,6,36,1,,1,4,26000,2,0,2
509721,1,1,1,,4,36,1,,2,,25000,2,0,1
509721,1,1,1,,3,35,1,,2,,25000,2,0,2
509721,2,2,3,,2,24,2,4,2,,14000,2,0,4
509722,1,1,1,,3,36,1,,2,,26000,2,0,2
509723,1,1,1,,2,36,1,,1,6,30000,2,0,1
509724,1,1,2,10,2,40,1,,1,2,15000,2,0,1
509725,1,1,1,,2,36,1,,2,,23000,2,0,2
509726,1,1,1,,3,36,1,,2,,23000,2,0,1
509726,1,2,2,8,2,21,1,,2,,6500,2,0,2
509727,1,1,1,,2,40,1,,2,,23000,2,0,1
509727,1,2,1,,2,28,1,,2,,10400,2,0,2
509734,1,1,1,,4,48,1,,2,,15000,2,0,3
509734,1,1,1,,3,60,1,,2,,15000,2,0,4
509737,1,1,1,,3,48,1,,2,,20000,2,0,1
509737,1,1,1,,3,48,1,,2,,15000,2,0,5
509742,1,1,1,,3,30,1,,2,,35000,2,0,1
509758,1,1,1,,4,40,1,,2,,21000,2,0,1
509760,1,1,1,,6,38,1,,1,8,25000,2,0,1
509760,1,1,1,,6,36,2,2,2,,16000,2,0,3
509760,1,1,1,,3,36,1,,2,,14000,2,0,5
509760,1,1,1,,2,36,1,,2,,22000,2,0,6
509761,1,1,1,,5,36,2,6,2,,36400,2,0,1
509765,1,1,1,,7,36,2,3,2,,26000,2,0,1
509765,1,1,1,,7,36,2,15,2,,24000,2,0,2
509772,1,1,2,6,4,35,1,,2,,15000,2,0,1
509772,1,1,2,3,4,35,1,,2,,12000,2,0,2
509772,1,1,1,,3,40,1,,2,,18000,2,0,5
509775,1,1,1,,4,40,1,,1,3,30000,2,0,1
509783,1,1,1,,3,36,1,,2,,21000,2,0,1
509783,1,1,1,,5,40,2,2,1,2,23700,2,0,2
509783,1,1,1,,5,40,1,,1,0,23500,2,0,3
509785,1,1,1,,2,40,1,,2,,7000,2,0,2
509791,1,1,1,,3,42,1,,1,3,28000,2,0,1
509793,1,1,1,,2,40,2,20,2,,20000,2,0,3
509793,1,1,1,,1,36,1,,2,,14000,2,0,4
509796,1,1,1,,5,36,1,,1,8,33000,1,15600,1
509796,1,1,1,,7,36,2,2,2,,10000,2,0,2
509805,1,1,1,,1,42,1,,2,,26000,2,0,1
509805,1,1,1,,2,40,1,,1,2,18000,2,0,2
509806,1,1,2,8,7,40,2,1,2,,18000,2,0,1
509807,1,1,1,,5,40,2,12,2,,22000,1,1300,1
509808,1,1,1,,7,48,1,,2,,50000,2,0,1
509808,1,1,1,,7,36,1,,2,,23000,2,0,2
509816,1,1,1,,2,48,1,,2,,13000,2,0,3
509817,1,1,1,,1,40,1,,2,,34000,2,0,1
509817,1,1,2,3,1,40,1,,2,,2400,2,0,4
509829,1,1,1,,7,36,1,,2,,26000,2,0,1
509832,1,1,1,,7,36,2,15,2,,35000,2,0,2
509842,1,2,3,,4,48,1,,2,,6000,2,0,2
509847,1,1,1,,5,40,1,,2,,27000,2,0,1
509851,1,1,1,,7,40,2,15,2,,35000,2,0,1
509857,1,1,1,,4,40,1,,1,8,26000,2,0,1
509857,1,1,1,,4,25,1,,2,,22100,2,0,2
509862,1,2,3,,1,16,1,,2,,7200,2,0,1
509862,1,1,1,,7,36,2,5,2,,28000,2,0,2
509871,1,1,1,,7,36,2,15,1,1,21000,2,0,1
509871,1,2,1,,1,18,1,,2,,8000,2,0,2
509872,1,1,1,,3,48,1,,2,,23000,2,0,1
509875,1,1,1,,7,48,1,,2,,24000,2,0,2
509877,1,1,1,,7,36,1,,1,20,24000,2,0,2
509882,1,1,1,,7,36,1,,1,0,28000,2,0,1
509882,1,1,1,,7,36,1,,2,,25000,2,0,2
509883,1,1,1,,2,40,1,,2,,30000,2,0,1
509883,1,1,1,,2,30,1,,2,,25000,2,0,2
509889,1,1,2,7,2,40,1,,1,5,11000,2,0,1
509891,1,1,1,,3,60,1,,2,,18000,2,0,2
509908,1,1,1,,1,54,1,,2,,27300,2,0,1
509911,1,1,1,,1,56,1,,2,,22000,2,0,1
509911,1,1,1,,1,96,1,,2,,18000,2,0,3
509911,1,1,1,,1,42,1,,2,,12000,2,0,4
509911,1,1,1,,2,56,1,,2,,15000,2,0,5
509913,1,1,1,,1,52,1,,2,,25000,2,0,1
509915,1,1,1,,1,48,2,15,2,,23400,2,0,1
509915,1,2,1,,1,24,1,,2,,5000,2,0,2
509919,1,1,1,,2,7,1,,2,,15000,2,0,2
509919,1,1,3,,7,8,1,,2,,200,2,0,3
509919,1,1,1,7,6,17,1,,2,,33800,2,0,4
509922,1,1,1,,4,18,1,,1,3,32500,2,0,1
509922,1,1,1,,3,56,2,10,1,12,26000,2,0,4
509925,1,1,1,,2,12,1,,2,,26000,2,0,1
509931,1,1,1,,1,44,1,,2,,10000,2,0,1
509931,1,2,1,,1,20,1,,1,5,11000,2,0,2
509937,1,1,1,,7,36,2,3,2,,28000,2,0,1
509937,1,1,1,,7,36,1,,2,,5500,2,0,2
509939,1,1,1,,1,45,1,,2,,25000,2,0,2
509939,1,1,1,,2,40,1,,2,,18000,2,0,3
509941,1,1,3,,2,40,2,1,2,,2000,2,0,2
509943,1,1,1,,7,37,1,,2,,33000,2,0,1
509943,1,1,2,2,2,48,2,1,2,,3000,2,0,2
509946,1,1,1,,5,36,1,,2,,27000,2,0,1
509952,1,1,1,,2,40,1,,2,,15000,2,0,1
509952,1,1,1,,2,40,1,,2,,6000,2,0,2
509954,1,1,1,,2,40,1,,2,,20000,2,0,1
509954,1,1,2,2,5,48,2,10,2,,7000,2,0,2
509954,2,1,2,2,2,40,2,4,2,,3500,2,0,2
509958,1,1,1,,3,40,1,,1,10,23000,2,0,1
509958,1,1,3,,5,36,2,1,2,,4000,2,0,2
509963,1,1,1,,6,40,1,,1,2,31000,2,0,1
509966,1,1,1,,2,24,1,,2,,8900,2,0,2
509966,1,2,1,,1,12,1,,2,,5500,2,0,3
509966,1,2,1,,1,10,1,,2,,4300,2,0,4
509968,1,1,1,,7,36,1,,2,,20670,2,0,2
509969,1,1,1,,7,42,1,,1,2,28000,1,1000,1
509970,1,1,1,,2,35,1,,2,,20000,2,0,1
509972,1,2,1,,1,12,1,,2,,6000,2,0,2
509972,1,1,2,3,2,40,1,,2,,2500,2,0,3
509972,1,2,2,3,1,10,1,,2,,2000,2,0,4
509977,1,1,1,,7,36,1,,2,,23400,2,0,2
509977,1,1,1,,7,40,1,,2,,27000,2,0,3
509978,1,1,1,,3,40,1,,2,,36000,2,0,1
509982,1,2,1,,1,30,1,,1,1,18000,2,0,2
509985,1,1,1,,6,40,1,,1,3,45000,1,2000,1
509985,1,1,2,5,2,40,1,,2,,10000,2,0,3
509988,1,1,1,,7,40,1,,2,,29000,2,0,1
509990,1,1,1,,2,44,1,,1,3,31000,2,0,1
509991,1,1,2,9,1,35,2,5,2,,12000,2,0,2
509994,1,1,1,,2,44,1,,1,2,23400,2,0,1
509998,1,1,1,,7,35,1,,2,,35000,1,3000,3
510013,1,1,1,,7,40,1,,2,,24000,2,0,1
510017,1,1,1,,3,40,1,,1,6,20000,2,0,1
510018,1,1,1,,3,20,1,,2,,20000,2,0,1
510021,1,1,1,,3,40,1,,1,5,16900,2,0,2
510023,1,1,1,,2,40,1,,1,5,25000,2,0,3
510025,1,1,1,,5,50,1,,1,10,15000,2,0,1
510026,1,1,1,,7,35,1,,2,,20000,2,0,3
510027,1,1,1,,3,40,1,,1,5,25000,2,0,1
510028,1,1,1,,2,40,1,,2,,20000,2,0,1
510029,1,1,1,,2,25,1,,2,,25000,2,0,1
510029,1,1,1,,2,30,1,,1,4,18000,2,0,2
510031,1,1,1,,7,36,1,,2,,36000,2,0,1
510032,1,1,1,,7,48,1,,2,,18000,2,0,1
510034,1,1,1,,2,40,2,7,2,,18000,2,0,1
510034,1,1,1,,7,36,1,,2,,19200,2,0,2
510040,1,1,1,,3,45,1,,1,4,30000,2,0,1
510041,1,1,1,,6,38,2,12,1,2,52000,1,11000,1
510044,1,1,1,,3,48,1,,2,,19000,2,0,3
510045,1,1,1,,3,40,2,10,2,,22000,2,0,3
510046,1,1,1,,2,36,2,10,2,,24000,2,0,1
510046,1,2,1,,3,8,1,,2,,13000,2,0,2
510047,1,2,1,,3,25,2,2,2,,16000,2,0,1
510047,1,1,1,,3,28,1,,2,,17600,2,0,2
510049,1,1,1,,2,38,2,10,2,,22900,2,0,1
510049,1,1,1,,3,48,1,,2,,19000,2,0,2
510050,1,1,1,,3,48,1,,2,,19000,2,0,3
510051,1,1,1,,3,48,1,,2,,9000,2,0,1
510051,1,1,2,4,1,36,1,,2,,8000,2,0,4
510054,1,1,1,,3,50,1,,2,,30000,2,0,1
510054,1,1,1,,3,40,1,,2,,20000,2,0,2
510056,1,1,1,,3,36,2,20,2,,25000,2,0,1
510056,1,1,1,,2,36,1,,2,,23000,2,0,2
510071,1,1,1,,5,36,1,,1,2,26000,2,0,1
510071,1,1,1,,4,34,1,,2,,22000,2,0,2
510072,1,1,2,4,2,60,1,,2,,2800,2,0,2
510072,2,2,2,2,1,60,1,,2,,2400,2,0,3
510072,2,1,2,2,2,60,1,,2,,1500,2,0,3
510073,1,1,1,,7,40,1,,2,,20000,2,0,1
510073,1,1,1,,5,40,1,,2,,22000,2,0,2
510073,1,1,1,,3,40,1,,2,,14000,2,0,3
510073,1,1,1,,3,40,1,,2,,10000,2,0,4
510075,1,1,1,,6,36,1,,1,5,50000,2,0,1
510076,1,1,1,,7,40,1,,2,,20000,2,0,1
510076,1,1,1,,7,18,1,,2,,18000,2,0,2
510083,1,1,1,,2,40,1,,1,0,10000,2,0,1
510083,1,1,1,,1,40,1,,2,,11000,2,0,2
510085,1,1,1,,2,40,1,,2,,24000,2,0,1
510085,1,1,1,,3,40,1,,1,4,26000,2,0,4
510086,1,1,1,,6,36,1,,1,0,40000,2,0,1
510087,1,1,1,,7,28,1,,2,,23000,2,0,1
510087,1,1,1,,7,40,1,,2,,30000,2,0,2
510088,1,1,1,,7,24,1,,2,,24000,2,0,1
510088,1,1,1,,7,40,1,,2,,20000,2,0,3
510093,1,1,1,,1,40,1,,2,,20000,1,,1
510094,1,1,1,,3,40,1,,2,,13000,2,0,1
510094,1,1,1,,4,40,1,,2,,23000,2,0,3
510096,1,1,1,,7,50,1,,2,,26000,2,0,2
510097,1,1,1,,2,40,1,,2,,20000,2,0,3
510097,1,1,1,,3,40,1,,2,,20000,2,0,4
510098,1,1,1,,5,40,1,,2,,38000,2,0,2
510100,1,1,1,,2,40,2,4,1,5,26000,2,0,1
510103,1,1,1,,4,40,2,5,1,10,19000,2,0,1
510104,1,1,1,,5,40,1,,2,,32000,2,0,2
510104,1,1,1,,6,40,1,,2,,33000,2,0,3
510106,1,1,1,,7,36,1,,2,,21000,2,0,1
510107,1,1,1,,7,36,2,18,1,2,25000,2,0,1
510110,1,1,1,,7,36,1,,2,,30000,2,0,1
510117,1,1,1,,7,24,2,6,2,,22000,2,0,1
510127,1,1,1,,7,36,1,,2,,14000,2,0,1
510129,1,1,1,,7,35,1,,1,5,45000,2,0,2
510129,1,1,1,,2,30,1,,2,,20000,2,0,3
510140,1,1,1,,7,30,1,,2,,30000,2,0,2
510145,1,1,1,,7,36,1,,2,,30000,2,0,1
510145,1,1,1,,7,36,1,,2,,33000,2,0,2
510150,1,1,1,,2,40,2,5,2,,20000,2,0,1
510155,1,1,1,,7,18,1,,2,,26000,2,0,2
510158,1,1,1,,7,36,2,10,2,,25000,1,,1
510158,1,1,1,,7,36,1,,2,,20000,2,0,2
510166,1,1,1,,7,40,2,5,1,6,40000,2,0,1
510166,1,1,1,,2,35,1,,2,,30000,2,0,4
510169,1,1,1,,2,40,1,,2,,38000,2,0,1
510170,1,1,1,,3,42,1,,2,,36000,2,0,1
510171,1,1,1,,2,40,1,,2,,19200,2,0,1
510171,1,2,1,,1,25,2,2,2,,10000,2,0,3
510173,1,1,1,,2,42,1,,2,,15600,2,0,1
510173,1,1,1,,7,36,1,,2,,21400,2,0,2
510184,1,1,1,,4,36,1,,2,,24000,2,0,1
510185,1,1,1,,3,36,1,,1,2,46400,2,0,1
510188,1,1,1,,3,30,1,,2,,18000,2,0,1
510188,1,1,1,,3,30,1,,2,,14000,2,0,2
510189,1,1,1,,1,45,2,2,2,,8000,2,0,3
510191,1,1,1,,3,18,1,,2,,18000,2,0,1
510201,1,1,1,,3,48,1,,2,,28000,2,0,1
510206,1,1,1,,1,50,2,3,2,,12000,2,0,3
510206,1,1,1,,1,40,1,,2,,12000,2,0,4
510207,1,1,1,,1,48,1,,2,,18000,2,0,3
510208,1,1,1,,3,18,1,,2,,22000,2,0,2
510209,1,1,1,,3,42,1,,2,,18000,2,0,1
510209,1,1,1,,1,40,2,3,2,,20000,2,0,3
510213,1,1,1,,7,36,1,,2,,29000,2,0,1
510218,1,1,1,,3,48,1,,2,,22000,2,0,1
510218,1,2,1,,3,18,1,,2,,9600,2,0,3
510220,1,1,1,,3,18,1,,2,,31200,2,0,1
510224,1,1,1,,3,46,1,,1,4,25000,2,0,1
510226,1,1,1,,5,40,1,,2,,35000,2,0,1
510226,1,1,1,,2,50,1,,2,,30000,2,0,2
510229,1,1,1,,1,40,1,,2,,10000,2,0,3
510231,1,1,1,,6,40,2,5,2,,30000,2,0,4
510233,1,1,1,,7,22,1,,2,,25000,2,0,1
510235,1,1,1,,5,40,2,5,2,,30000,2,0,1
510237,1,1,1,,6,40,2,4,2,,35000,2,0,1
510239,1,1,1,,4,40,1,,1,2,30000,2,0,1
510239,1,2,1,,3,20,1,,1,4,15000,2,0,2
510240,1,1,2,6,5,40,1,,2,,15000,2,0,1
510240,1,1,1,,1,30,2,2,2,,15000,2,0,2
510241,1,1,1,,7,40,1,,2,,25000,2,0,3
510242,1,1,1,,3,36,2,2,2,,30000,2,0,1
510243,1,1,2,6,3,40,1,,1,1,15000,2,0,1
510243,1,1,1,,7,30,1,,2,,35000,2,0,2
510244,1,1,1,,6,40,1,,1,5,39000,2,0,1
510244,1,1,1,,6,40,1,,1,5,37000,2,0,2
510245,1,1,1,,7,18,1,,1,1,35000,2,0,1
510245,1,1,1,,7,40,1,,2,,35000,2,0,2
510249,1,1,1,,7,36,1,,1,3,24000,2,0,1
510249,1,1,1,,7,18,1,,2,,30000,2,0,2
510251,1,1,1,,7,30,1,,2,,30000,2,0,1
510251,1,1,1,,2,30,1,,2,,20000,2,0,2
510262,1,1,1,,7,24,1,,2,,17000,2,0,3
510265,1,1,1,,7,36,1,,2,,30000,2,0,2
510265,1,1,1,,7,36,1,,2,,21000,2,0,3
510267,1,1,3,,2,35,1,,2,,6000,2,0,1
510268,1,1,1,,7,30,1,,2,,25000,2,0,1
510273,1,1,1,,3,30,1,,2,,22000,2,0,1
510276,1,1,1,,2,48,1,,1,1,23300,2,0,1
510276,1,1,1,,1,34,1,,2,,12000,2,0,3
510281,1,1,1,,7,24,1,,2,,36000,2,0,1
510281,1,2,1,,1,30,1,,2,,20000,2,0,2
510293,1,1,1,,3,30,1,,2,,24000,2,0,1
510296,1,1,1,,2,40,1,,1,4,23000,2,0,2
510299,1,1,1,,7,36,1,,2,,24000,2,0,1
510299,1,1,1,,7,30,1,,2,,23000,2,0,2
510300,1,1,1,,2,50,1,,2,,24000,2,0,1
510302,1,1,1,,7,36,1,,1,7,32000,2,0,1
510304,1,1,1,,7,38,1,,2,,35000,2,0,1
510309,1,2,3,,7,48,1,,2,,12000,2,0,1
510309,1,1,1,,7,25,1,,2,,24000,2,0,2
510311,1,1,2,6,7,20,1,,2,,12000,2,0,3
510314,1,1,1,,2,45,1,,1,5,18000,2,0,1
510314,1,1,2,8,5,50,1,,2,,18000,2,0,3
510314,1,1,2,6,5,48,1,,2,,15000,2,0,4
510317,1,1,1,,3,60,1,,1,30,21000,2,0,1
510336,1,1,1,,2,42,1,,2,,19000,2,0,1
510339,1,1,1,,2,44,1,,2,,21500,2,0,1
510341,1,1,1,,7,38,1,,2,,21000,2,0,1
510345,1,1,1,,2,50,1,,2,,20400,2,0,1
510354,1,1,1,,7,36,1,,2,,57000,1,90,1
510356,1,2,3,,1,36,1,,2,,20000,2,0,1
510356,1,2,3,,1,36,1,,2,,20000,2,0,2
510356,1,1,1,,3,36,1,,2,,,2,0,3
510370,1,1,1,,7,40,1,,2,,30000,2,0,1
510373,1,1,2,11,2,11,1,,2,,38000,2,0,1
510374,1,1,1,,4,40,2,4,1,1,24000,2,0,1
510374,1,2,3,,1,36,1,,1,1,320,2,0,2
510379,1,1,1,,2,38,1,,2,,12000,2,0,4
510390,1,1,1,,7,38,1,,1,3,30000,1,2000,1
510390,1,1,1,,7,36,1,,2,,30000,1,150,2
510394,1,1,1,,7,36,1,,2,,25000,2,0,1
510397,1,1,1,,7,27,1,,2,,23000,2,0,1
510397,1,1,1,,7,36,2,15,2,,26000,2,0,2
510401,1,1,1,,6,40,1,,2,,20000,2,0,1
510401,1,1,1,,7,12,1,,2,,12000,2,0,2
510406,1,1,1,,6,34,2,20,2,,46000,2,0,1
510406,1,1,1,,6,36,2,15,2,,27000,2,0,2
510413,1,1,1,,6,38,1,,1,5,30000,2,0,1
510417,1,1,1,,7,40,1,,1,2,38000,2,0,1
510420,1,1,1,,2,40,2,19,2,,12000,2,0,1
510425,1,1,3,,2,40,1,,2,,10000,2,0,1
510425,1,1,1,,3,40,1,,2,,25000,2,0,2
510426,1,1,1,,2,40,1,,2,,,2,0,2
510426,1,1,1,,2,40,1,,2,,,2,0,3
510431,1,1,1,,2,42,1,,2,,40000,2,0,1
510432,1,2,2,7,7,18,1,,2,,8050,2,0,3
510433,1,1,1,,4,40,1,,2,,25000,2,0,1
510433,1,1,1,,4,40,1,,2,,18000,2,0,2
510434,1,1,1,,6,42,2,29,1,5,29000,2,0,1
510434,1,2,3,,2,48,1,,2,,4000,2,0,2
510435,1,1,1,,4,40,1,,1,2,23000,2,0,1
510436,1,1,1,,7,40,1,,1,2,22000,1,1000,1
510437,1,1,1,,7,40,2,15,2,,26000,2,0,1
510437,1,1,1,,4,40,2,15,2,,20000,2,0,3
510437,1,1,2,6,4,40,1,,2,,10000,2,0,4
510441,1,1,1,,1,40,1,,2,,18000,2,0,1
510448,1,1,1,,2,40,1,,2,,18000,2,0,1
510448,1,1,1,,4,40,1,,2,,15000,2,0,3
510448,1,1,1,,4,40,1,,2,,15000,2,0,4
510448,1,1,1,,4,40,1,,2,,15000,2,0,5
510456,1,1,1,,7,24,1,,1,0,28000,2,0,1
510456,1,1,1,,7,40,2,10,1,0,48000,1,200,2
510463,1,1,1,,6,45,2,7,1,5,40000,2,0,1
510468,1,1,1,,3,40,1,,2,,15000,2,0,1
510477,1,1,1,,7,36,2,28,2,,38000,2,0,1
510483,1,1,1,,1,48,1,,2,,12000,2,0,4
510484,1,1,1,,7,24,1,,2,,38000,2,0,1
510484,1,1,1,,7,36,2,10,2,,24000,2,0,2
510486,1,1,1,,2,45,1,,2,,21000,2,0,1
510487,1,1,1,,5,37,2,10,1,1,30000,1,1300,1
510494,1,1,1,,1,40,1,,2,,12000,2,0,3
510494,1,1,1,,1,40,1,,2,,12000,2,0,5
510495,1,1,1,,7,40,1,,2,,20000,2,0,2
510497,1,1,1,,2,48,1,,2,,24000,2,0,3
510498,1,1,1,,1,44,1,,2,,19000,2,0,1
510502,1,1,1,,2,84,1,,2,,10000,2,0,1
510515,1,1,1,,3,40,1,,2,,18000,2,0,1
510515,1,1,1,,2,40,1,,1,2,30000,2,0,3
510516,1,1,1,,4,36,1,,2,,20000,2,0,2
510521,1,1,1,,3,40,1,,2,,14400,2,0,1
510523,1,1,1,,4,18,1,,2,,24000,2,0,1
510524,1,1,1,,4,42,1,,2,,18000,2,0,1
510525,1,1,1,,1,40,2,3,2,,18000,2,0,1
510525,1,1,1,,6,36,1,,1,2,22000,2,0,2
510526,1,1,1,,1,40,1,,1,2,24000,2,0,1
510526,1,1,3,,3,20,1,,2,,18000,2,0,3
510528,1,1,2,10,4,30,2,12,1,6,14400,2,0,1
510535,1,1,1,,2,46,1,,2,,100000,2,0,1
510542,1,1,1,,4,40,1,,2,,23000,2,0,4
510547,1,1,1,,2,48,1,,1,3,20000,2,0,1
510549,1,2,2,4,2,42,1,,1,4,7000,2,0,1
510551,1,1,1,,7,45,1,,1,2,29000,2,0,1
510552,1,1,1,,7,42,1,,2,,22000,2,0,1
510569,1,1,1,,5,45,2,40,2,,180000,1,3675,1
510570,1,1,1,,2,120,1,,2,,16000,1,2000,1
510570,1,1,1,,2,30,1,,2,,8000,1,1500,3
510573,1,1,1,,7,45,2,36,1,4,72000,2,0,1
510573,1,1,1,,7,38,2,15,2,,23400,2,0,2
510591,1,1,1,,7,18,2,5,2,,32000,2,0,1
510593,1,1,1,,7,36,2,6,2,,23000,1,800,1
510601,1,1,2,5,4,43,1,,1,2,12000,1,1170,1
510603,1,1,1,,6,60,1,,2,,45000,1,5000,1
510604,1,1,1,,7,38,2,30,2,,75000,2,0,1
510608,1,1,1,,2,50,1,,1,10,40000,2,0,1
510621,1,1,1,,5,40,1,,1,1,44000,1,1000,1
510626,1,1,1,,7,36,1,,2,,40000,2,0,3
510634,1,1,1,,7,36,2,4,2,,27100,2,0,2
510637,1,1,1,,7,25,1,,2,,31000,2,0,2
510637,1,1,1,,1,40,2,20,2,,27000,2,0,3
510641,1,1,1,,3,36,1,,2,,30000,2,0,1
510658,1,1,1,,7,36,2,15,2,,21000,2,0,1
510658,1,1,1,,7,24,1,,2,,24000,2,0,2
510662,1,1,1,,7,20,1,,2,,23000,2,0,1
510685,1,1,1,,1,20,2,10,2,,14000,2,0,1
510693,1,1,1,,6,38,2,15,1,2,35000,2,0,1
510697,1,1,1,,1,50,1,,1,1,15600,2,0,1
510698,1,1,1,,7,30,1,,1,2,23000,2,0,1
510698,1,2,1,,4,25,1,,2,,19000,2,0,2
510700,1,1,2,6,2,60,1,,2,,12500,2,0,1
510700,1,1,3,,6,55,1,,2,,,2,0,2
510708,1,1,2,7,4,40,1,,2,,10000,2,0,1
510719,1,1,1,,4,40,1,,2,,30000,2,0,1
510722,1,1,1,,3,36,1,,2,,9100,2,0,3
510731,1,1,1,,1,40,1,,2,,28000,2,0,1
510732,1,1,1,,7,40,1,,2,,35000,2,0,1
510735,1,1,1,,3,36,1,,2,,28600,2,0,1
510737,1,1,1,,6,40,2,2,1,10,32500,2,0,1
510737,1,1,1,,6,10,1,,2,,10000,2,0,2
510753,1,1,1,,3,45,1,,2,,27000,2,0,1
510770,1,1,1,,1,36,1,,2,,28600,2,0,1
510774,1,1,1,,6,40,1,,2,,28600,2,0,1
510783,1,1,1,,6,37,1,,2,,25000,2,0,3
510788,1,1,1,,6,40,1,,1,20,27000,2,0,1
510790,1,1,1,,2,40,1,,2,,15600,2,0,1
510797,1,1,1,,6,40,1,,2,,39000,2,0,1
510797,1,1,1,,6,36,1,,2,,22000,2,0,2
510809,1,1,1,,3,40,1,,2,,18000,2,0,3
510813,1,1,1,,6,39,1,,1,30,37500,2,0,1
510856,1,1,1,,2,40,1,,1,0,32500,2,0,1
510885,1,1,1,,6,40,2,10,1,24,32500,2,0,1
510887,1,1,1,,2,40,1,,2,,28000,2,0,1
510895,1,1,1,,6,40,1,,2,,32500,2,0,1
510895,1,1,1,,3,40,1,,2,,15000,2,0,3
510936,1,1,1,,6,18,2,4,2,,45000,1,15000,1
510936,2,2,3,,5,12,1,,2,,60000,2,0,1
510954,1,1,1,,6,36,1,,1,10,33000,2,0,1
510976,1,1,1,,7,40,2,6,2,,39000,2,0,1
510979,1,1,1,,5,37,1,,1,10,30000,1,1000,1
510979,1,1,1,,7,18,1,,2,,26000,2,0,2
510983,1,1,1,,4,8,1,,1,4,,2,0,3
510984,1,1,1,,7,26,1,,2,,27000,2,0,2
510986,1,1,1,,2,40,1,,2,,5000,2,0,3
510986,1,2,2,10,1,16,1,,2,,3000,2,0,4
510988,1,1,2,6,7,36,1,,1,4,12000,2,0,4
510989,1,1,1,,3,54,2,30,1,6,32000,2,0,1
510991,1,1,1,,7,36,1,,1,0,32000,2,0,1
510997,1,1,2,9,3,40,1,,2,,25000,2,0,1
510997,1,1,2,3,4,30,1,,2,,10000,2,0,1
510999,1,1,1,,2,50,1,,2,,27000,2,0,1
510999,1,1,1,,7,32,1,,1,2,22000,2,0,2
511002,1,1,1,,7,40,2,30,1,4,24000,1,3000,1
511006,1,1,1,,7,45,1,,1,5,45000,2,0,2
511012,1,1,1,,7,40,1,,2,,38000,2,0,1
511012,1,1,1,,3,50,1,,1,5,90000,2,0,2
511013,1,1,1,,1,40,1,,1,7,29000,2,0,1
511020,1,1,1,,2,40,1,,2,,12000,2,0,1
511035,1,1,1,,7,20,1,,2,,32000,2,0,1
511035,1,1,1,,7,18,1,,2,,26000,2,0,2
511041,1,1,1,,7,50,1,,1,4,28000,2,0,1
511050,1,1,1,,3,40,1,,2,,34000,2,0,1
511057,1,1,1,,2,45,1,,1,5,32000,2,0,1
511062,1,1,2,3,7,36,1,,2,,5200,2,0,1
511066,1,1,1,,7,36,2,33,1,6,24000,2,0,1
511068,1,1,1,,2,40,1,,2,,9500,2,0,1
511073,1,1,2,6,5,40,1,,2,,10400,2,0,1
511076,1,2,3,,1,6,1,,2,,1200,2,0,1
511087,1,1,1,,7,40,1,,1,2,27500,2,0,2
511097,1,1,1,,7,38,2,21,2,,36000,2,0,1
511116,1,1,1,,3,40,1,,2,,26000,2,0,1
511116,1,1,1,,2,38,2,1,2,,25000,2,0,2
511127,1,1,1,,2,48,1,,2,,15000,2,0,2
511127,1,1,1,,2,48,1,,2,,15000,2,0,3
511138,1,1,2,8,1,48,1,,2,,10000,2,0,2
511138,1,1,2,7,1,48,1,,2,,12000,2,0,3
511138,1,1,2,8,2,48,1,,2,,12000,2,0,4
511138,1,1,2,6,2,48,1,,2,,9000,2,0,6
511139,1,1,1,,3,40,1,,1,0,24000,2,0,1
511140,1,1,1,,3,40,1,,2,,21000,2,0,1
511147,1,1,1,,2,45,1,,1,5,26000,2,0,1
511162,1,1,1,,3,40,1,,2,,21000,2,0,1
511164,1,1,2,2,2,48,1,,2,,3000,2,0,1
511164,1,1,1,,2,40,1,,2,,16000,2,0,2
511165,1,1,1,,7,30,1,,2,,30000,2,0,1
511165,1,1,1,,2,40,1,,2,,22000,2,0,3
511166,1,1,1,,3,40,1,,2,,16000,2,0,3
511166,1,1,1,,3,40,1,,2,,15000,2,0,4
511169,1,1,1,,2,35,1,,2,,25000,2,0,1
511169,1,1,1,,1,48,1,,2,,18000,2,0,3
511171,1,1,1,,6,48,2,7,2,,30000,2,0,1
511171,1,1,3,,7,5,2,7,2,,,2,0,4
511173,1,1,1,,5,40,1,,2,,40000,2,0,1
511176,1,1,1,,4,40,1,,2,,22000,2,0,2
511198,1,2,3,,7,5,1,,2,,2000,2,0,2
511206,1,2,1,,2,20,1,,2,,7000,2,0,3
