NQUEST,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YM,YM1,YM2,YM3,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4
500682,58370.54234,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,8370.5423398,10200,0,10200,-1829.45766,170.54233979,0,0,2000
500689,65949.894203,20000,20000,0,31900,25900,24000,1900,6000,6000,0,0,4200,4200,0,0,9849.8942032,9600,9600,0,249.89420323,249.89420323,0,0,0
500702,85515.174314,0,0,0,83200,83200,83200,0,0,0,0,0,0,0,0,0,2315.1743143,0,0,0,2315.1743143,2315.1743143,0,0,0
500704,67173.608384,53000,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,14173.608384,12000,0,12000,2173.6083837,2173.6083837,0,0,0
500705,43409.206946,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,8309.2069464,7700,3500,4200,609.2069464,609.2069464,0,0,0
500706,50768,0,0,0,43304,43304,43134,170,0,0,0,0,0,0,0,0,7464,7200,0,7200,264,264,0,0,0
500710,105550.41792,30000,30000,0,0,0,0,0,0,0,0,0,48500,50000,1500,0,27050.417924,18000,0,18000,9050.4179244,4950.4179244,4100,0,0
500712,38545.306621,0,0,0,29900,29900,29900,0,0,0,0,0,0,0,0,0,8645.3066211,7600,0,7600,1045.3066211,1045.3066211,0,0,0
500720,7555.2560178,0,0,0,3600,3600,3600,0,0,0,0,0,0,0,0,0,3955.2560178,3600,0,3600,355.25601777,355.25601777,0,0,0
500724,31383.501405,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,5383.5014055,4200,0,4200,1183.5014055,483.50140549,0,940,240
500725,59507.351973,52000,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,7507.3519731,6000,0,6000,1507.3519731,1507.3519731,0,0,0
500726,89172.383384,75000,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,14172.383384,12000,0,12000,2172.3833844,2172.3833844,0,0,0
500729,131380.02162,118000,118000,0,0,0,0,0,0,0,0,0,0,0,0,0,13380.021624,9600,0,9600,3780.0216235,1828.3899036,1951.6317199,0,0
500731,26772,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,3772,7200,0,7200,-3428,572,0,0,4000
500733,160480,0,0,0,0,0,0,0,0,0,0,0,150000,180000,30000,0,10480,9600,0,9600,880,880,0,0,0
500734,12808.351137,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,1758.3511368,0,0,0,1758.3511368,1758.3511368,0,0,0
500736,43244.396482,40400,40400,0,0,0,0,0,0,0,0,0,0,0,0,0,2844.3964817,0,0,0,2844.3964817,1614.3964817,1230,0,0
500740,34060,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,9060,8400,0,8400,660,660,0,0,0
500745,50140,42500,42500,0,0,0,0,0,0,0,0,0,0,0,0,0,7640,7200,0,7200,440,440,0,0,0
500751,65294.388889,21000,21000,0,0,0,0,0,0,0,0,0,40000,40000,0,0,4294.3888887,3000,0,3000,1294.3888887,1294.3888887,0,0,0
500763,49640,24000,24000,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,10040,9600,0,9600,440,440,0,0,0
500779,23883.115187,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,4383.1151874,3600,0,3600,783.11518737,783.11518737,0,0,0
500784,48444.752771,0,0,0,0,0,0,0,0,0,0,0,48000,53000,5000,0,444.75277082,0,0,0,444.75277082,444.75277082,0,0,0
500786,53759.23515,40500,40500,0,0,0,0,0,0,0,0,0,0,0,0,0,13259.23515,6000,0,6000,7259.2351499,4880.9442619,2378.290888,0,0
500788,28256.773057,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,12656.773057,9600,0,9600,3056.7730566,2253.9011476,0,802.87190907,0
500791,100399.19438,66000,66000,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,14899.194378,14400,0,14400,499.19437811,254.11259805,245.08178006,0,0
500805,28627.864107,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,5227.8641067,5227.8641067,0,5227.8641067,0,0,0,0,0
500814,15060.05964,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,2060.0596401,1800,0,1800,260.05964006,260.85964006,0,0,0.8
500818,76672.838247,0,0,0,0,0,0,0,0,0,0,0,63100,0,0,63100,13572.838247,9400,0,9400,4172.8382474,1428.3595855,0,2744.478662,0
500824,69078.326222,33075.588244,31000,2075.5882435,0,0,0,0,0,0,0,0,30776.514928,32776.514928,2000,0,5226.2230504,5100,0,5100,126.2230504,126.2230504,0,0,0
500837,9756.7558145,0,0,0,9061,9061,9061,0,0,0,0,0,0,0,0,0,695.75581455,0,0,0,695.75581455,695.75581455,0,0,0
500844,9100,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500845,65590.800652,53000,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,12590.800652,12000,0,12000,590.80065203,590.80065203,0,0,0
500847,19940,0,0,0,12740,12740,12740,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,0,0,0,0,0
500865,51581.440611,42400,42400,0,0,0,0,0,0,0,0,0,0,0,0,0,9181.4406109,8500,0,8500,681.44061087,681.44061087,0,0,0
500874,6500,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500875,76942.274208,0,0,0,62400,62300,61100,1200,100,100,0,0,0,0,0,0,14542.274208,11400,0,11400,3142.2742084,3142.2742084,0,0,0
500877,64017.315736,44203.449321,44203.449321,0,0,0,0,0,0,0,0,0,0,0,0,0,19813.866414,12000,0,12000,7813.8664145,326.7755392,2772.6339792,4714.4568961,0
500991,104018,43000,43000,0,22000,0,0,0,22000,0,0,22000,28000,30000,2000,0,11018,9600,0,9600,1418,572,0,846,0
500996,82488,73700,72000,1700,0,0,0,0,0,0,0,0,0,0,0,0,8788,9600,0,9600,-812,1188,0,0,2000
500999,54064,20000,20000,0,33800,33800,33800,0,0,0,0,0,0,0,0,0,264,0,0,0,264,264,0,0,0
501006,57580,45000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,12580,6000,0,6000,6580,440,4100,5640,3600
501015,132713.53802,60000,60000,0,0,0,0,0,0,0,0,0,63000,95000,32000,0,9713.538023,9600,0,9600,113.538023,660,3453.538023,0,4000
501017,30376.565343,29300,29300,0,0,0,0,0,0,0,0,0,0,0,0,0,1076.5653428,7200,0,7200,-6123.434657,276.56534279,0,0,6400
501019,25608.601534,0,0,0,18330,18330,18330,0,0,0,0,0,0,0,0,0,7278.6015336,0,0,0,7278.6015336,2036.6811698,5241.9203638,0,0
501047,52874,0,0,0,37700,37700,37700,0,0,0,0,0,0,0,0,0,15174,10800,0,10800,4374,484,2050,1880,40
501048,22910,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,2110,0,0,0,2110,880,1230,0,0
501051,185882.54006,0,0,0,0,0,0,0,0,0,0,0,150000,150000,0,0,35882.54006,18000,0,18000,17882.54006,1153.6339091,2841.7566911,13887.14946,0
501052,80636.095809,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,636.09580885,0,0,0,636.09580885,636.09580885,0,0,0
501053,66094,0,0,0,37350,37150,37150,0,200,200,0,0,18000,23000,5000,0,10744,9600,0,9600,1144,1144,0,0,0
501054,20369.590412,25000,25000,0,-6000,0,0,0,-6000,0,0,-6000,0,0,0,0,1369.5904124,0,0,0,1369.5904124,694.71510255,674.87530983,0,0
501058,24896,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,1496,0,0,0,1496,1496,0,0,0
501059,44054.126559,10000,10000,0,0,0,0,0,0,0,0,0,26000,36000,10000,0,8054.1265591,7200,0,7200,854.12655911,854.12655911,0,0,0
501068,35610.479403,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,610.47940269,0,0,0,610.47940269,610.47940269,0,0,0
501075,94316.951108,54500,54500,0,0,0,0,0,0,0,0,0,15000,0,0,15000,24816.951108,13000,0,13000,11816.951108,1001.0414205,0,10815.909687,0
501076,15224,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,924,0,0,0,924,924,0,0,0
501082,74310.399105,58000,58000,0,0,0,0,0,0,0,0,0,0,0,0,0,16310.399105,20400,0,20400,-4089.600895,440,1870.3991047,0,6400
501083,40603.248602,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,12603.248602,12000,0,12000,603.24860171,603.24860171,0,0,0
501089,97824.111523,72000,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,25824.111523,11284.111523,0,11284.111523,14540,440,0,14100,0
501090,52880,52000,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,880,0,0,0,880,880,0,0,0
501091,49814.385169,0,0,0,0,0,0,0,0,0,0,0,42000,50000,8000,0,7814.3851695,0,0,0,7814.3851695,1335.1866011,1230,5249.1985683,0
501094,30203.105802,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,1603.1058016,0,0,0,1603.1058016,432.22432372,1170.8814779,0,0
501096,19621.248891,0,0,0,18850,18850,18850,0,0,0,0,0,0,0,0,0,771.24889131,0,0,0,771.24889131,278.26743157,492.98145974,0,0
501097,113220.65191,0,0,0,-4500,45500,45500,0,-50000,0,0,-50000,0,0,0,0,117720.65191,37761.891498,17900,19861.891498,79958.760409,9874.6924495,64069.456916,6014.6110434,0
501102,50092.844374,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,92.84437407,0,0,0,92.84437407,92.84437407,0,0,0
501104,40808,33000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,7808,9600,0,9600,-1792,1408,0,0,3200
501108,56952,0,0,0,29900,29900,29900,0,0,0,0,0,0,0,0,0,27052,15600,0,15600,11452,792,10660,0,0
501110,52132,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,40000,12132,12000,0,12000,132,132,0,0,0
501113,72820,0,0,0,18200,18200,18200,0,0,0,0,0,45000,45000,0,0,9620,0,0,0,9620,220,0,9400,0
501115,41388,0,0,0,12000,12000,12000,0,0,0,0,0,19700,20000,300,0,9688,9600,0,9600,88,88,0,0,0
501116,27888,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,9688,9600,0,9600,88,88,0,0,0
501119,50337.408212,0,0,0,0,0,0,0,0,0,0,0,31000,35000,4000,0,19337.408212,18400,0,18400,937.40821193,937.40821193,0,0,0
501122,23631.288441,0,0,0,22800,22800,22800,0,0,0,0,0,0,0,0,0,831.28844149,0,0,0,831.28844149,831.28844149,0,0,0
501127,13165.778803,0,0,0,0,0,0,0,0,0,0,0,13000,15000,2000,0,165.77880325,0,0,0,165.77880325,165.77880325,0,0,0
501131,19832,0,0,0,0,0,0,0,0,0,0,0,19700,20000,300,0,132,0,0,0,132,132,0,0,0
501132,45402,18000,18000,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,18952,12000,0,12000,6952,2332,0,4700,80
501135,29852.875023,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,3852.8750233,3600,0,3600,252.87502325,252.87502325,0,0,0
501152,18254,0,0,0,9854,9854,9854,0,0,0,0,0,0,0,0,0,8400,8400,0,8400,0,0,0,0,0
501194,87580.146923,29000,29000,0,0,0,0,0,0,0,0,0,45000,45000,0,0,13580.146923,12000,0,12000,1580.1469227,1580.1469227,0,0,0
501204,4992.095008,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,992.09500796,0,0,0,992.09500796,992.09500796,0,0,0
501213,53411.740146,52500,52500,0,0,0,0,0,0,0,0,0,0,0,0,0,911.74014552,0,0,0,911.74014552,911.74014552,0,0,0
501215,44847.535229,0,0,0,33150,33150,33150,0,0,0,0,0,0,0,0,0,11697.535229,10800,0,10800,897.53522866,897.53522866,0,0,0
501217,102532,88000,88000,0,0,0,0,0,0,0,0,0,0,0,0,0,14532,14400,0,14400,132,132,0,0,0
501218,50612,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,10612,9600,0,9600,1012,1012,0,0,0
501219,41412.27703,0,0,0,39650,39650,39650,0,0,0,0,0,0,0,0,0,1762.2770297,0,0,0,1762.2770297,1762.2770297,0,0,0
501220,31440,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,6440,6000,0,6000,440,440,0,0,0
501221,35370,0,0,0,22490,22490,22490,0,0,0,0,0,0,0,0,0,12880,12000,0,12000,880,880,0,0,0
501222,24102.789868,0,0,0,22800,22800,22800,0,0,0,0,0,0,0,0,0,1302.7898683,0,0,0,1302.7898683,1302.7898683,0,0,0
501223,65038.077584,40000,40000,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,13338.077584,12000,0,12000,1338.0775841,1338.0775841,0,0,0
501224,25103.23586,0,0,0,23855,23855,23855,0,0,0,0,0,0,0,0,0,1248.2358602,0,0,0,1248.2358602,1248.2358602,0,0,0
501225,44950,0,0,0,0,0,0,0,0,0,0,0,28500,30000,1500,0,16450,12000,0,12000,4450,220,0,4230,0
501226,70969.657817,47000,47000,0,9700,18200,18200,0,-8500,0,0,-8500,0,0,0,0,14269.657817,12600,0,12600,1669.6578169,1669.6578169,0,0,0
501229,78398.615838,63100,61000,2100,-6000,0,0,0,-6000,0,0,-6000,0,0,0,0,21298.615838,14400,0,14400,6898.6158383,1523.3872386,0,5375.2285998,0
501281,65341.946446,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,25341.946446,24000,0,24000,1341.9464455,1341.9464455,0,0,0
501288,46130,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,30530,29650,0,29650,880,880,0,0,0
501291,61906.617772,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,1906.6177715,0,0,0,1906.6177715,1360.9123254,0,545.70544614,0
501297,41610,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,13010,8400,0,8400,4610,440,410,3760,0
501299,48871.1219,18000,18000,0,12000,0,0,0,12000,0,0,12000,0,0,0,0,18871.1219,18000,0,18000,871.12190013,871.12190013,0,0,0
501303,29261.342459,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,9261.342459,8400,0,8400,861.342459,861.342459,0,0,0
501305,31281.586129,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1281.5861289,0,0,0,1281.5861289,1281.5861289,0,0,0
501309,63628.71689,63000,58000,5000,0,0,0,0,0,0,0,0,0,0,0,0,628.71689001,0,0,0,628.71689001,628.71689001,0,0,0
501310,38110,0,0,0,17940,17940,17940,0,0,0,0,0,0,0,0,0,20170,14400,0,14400,5770,440,5330,0,0
501311,73690,0,0,0,0,0,0,0,0,0,0,0,60000,60000,0,0,13690,7200,0,7200,6490,1320,0,5170,0
501312,58554,4800,4800,0,14000,0,0,0,14000,14000,0,0,30000,0,0,30000,9754,9600,0,9600,154,154,0,0,0
501315,58909.625114,0,0,0,18200,18200,18200,0,0,0,0,0,40000,40000,0,0,709.62511372,0,0,0,709.62511372,709.62511372,0,0,0
501317,55219.722315,0,0,0,13200,13200,13200,0,0,0,0,0,24000,30000,6000,0,18019.722315,12000,0,12000,6019.7223147,1209.7619631,869.81310751,3940.147244,0
501321,32497.64748,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,8497.6474805,7200,0,7200,1297.6474805,1297.6474805,0,0,0
501325,75044,0,0,0,0,0,0,0,0,0,0,0,60000,60000,0,0,15044,12000,0,12000,3044,1540,0,1504,0
501328,44764,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,8764,7200,0,7200,1564,154,0,1410,0
501334,73024.851046,0,0,0,0,0,0,0,0,0,0,0,28000,28000,0,0,45024.851046,36000,0,36000,9024.851046,1324.9174246,0,7699.9336215,0
501347,46132,46000,42000,4000,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,132,132,0,0,0
501348,34507.6,16000,16000,0,16312,6312,6312,0,10000,0,0,10000,0,0,0,0,2195.6,0,0,0,2195.6,2195.6,0,0,0
501369,40784.123654,37500,37500,0,0,0,0,0,0,0,0,0,0,0,0,0,3284.1236537,0,0,0,3284.1236537,299.40773154,0,2984.7159222,0
501374,48682.8,35500,35500,0,0,0,0,0,0,0,0,0,0,0,0,0,13182.8,9900,0,9900,3282.8,52.8,410,2820,0
501378,14544,0,0,0,14500,0,0,0,14500,0,500,14000,0,0,0,0,44,0,0,0,44,44,0,0,0
501379,55444.4,37000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,18444.4,12000,0,12000,6444.4,1104.4,5740,0,400
501383,19542,0,0,0,0,0,0,0,0,0,0,0,19000,24000,5000,0,542,0,0,0,542,132,410,0,0
501389,9100,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501393,105425.38031,29100,28600,500,0,0,0,0,0,0,0,0,44718.382547,45000,281.61745304,0,31606.997758,26400,0,26400,5206.9977583,3063.5781377,0,2143.4196206,0
501397,123965.4,0,0,0,49900,55900,55900,0,-6000,0,0,-6000,30000,35000,5000,0,44065.4,42600,0,42600,1465.4,704,0,761.4,0
501400,19901.551735,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,14901.551735,14400,0,14400,501.55173511,501.55173511,0,0,0
501404,93264,63000,63000,0,0,0,0,0,0,0,0,0,0,0,0,0,30264,30000,0,30000,264,264,0,0,0
501405,39154,39000,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,154,154,0,0,0
501409,4098.8031415,2500,2500,0,1000,0,0,0,1000,1000,0,0,0,0,0,0,598.80314153,598.80314153,0,598.80314153,0,0,0,0,0
501417,54086,45000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,9086,7200,0,7200,1886,220,820,846,0
501418,95393.776859,77000,77000,0,0,0,0,0,0,0,0,0,0,0,0,0,18393.776859,18000,0,18000,393.77685899,413.77685899,0,0,20
501428,62978,59900,58000,1900,0,0,0,0,0,0,0,0,0,0,0,0,3078,10800,0,10800,-7722,308,0,1410,9440
501429,128480,55000,55000,0,0,0,0,0,0,0,0,0,60000,60000,0,0,13480,12000,0,12000,1480,660,820,0,0
501430,10344.069368,0,0,0,9425,9425,9425,0,0,0,0,0,0,0,0,0,919.06936781,0,0,0,919.06936781,167.91247644,751.15689136,0,0
501432,86099.66608,70000,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,16099.66608,0,0,0,16099.66608,23.120955046,4169.986915,11906.55821,0
501439,51621.872871,0,0,0,31200,31200,31200,0,0,0,0,0,0,0,0,0,20421.872871,10050,0,10050,10371.872871,1302.2087514,9069.6641195,0,0
501440,44764,0,0,0,0,0,0,0,0,0,0,0,32500,32500,0,0,12264,12000,0,12000,264,264,0,0,0
501442,89053.2212,0,0,0,18000,0,0,0,18000,0,15000,3000,46200,47000,800,0,24853.2212,24000,0,24000,853.22120013,683.52482829,0,169.69637185,0
501443,36044,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,44,0,0,0
501444,60800,47200,46000,1200,0,0,0,0,0,0,0,0,0,0,0,0,13600,13100,0,13100,500,440,2460,0,2400
501448,106180,0,0,0,18200,18200,18200,0,0,0,0,0,37000,40000,3000,0,50980,12000,0,12000,38980,660,0,45120,6800
501449,61270,0,0,0,14950,14950,14950,0,0,0,0,0,46000,50000,4000,0,320,100,0,100,220,220,0,0,0
501451,31047.668045,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,7647.6680449,7200,0,7200,447.66804486,447.66804486,0,0,0
501455,95887.981683,68500,64000,4500,0,0,0,0,0,0,0,0,0,0,0,0,27387.981683,14400,0,14400,12987.981683,846.19432368,0,12701.787359,560
501458,115732.35635,95000,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,20732.356354,12000,0,12000,8732.3563541,258.8536703,0,8473.5026838,0
501459,46670.338144,0,0,0,23400,23400,23400,0,0,0,0,0,18000,0,0,18000,5270.3381444,2660.758515,0,2660.758515,2609.5796293,1540.3342841,0,1069.2453452,0
501470,26683.830952,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,683.83095213,0,0,0,683.83095213,683.83095213,0,0,0
501473,26238.627119,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,238.62711899,0,0,0,238.62711899,238.62711899,0,0,0
501481,16400,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0
501485,43621.54837,0,0,0,8400,8400,8400,0,0,0,0,0,22000,24000,2000,0,13221.54837,13000,0,13000,221.54836955,221.54836955,0,0,0
501487,15556,0,0,0,9490,9490,9490,0,0,0,0,0,0,0,0,0,6066,6000,0,6000,66,66,0,0,0
501492,29235.293038,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,7235.293038,7200,0,7200,35.293038039,35.293038039,0,0,0
501495,87075.397861,70000,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,17075.397861,9600,0,9600,7475.3978613,1721.3738786,0,5754.0239826,0
501499,19502,0,0,0,11102,11102,11102,0,0,0,0,0,0,0,0,0,8400,8400,0,8400,0,0,0,0,0
501504,95513.30198,82000,82000,0,0,0,0,0,0,0,0,0,0,0,0,0,13513.30198,8400,0,8400,5113.30198,1466.4314343,0,3646.8705458,0
501505,77527.345866,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,17527.345866,12000,0,12000,5527.3458664,247.60146115,2524.4545169,4755.2898884,2000
501508,21440,0,0,0,21000,21000,21000,0,0,0,0,0,0,0,0,0,440,0,0,0,440,440,0,0,0
501514,93520,0,0,0,0,0,0,0,0,0,0,0,79000,84000,5000,0,14520,13200,0,13200,1320,1320,0,0,0
501519,77439.278991,19000,19000,0,0,0,0,0,0,0,0,0,50000,0,0,50000,8439.2789906,8400,0,8400,39.27899059,39.27899059,0,0,0
501521,29440.393629,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,7340.3936286,7200,0,7200,140.39362859,140.39362859,0,0,0
501528,37500,0,0,0,36400,36400,36400,0,0,0,0,0,0,0,0,0,1100,0,0,0,1100,1100,0,0,0
501529,151456.46368,21000,21000,0,0,0,0,0,0,0,0,0,90000,90000,0,0,40456.463676,33480.463676,0,33480.463676,6976,396,0,6580,0
501530,55196.266323,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,15196.266323,14400,0,14400,796.2663232,796.2663232,0,0,0
501531,30600,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,0,0,0,0,0
501534,29262.917199,0,0,0,0,0,0,0,0,0,0,0,29119.138424,29119.138424,0,0,143.77877444,0,0,0,143.77877444,143.77877444,0,0,0
501535,37138.8206,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,8538.8205996,8400,0,8400,138.82059958,138.82059958,0,0,0
501536,21688,6000,6000,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,88,0,0,0,88,88,0,0,0
501538,44433.798403,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,24933.798403,23100,0,23100,1833.798403,660,1173.798403,0,0
501539,30166.909019,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,9366.9090187,7200,0,7200,2166.9090187,2166.9090187,0,0,0
501540,35843.291815,4500,4500,0,1690,1690,1690,0,0,0,0,0,24000,24000,0,0,5653.2918152,4800,0,4800,853.29181517,853.29181517,0,0,0
501541,101134.4528,32000,32000,0,0,0,0,0,0,0,0,0,45000,45000,0,0,24134.452803,24000,0,24000,134.45280329,134.45280329,0,0,0
501543,58760,50400,49400,1000,0,0,0,0,0,0,0,0,0,0,0,0,8360,7200,0,7200,1160,220,0,940,0
501546,36000,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501548,14873.803483,0,0,0,10270,10270,10270,0,0,0,0,0,0,0,0,0,4603.8034832,4555.2873009,0,4555.2873009,48.516182289,48.516182289,0,0,0
501550,91099.59037,67549.686476,65000,2549.6864755,0,0,0,0,0,0,0,0,0,0,0,0,23549.903895,18000,0,18000,5549.903895,827.51346314,2425.2971047,2297.0933271,0
501553,15137.193902,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,9137.1939024,9137.1939024,0,9137.1939024,0,0,0,0,0
501558,57380,44000,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,13380,12000,0,12000,1380,440,0,940,0
501559,20935.468603,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,4935.4686026,4800,0,4800,135.46860261,135.46860261,0,0,0
501564,26600,0,0,0,26600,26600,26600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501567,14226.645169,0,0,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,2226.6451691,1698.6451691,0,1698.6451691,528,528,0,0,0
501569,61918.467913,49000,49000,0,0,0,0,0,0,0,0,0,0,0,0,0,12918.467913,12700,0,12700,218.4679129,218.4679129,0,0,0
501570,57909.827679,18000,18000,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,13909.827679,12000,0,12000,1909.8276789,1909.8276789,0,0,0
501572,32460,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,9060,7200,0,7200,1860,220,1640,0,0
501573,31096.184431,0,0,0,27248,27248,27248,0,0,0,0,0,0,0,0,0,3848.1844311,4200,0,4200,-351.8155689,128.18443112,0,0,480
501575,45532,24000,24000,0,0,0,0,0,0,0,0,0,13000,15000,2000,0,8532,8400,0,8400,132,132,0,0,0
501576,119805.45089,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,0,104805.45089,57900,34600,23300,46905.450893,587.94955412,0,46317.501339,0
501577,12000,0,0,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501580,43176,43000,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,176,176,0,0,0
501582,7936.5384686,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,136.53846862,0,0,0,136.53846862,136.53846862,0,0,0
501583,70265.721702,22000,22000,0,0,0,0,0,0,0,0,0,30000,35000,5000,0,18265.721702,20000,0,20000,-1734.278298,665.72170201,0,0,2400
501585,38070.073868,0,0,0,13000,13000,13000,0,0,0,0,0,15000,15000,0,0,10070.073868,9600,0,9600,470.07386827,470.07386827,0,0,0
501586,40448.599403,0,0,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,7948.5994028,7200,0,7200,748.59940283,748.59940283,0,0,0
501588,55412.245665,32000,32000,0,16250,16250,16250,0,0,0,0,0,0,0,0,0,7162.2456651,7200,0,7200,-37.75433491,122.24566509,0,0,160
501589,35040.7587,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,18140.7587,12000,0,12000,6140.7587003,306.31146282,0,5834.4472374,0
501591,46090.887882,40200,40200,0,0,0,0,0,0,0,0,0,0,0,0,0,5890.8878822,9600,0,9600,-3709.112118,290.88788219,0,0,4000
501592,23489.663035,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,1389.663035,0,0,0,1389.663035,676.16178748,0,713.50124747,0
501595,22670.087788,0,0,0,15110,12610,12610,0,2500,0,0,2500,0,0,0,0,7560.0877879,7510.4747977,0,7510.4747977,49.612990227,49.612990227,0,0,0
501596,18000,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0
501599,31628,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,8228,7700,0,7700,528,528,0,0,0
501600,82215.247523,0,0,0,4550,4550,4550,0,0,0,0,0,0,0,0,0,77665.247523,66400,58000,8400,11265.247523,10193.118498,515.21363689,556.91538837,0
