NQUEST,NORD,YL2,YL1,YTP1,YTP2,YTA1,YTA2,YM3,YL,YTP,YTA3,YTA,YT,YM1,YM2,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y
32486,3,0,0,0,0,0,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
32486,4,0,0,0,0,0,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
32488,1,0,0,12110,0,0,0,0,0,12110,0,0,12110,0,0,0,0,3900,3900,0,0,0,0,0,3900,16010
32489,1,0,0,9100,0,0,0,0,0,9100,0,0,9100,0,0,0,0,3600,3600,511.13171652,0,0,0,511.13171652,4111.1317165,13211.131717
32489,2,0,0,7800,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
32489,3,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,19500
32492,1,0,0,13000,0,0,0,0,0,13000,0,0,13000,0,0,0,0,3600,3600,0,0,0,0,0,3600,16600
32493,1,0,0,8450,0,0,0,0,0,8450,0,0,8450,0,0,0,0,5100,5100,440,0,0,0,440,5540,13990
32493,2,0,0,8450,0,0,0,0,0,8450,0,0,8450,0,0,0,0,0,0,0,0,0,0,0,0,8450
32494,1,0,0,8450,0,0,0,0,0,8450,0,0,8450,0,0,0,0,3600,3600,33,0,0,0,33,3633,12083
32494,2,0,0,0,0,0,0,0,0,0,0,0,0,10000,1000,9000,0,0,0,0,0,0,0,0,0,9000
32496,1,0,0,8450,0,0,0,0,0,8450,0,0,8450,0,0,0,0,1800,1800,90.521525962,0,0,0,90.521525962,1890.521526,10340.521526
32496,2,0,0,8450,0,0,0,0,0,8450,0,0,8450,0,0,0,0,0,0,0,0,0,0,0,0,8450
32496,3,0,3500,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500
32500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9750,9750,132,0,0,0,132,9882,9882
32500,2,0,0,0,0,0,0,0,0,0,0,0,0,16000,5000,11000,0,0,0,0,0,0,0,0,0,11000
32517,1,0,0,28600,0,0,0,0,0,28600,0,0,28600,0,0,0,0,0,0,1004.8196229,0,887.29874633,0,1892.1183692,1892.1183692,30492.118369
32517,2,0,0,22100,0,0,0,0,0,22100,0,0,22100,0,0,0,0,0,0,0,0,0,0,0,0,22100
32517,3,0,12000,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000
32522,1,0,37000,0,0,0,0,0,37000,0,0,0,0,0,0,0,0,7900,7900,1100,1640,0,0,2740,10640,47640
32524,1,0,0,42000,0,0,0,0,0,42000,0,0,42000,0,0,0,7700,22050,29750,991.06663951,32800,24537.513915,0,58328.580554,88078.580554,130078.58055
32524,2,1296,32000,0,0,0,0,0,33296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33296
32552,1,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,4200,4200,0,0,0,0,0,4200,23700
32553,1,0,0,18200,0,0,0,0,0,18200,0,0,18200,0,0,0,0,7200,7200,246.6491074,0,0,0,246.6491074,7446.6491074,25646.649107
32553,2,0,0,8450,0,0,0,0,0,8450,0,0,8450,0,0,0,0,0,0,0,0,0,0,0,0,8450
32556,1,0,16000,7800,0,0,0,0,16000,7800,0,0,7800,0,0,0,0,9600,9600,193.4104751,0,0,4000,-3806.589525,5793.4104751,29593.410475
32558,1,1800,22400,0,0,0,0,0,24200,0,0,0,0,0,0,0,0,12000,12000,484,0,0,0,484,12484,36684
32558,2,0,0,11050,0,0,0,0,0,11050,0,0,11050,0,0,0,0,0,0,0,0,0,0,0,0,11050
32575,1,0,16900,0,0,0,0,0,16900,0,0,0,0,0,0,0,0,10800,10800,193.6,0,0,4800,-4606.4,6193.6,23093.6
32575,2,0,16250,0,0,650,0,0,16250,0,0,650,650,0,0,0,0,0,0,0,0,0,0,0,0,16900
32579,1,0,33000,0,0,0,0,0,33000,0,0,0,0,0,0,0,0,8400,8400,880,0,3760,0,4640,13040,46040
32579,2,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
32579,3,0,0,0,0,0,0,0,0,0,0,0,0,20000,8000,12000,0,0,0,0,0,0,0,0,0,12000
32579,4,0,15000,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
32588,1,0,39000,0,0,0,0,0,39000,0,0,0,0,0,0,0,0,10100,10100,171.91983905,0,0,0,171.91983905,10271.919839,49271.919839
32588,2,0,33000,0,0,0,0,0,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000
32590,1,10000,35000,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,12000,12000,180.4,0,2820,0,3000.4,15000.4,60000.4
32590,2,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
32590,3,0,0,0,0,0,450,0,0,0,0,450,450,0,0,0,0,0,0,0,0,0,0,0,0,450
32602,1,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0,0,0,0,0,0,0,10000
32630,1,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,8600,8600,851.99137809,0,0,0,851.99137809,9451.9913781,34451.991378
32630,3,0,10000,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000
32654,1,0,0,15600,0,0,0,0,0,15600,0,0,15600,0,0,0,0,6200,6200,3.8769425519,0,0,0,3.8769425519,6203.8769426,21803.876943
32654,3,0,22000,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000
32654,4,0,6000,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000
32658,1,0,0,14040,0,0,0,0,0,14040,0,0,14040,10000,1000,9000,0,2500,2500,1144,0,0,0,1144,3644,26684
32658,3,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
32660,1,0,0,17940,0,0,0,0,0,17940,0,0,17940,0,0,0,0,4800,4800,66,0,0,0,66,4866,22806
32663,1,0,32000,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,6100,6100,1760,3280,1034,0,6074,12174,44174
32663,3,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
32668,1,0,0,29900,0,0,0,0,0,29900,0,0,29900,0,0,0,0,7700,7700,3916,6560,0,0,10476,18176,48076
32669,1,0,0,26234,0,0,0,0,0,26234,0,0,26234,0,0,0,0,6100,6100,3520,0,6110,0,9630,15730,41964
32669,3,0,0,5135,16000,0,0,0,0,21135,0,0,21135,0,0,0,0,0,0,0,0,0,0,0,0,21135
32678,1,0,6400,13500,0,0,0,0,6400,13500,0,0,13500,0,0,0,0,0,0,1869.1602247,0,0,0,1869.1602247,1869.1602247,21769.160225
32678,3,0,23000,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
32681,1,0,0,31200,0,0,0,0,0,31200,0,0,31200,0,0,0,0,15200,15200,1031.6201526,0,5640,0,6671.6201526,21871.620153,53071.620153
32684,1,0,39000,0,0,0,0,0,39000,0,0,0,0,0,0,0,0,4200,4200,563.67572441,0,0,0,563.67572441,4763.6757244,43763.675724
32685,1,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,897.50382961,0,0,0,897.50382961,897.50382961,20397.50383
32685,3,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0,0,0,0,0,0,0,10000
32691,1,0,0,9100,0,0,0,0,0,9100,0,0,9100,0,0,0,0,3000,3000,816.76257068,0,0,0,816.76257068,3816.7625707,12916.762571
32691,3,0,23000,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
32701,1,0,0,12350,0,0,0,0,0,12350,0,0,12350,4000,391.78317548,3608.2168245,0,9800,9800,2420,0,0,0,2420,12220,28178.216825
32703,1,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,2512.3869817,0,0,0,2512.3869817,2512.3869817,28512.386982
32703,2,0,23000,7200,0,0,0,0,23000,7200,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,30200
32703,3,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
32704,1,0,0,16380,0,0,0,0,0,16380,0,0,16380,50000,96.771376482,49903.228624,0,19600,19600,1584,15580,0,0,17164,36764,103047.22862
32708,1,0,60000,0,0,0,0,0,60000,0,0,0,0,30000,4000,26000,14000,22900,36900,11683.003182,0,5640,0,17323.003182,54223.003182,140223.00318
32708,2,0,19000,0,0,0,0,0,19000,0,0,0,0,40000,5000,35000,0,0,0,0,0,0,0,0,0,54000
32709,1,0,0,11200,12000,0,0,80000,0,23200,0,0,23200,0,0,80000,0,24000,24000,10788.868073,0,97706.622794,0,108495.49087,132495.49087,235695.49087
32709,2,0,15000,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
32711,1,0,0,32500,0,0,0,0,0,32500,0,0,32500,0,0,0,0,12000,12000,176,0,5640,0,5816,17816,50316
32711,2,0,0,16900,0,0,0,0,0,16900,0,0,16900,15000,0,15000,0,0,0,0,0,0,0,0,0,31900
32712,1,0,32500,0,0,0,0,0,32500,0,0,0,0,0,0,0,0,13200,13200,1183.7825335,2710.7684079,0,0,3894.5509414,17094.550941,49594.550941
32712,2,0,16000,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000
32712,3,0,12600,0,0,0,0,0,12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12600
32713,1,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,15000,9000,7800,16800,528,0,0,0,528,17328,32328
32713,2,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,15000
32713,3,0,9000,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000
32713,4,0,19500,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500
32714,1,0,33000,0,0,0,0,0,33000,0,0,0,0,0,0,0,7200,0,7200,3455.5544081,5076.5934416,6161.0996601,0,14693.24751,21893.24751,54893.24751
32714,2,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000
32716,1,0,0,31200,0,0,0,0,0,31200,0,0,31200,0,0,0,0,9000,9000,1342.9623329,0,0,0,1342.9623329,10342.962333,41542.962333
32716,2,0,0,23400,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,23400
32716,3,0,1400,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400
32716,4,0,1400,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400
32719,1,0,0,28600,0,0,0,0,0,28600,0,0,28600,0,0,0,0,12000,12000,1320,0,13160,0,14480,26480,55080
32719,2,0,0,11050,0,0,0,0,0,11050,0,0,11050,0,0,0,0,0,0,0,0,0,0,0,0,11050
32719,3,0,30800,0,0,0,0,0,30800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30800
32719,4,0,21000,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000
32720,1,0,0,17940,0,0,0,0,0,17940,0,0,17940,0,0,0,9000,12000,21000,2420,0,235,0,2655,23655,41595
32722,1,0,0,19370,0,0,0,0,0,19370,0,0,19370,0,0,0,0,9600,9600,528,0,0,0,528,10128,29498
32724,1,0,0,0,0,0,0,24000,0,0,0,0,0,70000,0,94000,0,28599.678954,28599.678954,2352.3401591,2460,8930,0,13742.340159,42342.019113,136342.01911
32725,1,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,935.0836578,0,0,0,935.0836578,935.0836578,24935.083658
32729,1,0,0,0,0,0,0,0,0,0,0,0,0,55000,6800,48200,0,27000,27000,396,0,12690,15680,-2594,24406,72606
32729,3,0,4500,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500
32731,1,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,12000,12000,66,0,0,0,66,12066,31566
32731,2,0,0,7800,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
32731,3,0,0,0,0,0,0,2600,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,0,0,0,2600
32732,1,0,10000,25000,0,0,0,0,10000,25000,0,0,25000,0,0,0,0,14400,14400,352,0,4700,0,5052,19452,54452
32732,2,0,5000,15000,0,0,0,0,5000,15000,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,20000
32733,1,0,0,14300,0,0,0,0,0,14300,0,0,14300,0,0,0,0,14400,14400,880,0,0,0,880,15280,29580
32734,1,0,29000,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,15200,15200,880,0,3290,0,4170,19370,48370
32734,2,0,2000,0,0,0,0,0,2000,0,0,0,0,3600,0,3600,0,0,0,0,0,0,0,0,0,5600
32742,1,0,6000,27300,0,0,0,0,6000,27300,0,0,27300,0,0,0,0,13200,13200,1848,0,1410,0,3258,16458,49758
32742,2,0,13000,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000
32743,1,0,0,15600,0,0,0,0,0,15600,0,0,15600,0,0,0,0,9800,9800,2156,0,0,0,2156,11956,27556
32743,2,0,0,7800,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
32751,1,0,0,22100,0,0,0,0,0,22100,0,0,22100,0,0,0,0,20960,20960,5394.4912041,0,1880,0,7274.4912041,28234.491204,50334.491204
32751,2,0,0,15600,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600
32754,1,0,0,0,0,0,0,0,0,0,0,0,0,35000,1951.9487413,33048.051259,0,12000,12000,66,0,3760,0,3826,15826,48874.051259
32754,2,0,14000,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000
32754,3,0,0,11700,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,11700
32755,1,0,35000,0,0,0,0,0,35000,0,0,0,0,0,0,0,3000,15000,18000,880,0,21513.405901,0,22393.405901,40393.405901,75393.405901
32755,2,0,0,0,0,0,0,0,0,0,0,0,0,30000,12000,18000,0,0,0,0,0,0,0,0,0,18000
32756,1,0,0,13000,0,0,0,0,0,13000,0,0,13000,0,0,0,0,4800,4800,220,0,0,0,220,5020,18020
32757,1,0,0,9360,320,0,0,0,0,9680,0,0,9680,0,0,0,0,4200,4200,154,0,0,0,154,4354,14034
32764,1,0,0,0,0,0,0,0,0,0,0,0,0,30000,8000,22000,0,7200,7200,958.74375731,0,94,0,1052.7437573,8252.7437573,30252.743757
32764,2,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
32765,1,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,21500,21500,972.36121702,0,0,2000,-1027.638783,20472.361217,45472.361217
32765,2,1000,30000,0,0,0,0,0,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31000
32769,1,0,0,3600,0,0,0,0,0,3600,0,0,3600,12000,28.255021546,11971.744978,0,10800,10800,1218.2396282,12300,0,0,13518.239628,24318.239628,39889.984607
32769,2,0,0,12000,0,0,0,0,0,12000,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000
32772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,9600,88,0,2068,0,2156,11756,11756
32772,2,0,35000,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000
32772,3,0,19500,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500
32772,4,0,500,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
32777,1,0,0,0,0,0,0,0,0,0,0,0,0,28744.003352,10000,18744.003352,0,24000,24000,1267.2393276,0,0,0,1267.2393276,25267.239328,44011.242679
32778,1,0,0,22750,0,0,0,0,0,22750,0,0,22750,0,0,0,0,12000,12000,1980,0,0,0,1980,13980,36730
32778,3,0,22000,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000
32780,1,0,0,23400,0,0,0,0,0,23400,0,0,23400,0,0,0,0,12000,12000,440,0,0,0,440,12440,35840
32780,4,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
32782,1,0,0,9750,0,0,0,0,0,9750,0,0,9750,0,0,0,0,18000,18000,748,0,0,0,748,18748,28498
32782,2,0,0,5850,0,0,0,0,0,5850,0,0,5850,0,0,0,0,0,0,0,0,0,0,0,0,5850
32788,1,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,24000,24000,352,0,1504,0,1856,25856,55856
32789,1,0,0,0,0,0,0,0,0,0,0,0,0,15000,25000,-10000,0,12000,12000,660,0,0,0,660,12660,2660
32789,2,0,0,0,0,0,0,0,0,0,0,0,0,25000,7983.2020769,17016.797923,0,0,0,0,0,0,0,0,0,17016.797923
32791,1,0,0,10205,0,0,0,0,0,10205,0,0,10205,0,0,0,0,12000,12000,1342.6414119,0,0,800,542.64141188,12542.641412,22747.641412
32799,1,0,0,12220,0,0,0,0,0,12220,0,0,12220,0,0,0,0,12000,12000,660,0,0,0,660,12660,24880
32800,1,0,0,29900,0,0,0,0,0,29900,0,0,29900,0,0,0,0,0,0,0,0,0,0,0,0,29900
32800,2,0,0,5265,0,0,0,0,0,5265,0,0,5265,0,0,0,0,0,0,0,0,0,0,0,0,5265
32801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,0,0,0,0,0,2400,2400
32805,1,0,0,8450,0,0,0,0,0,8450,0,0,8450,0,0,0,0,2300,2300,0,0,0,0,0,2300,10750
32805,2,0,0,5850,0,0,0,0,0,5850,0,0,5850,0,0,0,0,0,0,0,0,0,0,0,0,5850
32810,1,0,0,8450,0,0,0,0,0,8450,0,0,8450,0,0,0,0,3400,3400,0,0,0,0,0,3400,11850
32822,1,0,0,38740,0,0,0,0,0,38740,0,0,38740,0,0,0,0,0,0,193.6,0,0,0,193.6,193.6,38933.6
32822,3,0,0,0,0,0,0,0,0,0,0,0,0,6000,800,5200,0,0,0,0,0,0,0,0,0,5200
32833,1,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,8400,8400,66,0,0,0,66,8466,28466
32833,3,0,13000,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000
32834,1,1100,27000,0,0,0,0,0,28100,0,0,0,0,0,0,0,0,9600,9600,440,0,1410,0,1850,11450,39550
32834,2,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
32835,1,0,22000,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,9600,9600,440,0,0,0,440,10040,32040
32835,3,0,21900,0,0,0,0,0,21900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21900
32836,1,400,24000,0,0,0,0,0,24400,0,-700,-700,-700,0,0,0,0,10800,10800,3080,0,0,0,3080,13880,37580
32836,2,0,22000,0,0,0,0,0,22000,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,22100
32837,1,0,60000,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,18050,18050,1760,0,0,16000,-14240,3810,63810
32839,1,0,0,27950,0,0,0,0,0,27950,-20000,-20000,7950,0,0,0,0,8400,8400,1368.2592612,0,6831.5817445,0,8199.8410057,16599.841006,24549.841006
32861,1,0,0,28600,0,0,0,0,0,28600,0,0,28600,0,0,0,0,7200,7200,132,0,3760,0,3892,11092,39692
32861,2,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000
32866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,22,22
32866,2,0,19200,0,0,0,0,0,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19200
32867,1,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,26000,0,0,0,800.8,0,0,0,800.8,800.8,26800.8
32867,2,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,26000
32871,1,0,39000,0,0,0,0,0,39000,0,0,0,0,1500,0,1500,500,9600,10100,2728,2050,0,2400,2378,12478,52978
32871,2,1500,50000,0,0,0,0,0,51500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51500
32874,1,0,0,9100,0,0,0,0,0,9100,0,0,9100,0,0,0,0,3600,3600,457.83360824,0,0,0,457.83360824,4057.8336082,13157.833608
32875,1,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,10800,10800,880,0,0,0,880,11680,36680
32880,1,0,18000,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,7200,7200,396,0,0,0,396,7596,25596
32880,2,0,0,10400,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,10400
32880,3,0,0,11700,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,11700
32880,4,0,0,19500,3000,0,0,0,0,22500,0,0,22500,0,0,0,0,0,0,0,0,0,0,0,0,22500
32882,1,0,15000,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,2684,0,0,0,2684,2684,17684
32882,2,0,0,0,0,0,0,0,0,0,0,0,0,30000,10000,20000,0,0,0,0,0,0,0,0,0,20000
32883,1,0,0,9750,4000,0,0,0,0,13750,0,0,13750,0,0,0,0,3600,3600,220,0,0,0,220,3820,17570
32887,1,0,0,0,0,0,0,0,0,0,0,0,0,35000,6000,29000,0,24000,24000,594.66226426,0,31678,0,32272.662264,56272.662264,85272.662264
32887,2,0,0,0,0,0,0,0,0,0,0,0,0,35000,6000,29000,0,0,0,0,0,0,0,0,0,29000
32890,1,0,0,0,0,0,0,1500,0,0,0,0,0,80000,50000,31500,0,6000,6000,246.4,0,12155.755281,0,12402.155281,18402.155281,49902.155281
32890,2,0,0,0,0,0,0,0,0,0,0,0,0,10000,453.57033108,9546.4296689,0,0,0,0,0,0,0,0,0,9546.4296689
32891,1,0,0,9100,2000,0,0,0,0,11100,0,0,11100,0,0,0,0,2400,2400,132,0,0,0,132,2532,13632
32891,2,0,0,5200,0,0,0,0,0,5200,0,0,5200,0,0,0,0,0,0,0,0,0,0,0,0,5200
32893,1,0,0,28200,0,0,0,0,0,28200,0,0,28200,0,0,0,0,4800,4800,440,0,0,0,440,5240,33440
32893,2,0,0,9100,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,9100
32895,1,0,0,9600,0,0,0,0,0,9600,0,0,9600,0,0,0,0,0,0,484,0,0,0,484,484,10084
32900,1,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,12000,12000,132,0,0,1600,-1468,10532,30032
32900,3,0,19000,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000
32901,1,0,0,16800,0,0,0,0,0,16800,0,0,16800,0,0,0,0,7800,7800,608.16672945,778.90584099,0,0,1387.0725704,9187.0725704,25987.07257
32901,2,0,0,7200,0,0,0,0,0,7200,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,7200
32902,1,0,0,20800,0,0,0,0,0,20800,0,0,20800,0,0,0,0,0,0,4482.2921997,0,0,0,4482.2921997,4482.2921997,25282.2922
32902,2,0,5000,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000
32907,1,0,0,15600,0,0,0,0,0,15600,0,0,15600,0,0,0,0,4800,4800,456.80736495,0,0,0,456.80736495,5256.807365,20856.807365
32925,1,0,0,0,0,0,0,0,0,0,0,0,0,35000,3000,32000,0,6600,6600,425.42299118,0,3114.370282,0,3539.7932732,10139.793273,42139.793273
32946,1,0,0,0,0,0,0,0,0,0,0,0,0,40000,1605.0440449,38394.955955,0,24000,24000,1494.9181055,0,0,0,1494.9181055,25494.918106,63889.874061
32958,1,0,23500,0,0,0,0,0,23500,0,0,0,0,0,0,0,0,4800,4800,951.43907258,0,0,0,951.43907258,5751.4390726,29251.439073
32958,2,0,10400,0,0,0,0,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10400
32962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001.6899063,0,0,0,3001.6899063,3001.6899063,3001.6899063
32962,3,0,21000,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000
32978,1,0,0,27600,0,0,0,0,0,27600,0,0,27600,0,0,0,0,7200,7200,1407.7234378,0,0,0,1407.7234378,8607.7234378,36207.723438
32982,1,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,12000,12000,865.97167685,0,0,400,465.97167685,12465.971677,31965.971677
32987,1,0,0,20800,0,0,0,0,0,20800,0,0,20800,0,0,0,0,0,0,4840,0,0,0,4840,4840,25640
32987,2,0,0,8400,0,0,0,0,0,8400,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,0,8400
33010,1,700,60000,0,0,0,0,0,60700,0,0,0,0,0,0,0,0,6000,6000,441.98531933,0,0,0,441.98531933,6441.9853193,67141.985319
33027,1,0,0,52000,0,0,0,0,0,52000,0,0,52000,0,0,0,0,14400,14400,792,0,0,0,792,15192,67192
33031,1,0,0,16300,0,0,0,0,0,16300,0,0,16300,0,0,0,0,8400,8400,528,0,0,0,528,8928,25228
33031,2,0,0,9048,0,0,0,0,0,9048,0,0,9048,0,0,0,0,0,0,0,0,0,0,0,0,9048
33032,1,0,0,24700,0,0,0,0,0,24700,0,0,24700,0,0,0,0,4800,4800,220,0,0,64000,-63780,-58980,-34280
33032,2,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,0,0,0,0,0,0,0,0,0,3600
33032,3,0,38000,0,0,0,0,0,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38000
33036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33038,1,700,17000,0,0,0,0,0,17700,0,0,0,0,0,0,0,0,0,0,52.379021587,0,0,0,52.379021587,52.379021587,17752.379022
33073,1,0,21000,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,4800,4800,66,0,0,0,66,4866,25866
33187,1,0,0,35100,100,0,0,0,0,35200,0,0,35200,0,0,0,0,8872.8467721,8872.8467721,21893.681367,9373.9803333,1875.7853221,0,33143.447022,42016.293794,77216.293794
33205,1,0,0,9100,0,0,0,40000,0,9100,0,0,9100,34285.714286,12142.857143,62142.857143,7000,62296.523187,69296.523187,1320,820,68620,8000,62760,132056.52319,203299.38033
33205,2,0,0,7800,0,0,0,110000,0,7800,0,0,7800,5714.2857143,857.14285714,114857.14286,0,0,0,0,0,0,0,0,0,122657.14286
33209,1,0,0,19370,0,0,0,0,0,19370,0,0,19370,0,0,0,0,7300,7300,1140.2245484,6560,940,0,8640.2245484,15940.224548,35310.224548
