NQUEST,NORD,INTPER,NATTIVITA,TIPOPEN,ENTEPEN,DECOR,TPENS,MESIPEN,ARRET,TARRET,QUOTAPE
921102,1,1,1,1,1,1995,1300,13,2,,90
921147,1,1,1,2,1,2017,320,13,2,,
921179,1,1,1,2,1,2007,660,13,2,,
921229,1,1,1,1,1,2011,1200,13,2,,70
921234,3,1,1,5,1,1996,300,13,2,,
921234,5,1,1,5,1,2020,300,13,2,,
921238,1,1,1,1,1,1996,2500,13,2,,75
921238,2,1,1,1,1,2007,1500,13,2,,85
921244,1,1,1,3,1,2012,400,13,2,,
921277,1,1,1,1,1,2000,1200,13,2,,30
921279,1,1,1,3,1,1985,1308,13,2,,
921320,1,1,1,1,1,2005,2400,13,2,,95
921322,1,1,1,1,1,2010,2006,13,2,,80
921322,2,1,1,1,1,2007,1750,13,2,,80
921326,1,1,1,3,1,1999,520,13,2,,
921333,1,1,1,1,1,2002,630,13,2,,80
921334,2,1,1,1,1,2000,900,13,2,,100
921334,3,1,1,1,1,2004,1000,13,2,,100
921364,1,1,1,5,1,2021,790,13,2,,
921365,1,2,1,1,1,1997,800,13,2,,70
921365,2,1,1,1,1,2002,1600,13,2,,90
921370,1,1,1,1,1,1999,1200,13,2,,90
921370,1,1,2,3,1,2005,400,13,2,,
921373,1,1,1,1,1,2006,970,13,2,,80
921373,1,1,2,5,1,2006,210,13,2,,
921373,2,2,1,5,1,2008,290,13,2,,
921388,1,1,1,1,1,2017,2000,13,2,,65
921389,1,1,1,1,1,1994,1000,13,2,,70
921389,1,1,2,3,1,1998,800,13,2,,
921407,1,1,1,3,1,2020,1100,12,2,,
921410,2,1,1,2,1,2000,900,12,2,,
921414,1,1,1,2,1,1990,870,12,2,,
921510,1,1,1,1,1,2020,1100,12,2,,80
921657,1,1,1,1,1,2010,600,13,2,,40
921671,1,1,1,1,1,2007,1200,12,2,,80
921680,2,1,1,2,1,2010,900,13,2,,
921728,1,1,1,1,1,2008,1600,13,2,,70
921728,2,1,1,1,1,2012,1200,13,2,,70
921737,1,1,1,1,1,1999,1400,13,2,,60
921827,1,1,1,1,1,2006,1500,13,2,,90
921840,1,1,1,2,1,2002,700,13,2,,
921914,1,1,1,1,1,2006,1100,13,2,,70
921926,1,1,1,1,1,2019,1700,13,2,,70
921926,2,1,1,1,1,2022,1600,13,2,,70
921939,1,1,1,3,1,2019,900,13,2,,
921955,1,1,1,3,1,2002,500,13,2,,
921969,1,1,1,1,1,2000,1400,13,2,,65
922128,1,1,1,1,1,1990,1000,12,2,,80
922128,2,1,1,1,1,1995,1390,12,2,,90
922258,2,2,1,5,1,2021,311,13,2,,
922267,1,1,1,3,1,2017,800,13,2,,
922267,2,1,1,5,1,2014,279,13,2,,
922299,1,1,1,3,1,2017,1100,12,2,,
922304,1,1,1,1,1,2016,2400,12,2,,100
922385,1,1,1,2,1,2014,700,12,2,,
922416,1,1,1,2,1,2010,600,14,2,,
922418,1,1,1,5,1,2010,700,12,2,,
922428,1,1,1,3,1,1986,890,12,2,,
922429,1,1,1,1,1,2015,1250,12,2,,95
922432,1,1,1,1,1,1990,2300,13,2,,100
922477,1,1,1,3,1,2010,1300,13,2,,
922517,1,1,1,1,1,2011,738,13,2,,30
922517,1,1,2,1,3,2011,370,12,2,,40
922517,2,1,1,1,3,2017,270,12,2,,40
922521,1,1,1,3,1,2006,512,13,2,,
922524,2,1,1,1,1,1992,500,13,2,,70
922524,2,1,2,3,1,2021,280,13,2,,
922527,2,1,1,1,1,2005,1150,13,2,,80
922527,2,1,2,1,3,2005,280,12,2,,30
922536,1,1,1,1,1,1991,600,13,2,,30
922578,1,1,1,3,1,2012,450,13,2,,
922581,1,1,1,3,1,2020,200,13,2,,
922588,1,1,1,1,1,2022,681,14,2,,100
922589,1,1,1,3,1,2020,1150,13,2,,
922616,2,1,1,1,1,1995,700,13,2,,80
922616,2,1,2,3,1,2000,400,13,2,,
922622,2,1,1,1,1,2005,1400,13,2,,90
922628,2,1,1,1,1,2021,1200,13,2,,65
922646,1,1,1,1,1,2012,650,13,2,,75
922646,1,1,2,3,1,2014,300,13,2,,
922661,1,1,1,3,1,2004,785,13,2,,
922671,1,1,1,1,1,2016,770,13,2,,60
922671,2,2,1,1,1,2019,750,13,2,,60
922671,3,1,1,5,1,2022,420,12,2,,
922672,1,1,1,1,1,2003,675,14,2,,50
922672,1,1,2,3,1,2004,125,12,2,,
922677,2,1,1,1,1,2009,1200,13,2,,90
922692,1,1,1,3,1,1994,1100,12,2,,
922708,2,1,1,1,1,2019,1100,13,2,,80
922708,4,1,1,5,1,1986,500,13,2,,
922714,2,1,1,1,1,2011,1000,13,2,,70
922723,1,1,1,1,1,2019,600,13,2,,80
922723,1,1,2,3,1,2015,300,13,2,,
922726,2,1,1,1,1,1992,670,13,2,,90
922726,2,1,2,3,1,2008,400,13,2,,
922752,1,1,1,1,1,2012,800,13,2,,60
922752,1,1,2,3,1,2014,300,12,2,,
922763,2,1,1,1,1,2013,850,13,2,,60
922803,3,1,1,1,1,2008,1200,12,2,,80
922814,2,1,1,1,1,2015,625,12,2,,40
922816,2,2,1,2,1,2016,540,13,2,,
922821,1,1,1,3,1,2018,700,12,2,,
922846,1,1,1,1,1,2022,2000,9,2,,70
922846,2,1,1,1,1,2020,1600,12,2,,80
922875,1,1,1,1,1,2007,1000,13,2,,60
922875,1,1,2,3,1,2002,600,13,2,,
922888,1,1,1,1,1,2016,800,13,2,,70
922892,1,1,1,1,1,2011,1000,12,2,,80
922892,3,1,1,5,1,2003,300,12,2,,
922894,1,1,1,5,1,2022,1000,12,2,,
922898,2,1,1,1,1,2006,1150,12,2,,80
922903,1,1,1,1,1,2004,770,12,2,,70
922903,1,1,2,3,1,2000,110,12,2,,
922985,1,1,1,5,1,2021,500,13,2,,
922994,1,1,1,1,1,2020,3150,13,2,,90
922994,1,1,2,3,1,2011,300,13,2,,
922994,1,1,3,4,2,2020,130,13,2,,
923002,1,1,1,5,1,1994,1400,13,2,,
923226,1,1,1,1,1,1996,1500,13,2,,82
923226,1,1,2,3,1,2019,250,13,2,,
923310,1,1,1,5,1,2020,1350,7,1,7000,
923351,1,1,1,1,1,2010,600,13,2,,50
923354,1,1,1,1,1,2006,1050,13,2,,50
923399,2,1,1,3,1,2001,400,13,2,,
923399,2,1,2,1,1,1986,400,13,2,,80
923436,1,1,1,3,1,1997,800,14,2,,
923438,1,1,1,1,1,2020,2300,13,2,,98
923441,1,1,1,1,1,2005,1200,13,2,,80
923441,1,1,2,3,1,2007,500,13,2,,
923442,1,1,1,1,1,2007,4000,13,2,,80
923442,2,1,1,1,1,2020,2000,13,2,,83
923444,1,2,1,3,1,2019,600,14,2,,
923446,1,1,1,1,1,2000,800,13,2,,75
923446,3,1,1,1,1,2000,700,13,2,,70
923447,1,1,1,1,1,2020,1100,12,2,,60
923497,1,1,1,2,1,2005,250,13,2,,
923533,1,1,1,1,1,2005,1250,13,2,,70
923535,2,1,1,1,1,2002,650,13,2,,90
923535,2,1,2,3,1,1994,150,13,2,,
923541,1,1,1,3,1,2022,800,13,2,,
923580,1,1,1,1,1,2021,880,12,2,,60
923580,2,1,1,1,1,2022,1860,1,2,,100
923583,1,1,1,1,3,1999,1000,12,2,,60
923583,1,1,2,1,1,2004,471,13,2,,40
923640,1,1,1,3,1,2015,500,13,2,,
923664,1,1,1,3,1,1989,636,12,2,,
923739,1,1,1,2,1,2010,250,13,2,,
923805,1,1,1,1,1,1999,1300,13,2,,100
923809,1,3,1,1,1,2020,1300,13,2,,90
923811,1,1,1,1,1,1989,1500,12,2,,20
923859,1,2,1,1,1,2008,1200,13,2,,80
923888,2,1,1,1,1,2009,1200,13,2,,70
923893,1,1,1,2,1,2015,400,12,2,,
923893,1,1,2,5,1,1990,290,12,2,,
923899,1,1,1,2,1,2012,400,12,2,,
923899,2,1,1,1,1,2007,900,12,2,,60
923899,3,1,1,5,1,1991,300,12,2,,
923900,1,1,1,5,1,2019,300,12,2,,
923900,2,1,1,3,1,2020,500,12,2,,
923911,1,1,1,1,1,1993,900,12,2,,80
924026,1,1,1,1,1,2006,1500,12,2,,15
924026,2,1,1,1,1,2006,1500,12,2,,15
924034,1,1,1,1,1,2022,830,11,2,,70
924035,1,1,1,1,1,2008,2600,12,2,,25
924035,2,2,1,1,1,2021,900,12,2,,35
924041,1,1,1,1,1,2021,1100,13,2,,80
924071,2,1,1,1,1,2019,860,12,2,,70
924082,1,1,1,1,1,2000,600,12,2,,80
924082,2,1,1,1,1,2018,600,12,2,,60
924120,1,1,1,3,1,2014,1050,13,2,,
924205,1,1,1,3,1,2016,510,13,2,,
924213,1,1,1,1,1,2008,600,13,2,,50
924213,2,1,1,2,1,2020,550,13,2,,
924221,1,1,1,5,1,2021,700,13,2,,
924221,2,1,1,5,1,2014,300,13,2,,
924229,1,1,1,1,1,2003,670,13,2,,50
924264,1,4,1,1,1,2007,850,13,2,,60
924269,1,1,1,3,1,2010,250,13,2,,
924271,1,1,1,1,1,2014,1000,13,2,,70
924301,1,1,1,1,1,2016,2000,12,2,,95
924310,1,1,1,1,1,2022,422,7,2,,50
924322,1,1,1,1,1,2021,1200,13,2,,70
924482,1,1,1,1,1,2002,800,12,2,,80
924482,2,1,1,1,1,1998,500,12,2,,80
924482,2,1,2,5,1,2017,300,12,2,,
924492,1,1,1,1,1,2014,1900,12,2,,80
924492,2,2,1,1,1,2019,1000,12,2,,65
924498,1,1,1,1,1,2002,700,12,2,,80
924498,2,1,1,1,1,1992,900,12,2,,80
924499,1,1,1,1,1,2011,2006,12,2,,4
924539,1,1,1,1,1,1992,1500,12,2,,80
924539,1,1,2,4,2,1992,1500,12,2,,
924557,1,1,1,1,2,2011,900,13,2,,30
924572,1,2,1,1,1,1997,650,13,2,,50
924572,2,2,1,1,1,2004,530,13,2,,50
924612,1,1,1,1,1,2019,1600,13,2,,75
924619,1,1,1,1,1,2014,800,13,2,,70
924619,3,1,1,5,1,2003,568,13,2,,
924622,2,1,1,3,1,2011,700,13,2,,
924756,1,1,1,1,1,2009,1500,13,2,,70
924756,1,1,2,5,2,2016,1500,13,2,,
924756,2,2,1,1,1,2017,2000,13,2,,80
924759,1,1,1,1,1,2021,2500,13,2,,80
924759,2,1,1,1,1,2021,1900,13,2,,90
924800,1,1,1,1,1,2006,1580,13,2,,100
924836,1,1,1,1,1,2017,880,13,2,,100
924836,1,1,2,1,3,2018,102,12,2,,10
924836,2,2,1,1,1,2022,720,13,2,,100
924836,2,2,2,1,3,2020,98,12,2,,10
924844,1,1,1,1,1,1995,550,13,2,,80
924936,1,1,1,1,1,2002,1100,13,2,,80
925068,1,1,1,1,1,1999,680,13,2,,80
925111,1,1,1,5,1,1990,350,13,2,,
925112,1,1,1,5,1,1985,450,12,2,,
925112,1,1,2,3,1,1991,1100,13,2,,
925114,1,1,1,1,1,2009,950,13,2,,60
925114,1,1,2,3,1,2001,600,13,2,,
925116,1,1,1,1,1,1993,720,13,2,,70
925116,1,1,2,3,1,1991,650,13,2,,
925117,1,1,1,1,1,2018,2300,13,2,,80
925118,1,1,1,1,1,1993,840,13,2,,80
925118,2,1,1,1,1,2000,650,13,2,,60
925120,1,1,1,1,1,2019,750,13,2,,90
925120,1,1,2,3,1,2010,500,13,2,,
925216,1,1,1,1,1,2012,1300,13,2,,80
925246,1,1,1,1,1,2006,1500,12,2,,80
925246,2,1,1,1,1,2018,1200,12,2,,80
925250,1,1,1,3,1,2017,800,12,2,,
925453,1,1,1,5,1,1971,400,13,2,,
925463,1,1,1,1,1,1996,1200,13,2,,80
925488,1,2,1,3,1,2014,800,12,2,,
925491,1,2,1,1,1,2021,490,13,2,,70
925491,2,2,1,5,1,2014,280,13,2,,
925502,1,1,1,1,1,2008,1700,13,2,,80
925508,1,2,1,2,1,2022,480,13,2,,
925508,2,2,1,2,1,2022,480,13,2,,
925510,1,1,1,5,1,2015,700,13,2,,
925521,1,1,1,5,1,2018,680,13,2,,
925541,1,1,1,1,1,2010,950,13,2,,70
925543,1,1,1,5,1,2000,650,13,2,,
925752,1,1,1,1,1,2000,1200,13,2,,60
925752,1,1,2,5,1,2022,524,12,2,,
925752,2,2,1,1,1,2012,600,13,2,,60
925757,1,1,1,1,1,2011,800,13,2,,70
925772,2,2,1,1,1,2011,1700,13,2,,90
925868,1,1,1,1,1,2006,1780,13,2,,80
925868,2,1,1,1,1,2012,1250,13,2,,80
925956,1,1,1,1,1,2006,1200,13,2,,80
926095,2,1,1,1,1,2011,1500,13,2,,70
926179,2,1,1,1,1,2018,1300,13,2,,90
926184,1,1,1,3,1,2022,506,7,2,,
926224,1,1,1,3,1,2008,600,13,2,,
926274,1,1,1,3,1,2009,700,13,2,,
926278,1,1,1,1,1,2015,1750,13,2,,100
926401,1,1,1,3,1,2010,700,14,2,,
926645,1,1,1,1,1,2012,1500,13,2,,90
926645,2,2,1,1,1,2020,1945,13,2,,90
926676,1,1,1,1,1,1996,520,13,2,,50
926676,1,1,2,3,1,2000,360,13,2,,
926676,2,2,1,5,1,2022,289,13,2,,
926719,1,1,1,1,1,1994,1600,13,2,,100
926723,1,2,1,3,2,2020,530,13,2,,
926851,1,1,1,1,1,2010,1000,13,2,,80
926851,2,1,1,1,1,2012,500,13,2,,60
926857,1,1,1,3,1,2011,700,13,2,,
926864,1,2,1,1,1,2005,1200,13,2,,80
926868,1,1,1,3,1,2021,980,13,2,,
926901,1,1,1,3,1,2001,1075,13,2,,
926908,1,1,1,1,1,2000,1200,13,2,,70
926909,1,1,1,1,1,2011,2000,13,2,,90
926972,1,1,1,3,1,2014,900,13,2,,
926972,1,1,2,5,1,2002,250,13,2,,
927002,1,1,1,1,1,2010,2700,13,2,,98
927056,1,1,1,1,1,1995,1600,12,2,,70
927056,2,1,1,1,1,1994,1500,12,2,,70
927092,2,2,1,1,1,2022,1463,5,2,,90
927097,1,1,1,1,1,2003,2200,13,2,,50
927097,2,1,1,1,1,2015,1300,13,2,,70
927127,1,1,1,1,1,2014,2200,13,2,,100
927128,1,1,1,1,1,2020,1400,13,2,,90
927175,1,1,1,1,1,2005,1200,13,2,,70
927175,1,1,2,3,1,2014,460,13,2,,
927196,2,2,1,1,1,2017,900,13,2,,60
927356,1,1,1,1,1,2003,2670,13,2,,100
927356,2,2,1,1,1,2021,364,13,2,,10
927362,1,1,1,1,1,2005,2000,13,2,,80
927362,2,1,1,1,1,2006,400,13,2,,50
927441,1,1,1,2,1,2009,500,12,2,,
927441,2,1,1,1,1,2006,560,12,2,,60
927532,1,1,1,2,1,2019,470,13,2,,
927537,1,1,1,1,1,2005,1000,13,2,,80
927537,2,1,1,5,1,2012,860,13,2,,
927631,1,1,1,1,1,2008,1600,13,2,,80
927673,1,1,1,1,1,2010,1320,13,2,,85
927673,2,1,1,1,1,2012,1410,13,2,,90
927679,1,1,1,1,1,1989,1710,13,2,,90
927679,2,1,1,1,1,1996,1380,13,2,,85
927686,1,1,1,3,1,2022,1050,12,2,,
927687,2,1,1,1,1,1990,1860,13,2,,85
927709,1,1,1,1,1,2006,1200,13,2,,60
927709,2,1,1,3,1,2000,600,13,2,,
927716,1,1,1,1,1,2021,850,13,2,,60
927798,1,1,1,1,1,1996,1490,13,2,,90
927802,2,2,1,5,1,2020,298,13,2,,
927814,1,2,1,1,1,2021,1900,13,2,,90
927843,1,1,1,1,1,2019,840,13,2,,70
927843,1,1,2,5,1,1980,220,13,2,,
927851,1,1,1,1,1,1998,700,13,2,,60
927851,1,1,2,3,1,2003,400,13,2,,
927854,1,1,1,1,1,2019,1600,13,2,,70
927866,1,1,1,3,1,1991,642,14,2,,
927882,1,1,1,1,1,2017,700,13,2,,60
927917,1,1,1,1,1,2000,700,13,2,,60
927941,1,1,1,3,1,2012,750,13,2,,
927944,1,1,1,1,1,2022,1250,13,2,,60
927946,1,1,1,1,1,1995,2100,13,2,,70
927946,2,2,1,5,1,2015,450,13,2,,
927983,1,1,1,1,1,2011,2750,13,2,,95
927983,2,1,1,1,1,2018,1680,13,2,,96
927988,1,1,1,1,1,2018,1450,13,2,,90
927994,1,1,1,1,1,2011,1311,13,2,,90
928027,1,1,1,3,1,2012,540,12,2,,
928029,1,1,1,1,1,2011,1870,13,2,,90
928034,1,2,1,3,1,2014,840,12,2,,
928037,1,1,1,1,1,2009,3200,13,2,,80
928037,1,1,2,3,1,2002,800,12,2,,
928037,1,1,3,5,2,2018,250,12,2,,
928068,1,1,1,1,1,1999,1700,13,2,,99
928068,1,1,2,3,1,2016,100,13,2,,
928082,1,1,1,1,1,2003,1400,13,2,,99
928082,2,2,1,5,1,2022,400,10,2,,
928161,1,1,1,1,1,1990,1100,12,2,,70
928162,1,1,1,1,1,2015,600,12,2,,40
928162,2,2,1,5,1,2013,240,12,2,,
928204,1,1,1,1,1,2018,600,13,2,,60
928258,1,1,1,1,1,2005,940,13,2,,80
928296,2,1,1,1,1,2007,1400,12,2,,90
928303,2,1,1,1,1,2014,1100,12,2,,80
928303,2,1,2,5,1,2017,500,12,2,,
928316,1,1,1,2,1,2017,600,12,2,,
928497,1,1,1,1,1,2016,1300,13,2,,80
928501,1,1,1,1,1,2019,1600,13,2,,90
930016,1,1,1,1,1,2013,2100,13,2,,80
930016,2,1,1,5,1,2018,900,13,2,,
930021,1,1,1,1,1,2002,830,13,2,,60
930026,1,1,1,1,1,2005,3900,12,2,,40
930026,2,1,1,1,1,2004,1800,12,2,,70
930039,1,2,1,1,1,1992,500,13,2,,50
930039,1,2,2,3,1,2011,400,13,2,,
930082,1,1,1,1,1,2010,1700,13,2,,80
930082,1,1,2,1,3,2014,80,12,2,,50
930091,1,1,1,5,1,2021,330,13,2,,
930111,1,1,1,1,1,2015,1600,13,2,,90
930111,1,1,2,1,1,2015,400,13,2,,20
930113,1,1,1,1,1,2012,1540,13,2,,70
930124,2,1,1,1,1,1986,800,13,2,,50
930172,1,1,1,1,1,2000,4000,13,2,,65
930176,2,1,1,1,1,1983,300,13,2,,80
930192,1,1,1,1,1,2008,3200,12,2,,35
930192,1,1,2,4,2,2014,3600,12,2,,
930192,2,2,1,1,1,2011,1694,13,2,,90
930201,1,1,1,1,1,2003,1727,13,2,,75
930256,1,1,1,1,1,2014,7402,13,2,,80
930256,2,2,1,1,1,1998,1498,13,2,,80
930257,1,1,1,1,1,2002,3800,13,2,,80
930257,2,1,1,1,1,2002,3000,13,2,,80
930287,1,1,1,1,1,2004,820,13,2,,50
930287,2,1,1,1,1,2009,700,13,2,,45
930301,1,1,1,1,1,2011,4300,13,2,,70
930301,2,1,1,1,1,1999,1700,13,2,,70
930323,1,1,1,1,1,2017,2400,13,2,,80
930419,1,1,1,1,1,2016,3200,13,2,,80
930528,1,1,1,3,1,2000,550,12,2,,
930603,1,1,1,1,1,2020,1800,12,2,,70
930712,1,1,1,1,1,2016,1350,13,2,,85
930712,2,1,1,1,1,2015,1230,13,2,,70
930722,1,1,1,1,1,2022,960,13,1,38000,30
930722,2,1,1,1,1,2015,980,13,2,,40
930743,1,1,1,1,1,2017,2050,13,2,,70
930743,2,1,1,1,1,2015,1700,13,2,,80
930753,1,2,1,1,1,2022,2030,13,2,,70
930757,1,1,1,1,1,1998,300,13,2,,80
930757,1,1,2,1,1,2008,3800,13,2,,60
930757,2,1,1,1,1,2012,1800,13,2,,70
930759,1,1,1,1,1,2005,1800,14,2,,90
930793,1,1,1,1,1,2008,1950,13,2,,90
930846,1,1,1,1,1,2014,2000,13,2,,20
930862,1,1,1,1,1,1989,1300,12,2,,90
930865,1,1,1,1,1,2018,730,13,2,,40
930888,1,1,1,1,1,2004,4500,13,2,,60
930888,2,1,1,1,1,2000,270,13,2,,10
930901,2,1,1,1,1,2019,1700,13,2,,80
930914,1,1,1,1,1,2018,1600,13,2,,50
930943,1,1,1,1,1,2000,800,13,2,,80
930943,1,1,2,3,1,2010,900,13,2,,
930946,1,1,1,1,1,2002,3000,13,2,,70
930960,2,1,1,1,1,2022,1200,2,2,,70
930999,1,1,1,1,1,2005,1705,13,2,,60
931003,1,1,1,5,1,2008,600,12,2,,
931003,2,1,1,2,1,2022,1200,8,2,,
931037,3,1,1,5,1,2019,527,12,2,,
931041,1,1,1,1,1,2006,2250,13,2,,80
931071,1,1,1,1,1,2017,1400,13,2,,80
931071,2,1,1,1,1,2017,1300,13,2,,85
931083,1,1,1,3,1,2012,1500,13,2,,
931083,1,1,2,1,1,1986,800,13,2,,75
931085,1,1,1,1,1,1993,500,13,2,,60
931153,2,2,1,1,1,2013,500,13,2,,50
931153,2,2,2,5,1,2014,400,13,2,,
931168,1,1,1,1,1,2008,1100,13,2,,80
931177,2,1,1,1,1,2021,1500,12,2,,80
931184,2,1,1,3,1,1998,1400,13,2,,
931187,1,1,1,1,1,2014,2560,13,2,,80
931187,2,1,1,1,1,2014,3000,13,2,,80
931209,1,1,1,1,1,2016,1300,13,2,,20
931209,2,1,1,1,1,2017,1200,13,2,,80
931331,1,2,1,1,1,2022,840,13,2,,40
931331,2,2,1,1,1,2020,2882,13,2,,50
931412,1,1,1,2,1,2018,612,13,2,,
931474,1,1,1,1,1,1960,2100,13,2,,100
931474,2,2,1,1,1,2007,1750,13,2,,90
931553,1,1,1,1,1,2006,2000,13,2,,70
931553,2,2,1,1,1,2019,346,13,2,,50
931554,1,1,1,1,1,1992,2250,13,2,,90
931595,1,1,1,5,1,2000,1400,13,2,,
931597,1,1,1,1,1,2015,3200,13,2,,85
931597,2,1,1,1,1,2019,2000,13,2,,80
931615,1,1,1,1,1,2006,2000,12,2,,40
931649,1,1,1,1,1,2011,1400,13,2,,85
931649,2,1,1,1,1,2015,6000,13,2,,85
931686,1,1,1,1,1,2002,2200,13,2,,99
931763,1,1,1,1,1,2017,2184,13,2,,100
931763,1,1,2,1,1,2018,297,13,2,,10
931763,2,1,1,1,1,2020,650,13,2,,10
931802,1,1,1,1,1,2020,1930,13,2,,50
931802,2,1,1,1,1,2019,7200,13,2,,80
931840,1,1,1,1,2,2001,8000,12,2,,80
931840,2,1,1,1,1,1985,1750,12,2,,60
931968,1,1,1,1,1,1991,1800,13,2,,70
931968,2,1,1,1,1,1994,750,13,2,,50
931969,1,1,1,1,1,2003,150,13,2,,1
931969,1,1,2,5,1,2003,600,13,2,,
931993,1,1,1,1,1,2018,4000,13,2,,90
931993,2,2,1,1,1,2015,2700,13,2,,90
932021,1,1,1,1,1,1995,1000,13,2,,45
932027,1,1,1,1,1,2019,3900,13,2,,85
932134,1,1,1,1,1,2022,6300,13,2,,1
932152,1,1,1,1,1,2007,15000,13,2,,50
932152,2,2,1,1,1,2007,600,13,2,,40
932162,1,1,1,1,2,2000,2400,13,2,,100
932162,2,1,1,1,1,2000,120,13,2,,30
932169,1,1,1,1,1,1990,1300,13,2,,80
932191,1,1,1,1,1,2002,312,13,2,,30
932191,2,1,1,1,1,2002,102,13,2,,20
932238,1,1,1,1,1,2015,1700,13,2,,70
932289,1,1,1,1,1,2021,2540,13,2,,90
932358,1,1,1,1,1,2000,1600,13,2,,80
932358,2,1,1,1,1,1995,1000,13,2,,70
932367,1,1,1,1,1,2021,2000,13,2,,50
932381,1,1,1,1,1,1996,2200,13,2,,80
932381,2,1,1,1,1,1990,500,13,2,,50
932431,1,1,1,1,1,2002,4500,13,2,,40
932431,2,1,1,1,1,2002,3500,13,2,,40
932542,1,1,1,1,1,2001,4380,13,2,,80
932586,1,1,1,1,1,2012,1021,13,2,,75
932596,1,1,1,1,1,1992,1500,13,2,,80
932631,1,1,1,1,1,1992,1400,13,2,,85
932631,2,1,1,1,1,2010,2500,13,2,,90
932663,1,1,1,1,1,2020,2600,13,2,,40
932663,2,1,1,1,1,1992,1100,12,2,,100
932694,1,1,1,1,1,2000,1190,13,2,,90
932694,2,1,1,1,1,1998,1100,13,2,,85
932724,1,1,1,1,1,2017,950,13,2,,5
932724,2,1,1,1,1,2022,1200,13,2,,40
932742,1,1,1,1,1,2016,1950,13,2,,95
932742,1,1,2,3,1,2016,720,13,2,,
932760,1,1,1,1,1,2012,2000,12,2,,30
932760,2,1,1,1,1,2009,1700,12,2,,40
932773,1,1,1,5,1,1990,2000,12,2,,
932777,1,1,1,1,1,2020,1500,12,2,,33
932826,1,2,1,1,1,2019,3000,13,2,,60
932826,2,2,1,1,1,2022,1800,13,2,,60
932957,1,1,1,1,1,2008,1800,13,2,,98
932958,1,1,1,1,1,1985,1150,13,2,,100
932958,1,1,2,3,1,2001,350,13,2,,
933057,1,1,1,1,1,2004,650,13,2,,50
933057,2,1,1,1,1,2000,1800,13,2,,80
933264,1,1,1,1,1,2010,1300,13,2,,75
933305,1,1,1,1,1,2022,5800,4,2,,60
933357,1,1,1,5,1,1987,290,13,2,,
933422,1,1,1,1,1,2022,1100,4,2,,85
933851,1,1,1,1,1,2008,1600,13,2,,20
933851,2,1,1,2,1,2009,800,13,2,,
933854,1,1,1,1,1,1995,2100,13,2,,80
933862,1,1,1,1,1,2019,1280,13,2,,99
933877,1,1,1,1,1,1995,2000,13,2,,80
933878,1,1,1,1,1,2008,1500,13,2,,100
933878,2,1,1,1,1,2018,1300,13,2,,95
933892,1,1,1,1,1,2010,780,13,2,,50
933893,1,1,1,1,1,2015,2000,13,2,,80
933893,2,1,1,1,1,2022,1800,4,2,,80
933903,1,1,1,1,1,2001,5000,13,2,,20
933903,2,1,1,1,1,2010,127,13,2,,15
933915,1,1,1,1,2,2021,3800,14,2,,25
933934,1,1,1,1,1,2020,2400,13,2,,25
933934,2,1,1,1,1,2022,1400,13,2,,70
933942,1,1,1,1,1,2014,3800,13,2,,80
933942,1,1,2,1,1,2020,25,13,2,,75
933942,2,1,1,1,1,1990,700,13,2,,50
933949,1,1,1,1,1,2002,1100,13,2,,50
933949,2,1,1,1,1,2000,1500,13,2,,75
933955,2,1,1,1,1,2017,1200,13,2,,50
934061,1,1,1,1,1,2021,1350,13,2,,40
934063,1,1,1,1,1,2022,3600,9,2,,95
934114,1,1,1,1,1,2017,3000,13,2,,50
934114,2,1,1,1,1,2000,1500,13,2,,70
934115,1,1,1,1,1,2004,2500,13,2,,90
934115,1,1,2,4,2,2019,1700,13,2,,
934115,2,1,1,1,1,2019,5000,13,2,,90
934132,1,1,1,1,2,2022,3600,6,2,,30
934140,1,1,1,1,1,2020,4000,13,2,,90
934180,1,1,1,1,1,2010,1900,13,2,,80
934180,2,1,1,1,1,2018,1400,13,2,,90
934259,1,1,1,1,1,2013,3200,13,2,,100
934259,2,1,1,1,1,2011,3200,13,2,,100
934264,1,1,1,1,1,2012,3100,13,2,,40
934264,2,1,1,1,1,2010,4000,13,2,,35
934306,1,1,1,1,1,1999,4000,13,2,,100
934308,1,1,1,1,1,2005,2700,13,2,,70
934308,1,1,2,1,1,2010,150,13,2,,10
934358,1,1,1,1,1,2003,1900,13,2,,80
934358,2,2,1,1,1,2007,1200,13,2,,70
934411,1,1,1,1,1,2006,3700,13,2,,80
934439,1,1,1,1,2,2004,5000,13,2,,20
934439,2,1,1,1,1,1990,1000,13,2,,70
934480,1,1,1,1,1,2015,2500,13,2,,60
934492,1,1,1,1,1,1998,1800,13,2,,90
934492,2,2,1,1,1,2006,528,13,2,,70
934495,1,1,1,1,1,2019,7400,13,2,,95
934495,2,1,1,1,2,2020,2600,12,2,,80
934496,1,1,1,1,1,2012,1300,13,2,,80
934500,1,1,1,1,1,2017,3400,13,2,,80
934504,1,1,1,1,1,2004,1800,13,2,,70
934504,2,1,1,1,1,2015,1900,13,2,,80
934515,1,1,1,2,1,2001,600,13,2,,
934519,2,1,1,1,1,2021,2000,13,2,,90
934520,2,1,1,1,1,2019,1600,13,2,,80
934559,1,2,1,1,1,1994,1450,13,2,,90
934563,1,1,1,1,1,2017,2100,13,2,,40
934563,1,1,2,4,2,2017,200,12,2,,
