NQUEST,CTIT,NCTIT,ICTIT,BANCHE,SCOPER,UTSCOPER,VMSCOPER,FSCOPER,FSCOPER1,CARTA,CARTE,USOCART,CARTDEB,CARTDEB1,BANCOMAT,CARTAPRE,SPESECON,COLDIS,TRADING,ECREDIT,PAYLAT,PAYLATCOME1,PAYLATCOME2,PAYLATCOME3,PAYLATCOME4,INTERNET,TWEET,DEPOSIT,NDEPOSIT
1027054,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,1
1027067,2,,,1,2,,,,,1,1,2,,,1,1,400,1,3,3,1,2,2,1,2,1,2,1,1
1027072,2,,,1,1,1,3000,,1,1,1,3,3000,,1,2,500,1,3,3,2,,,,,1,1,1,1
1027080,,,,,,,,,,2,,,,,2,2,300,2,,,2,,,,,1,2,2,0
1027092,,,,,,,,,,2,,,,,2,2,50,2,,,2,,,,,1,2,2,0
1027093,2,,,2,2,,,,,1,3,2,,,1,2,2000,1,3,3,2,,,,,1,2,1,3
1027096,2,,,2,1,2,,,,1,1,3,2000,,1,1,200,1,2,3,2,,,,,1,2,1,2
1027140,2,,,2,2,,,,,2,,,,,1,2,600,1,3,3,2,,,,,1,2,1,2
1027166,2,,,1,1,1,2000,3000,,1,1,3,,1,1,1,250,1,3,3,2,,,,,1,2,1,1
1027179,1,1,1,2,1,2,,,,1,1,3,,1,1,1,1000,1,2,3,2,,,,,1,1,1,2
1027216,2,,,1,4,,,,,1,1,1,,,1,1,300,1,3,3,2,,,,,1,2,1,1
1027217,,,,1,,,,,,2,,,,,2,2,500,2,,,2,,,,,2,,1,1
1027239,2,,,2,1,1,2000,2000,,1,1,2,,,1,1,400,1,2,3,2,,,,,1,1,1,2
1027242,2,,,1,2,,,,,2,,,,,1,2,100,2,,,2,,,,,1,2,1,1
1027289,2,,,1,3,,,,,2,,,,,1,2,3000,1,3,3,2,,,,,1,2,1,1
1027296,2,,,2,2,,,,,2,,,,,1,1,400,1,3,3,2,,,,,1,2,1,2
1027306,2,,,1,3,,,,,2,,,,,1,1,300,2,,,2,,,,,1,2,1,1
1027315,2,,,2,2,,,,,1,1,3,,1,1,1,400,1,3,3,1,1,2,2,2,1,2,1,2
1027347,,,,,,,,,,2,,,,,2,1,50,2,,,2,,,,,1,2,2,0
1027348,2,,,1,2,,,,,1,1,1,,,1,2,300,2,,,2,,,,,1,1,1,2
1027367,2,,,1,1,1,100,500,,1,2,1,,,1,2,100,2,,,2,,,,,1,1,1,2
1027375,2,,,1,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,1,2,1,1
1027384,2,,,1,2,,,,,2,,,,,1,1,300,1,3,3,2,,,,,1,2,1,1
1027408,2,,,1,2,,,,,1,1,2,,,1,2,500,1,3,3,2,,,,,1,1,1,1
1027410,,,,,,,,,,2,,,,,2,2,200,2,,,2,,,,,1,2,2,0
1027440,2,,,2,2,,,,,2,,,,,1,1,200,2,,,2,,,,,1,1,1,2
1027452,2,,,2,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,1,2,1,2
1027481,2,,,1,2,,,,,1,1,2,,,1,1,500,2,,,2,,,,,1,2,1,1
1027488,2,,,2,1,2,,,,1,2,2,,,1,1,400,1,3,3,2,,,,,1,2,1,2
1027524,,,,,,,,,,2,,,,,2,1,200,1,3,3,2,,,,,1,2,2,0
1027563,2,,,1,2,,,,,2,,,,,1,2,300,2,,,2,,,,,1,2,1,1
1027589,2,,,1,2,,,,,2,,,,,1,1,100,2,,,2,,,,,1,2,1,1
1027596,2,,,1,3,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,2
1027602,2,,,1,2,,,,,1,2,1,,,1,2,300,2,,,2,,,,,1,2,1,2
1027616,,,,,,,,,,2,,,,,2,1,208,2,,,2,,,,,1,2,2,0
1027618,,,,,,,,,,2,,,,,2,2,300,2,,,2,,,,,1,2,2,0
1027629,2,,,1,2,,,,,1,1,1,,,1,1,300,1,3,3,2,,,,,1,2,1,1
1027669,,,,,,,,,,2,,,,,2,2,120,2,,,2,,,,,1,2,2,0
1027679,,,,,,,,,,2,,,,,2,1,100,2,,,2,,,,,1,2,2,0
1027683,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,1,1,1,1
1027686,2,,,1,1,2,,,,2,,,,,1,2,500,1,3,3,2,,,,,1,2,1,2
1027691,2,,,1,2,,,,,1,1,2,,,1,1,400,2,,,2,,,,,1,2,1,1
1027709,2,,,1,2,,,,,2,,,,,1,2,300,1,3,3,2,,,,,1,2,1,1
1027712,2,,,1,2,,,,,1,1,2,,,1,2,300,1,3,3,2,,,,,1,2,1,1
1027723,,,,,,,,,,2,,,,,2,2,1000,2,,,2,,,,,1,2,2,0
1027753,2,,,1,2,,,,,2,,,,,1,2,200,2,,,2,,,,,2,,1,1
1027772,,,,,,,,,,2,,,,,2,2,300,2,,,2,,,,,1,2,2,0
1027777,,,,,,,,,,2,,,,,2,2,300,2,,,2,,,,,2,,2,0
1027794,2,,,1,2,,,,,2,,,,,1,2,800,2,,,2,,,,,1,2,1,1
1027800,2,,,1,2,,,,,2,,,,,1,2,400,2,,,2,,,,,1,2,1,1
1027811,,,,,,,,,,2,1,,,,2,1,100,2,,,2,,,,,1,2,2,0
1027818,2,,,2,2,,,,,1,1,2,,,2,2,300,1,3,3,2,,,,,1,2,1,3
1027837,,,,,,,,,,2,,,,,2,2,400,2,,,2,,,,,2,,2,0
1027862,2,,,1,1,2,,,,1,1,1,,,1,1,300,1,3,3,2,,,,,1,2,1,1
1027882,2,,,1,2,,,,,2,,,,,1,2,200,2,,,2,,,,,2,,1,1
1027887,2,,,1,1,2,,,,1,1,2,,,1,2,500,1,3,3,2,,,,,1,2,1,3
1027908,2,,,1,1,2,,,,1,1,1,,,1,1,500,1,3,3,2,,,,,1,2,1,1
1027911,,,,,,,,,,2,,,,,2,2,700,2,,,2,,,,,1,2,2,0
1027916,2,,,1,2,,,,,2,,,,,1,2,308,2,,,2,,,,,1,2,1,1
1027926,2,,,1,2,,,,,1,1,1,,,1,1,500,2,,,2,,,,,1,2,1,1
1027940,,,,,,,,,,2,,,,,2,1,1000,2,,,2,,,,,1,2,2,0
1027956,2,,,1,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,1,2,1,1
1027965,2,,,1,2,,,,,1,2,1,,,1,2,700,2,,,2,,,,,1,2,1,1
1027966,2,,,1,1,2,,,,1,2,1,,,1,1,300,1,2,3,2,,,,,1,2,1,2
1027984,2,,,1,2,,,,,1,1,1,,,1,2,700,2,,,2,,,,,1,2,1,1
1027995,2,,,1,2,,,,,1,1,2,,,1,1,600,2,,,2,,,,,1,2,1,1
1027999,2,,,1,2,,,,,2,,,,,1,2,200,2,,,2,,,,,1,2,1,1
1028039,2,,,1,2,,,,,1,1,2,,,1,2,600,2,,,2,,,,,1,2,1,2
1028053,2,,,1,2,,,,,2,,,,,1,1,400,2,,,2,,,,,1,2,1,1
1028057,2,,,1,2,,,,,1,1,1,,,1,2,400,2,,,2,,,,,1,2,1,1
1028064,,,,,,,,,,2,,,,,2,1,100,2,,,2,,,,,1,2,2,0
1028071,2,,,2,2,,,,,2,,,,,1,2,300,1,3,3,1,1,2,2,2,1,2,1,4
1028080,2,,,2,1,2,,,,1,1,1,,,1,2,700,1,3,3,1,1,2,2,2,1,2,1,4
1028097,2,,,1,1,2,,,,1,3,3,5000,,1,1,1000,2,,,2,,,,,1,2,1,2
1028105,2,,,2,1,2,,,,1,1,2,,,1,1,300,1,3,3,2,,,,,1,2,1,2
1028113,2,,,1,2,,,,,1,1,3,3000,,1,2,300,2,,,2,,,,,1,2,1,1
1028119,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,1
1028146,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,1,2,1,1
1028162,2,,,2,2,,,,,2,,,,,1,1,400,1,3,3,2,,,,,1,2,1,2
1028198,2,,,1,2,,,,,2,,,,,1,2,200,1,3,3,2,,,,,1,2,1,1
1028204,2,,,2,2,,,,,2,,,,,1,1,1000,1,3,3,2,,,,,1,1,1,2
1028205,2,,,1,2,,,,,2,,,,,1,2,500,1,3,3,1,1,2,2,2,1,2,1,1
1028207,2,,,2,2,,,,,1,2,2,,,1,1,1000,1,3,3,1,2,1,2,2,1,2,1,3
1028233,2,,,1,2,,,,,2,,,,,1,2,200,1,3,3,2,,,,,1,2,1,1
1028248,,,,1,,,,,,2,,,,,1,2,700,2,,,2,,,,,1,2,1,1
1028296,2,,,1,3,,,,,1,1,1,,,1,2,1400,2,,,2,,,,,2,,1,1
1028322,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,1,2,1,1
1028324,2,,,1,3,,,,,2,,,,,1,2,500,2,,,2,,,,,2,,1,1
1028330,2,,,1,3,,,,,2,,,,,1,2,780,2,,,2,,,,,2,,1,1
1028383,2,,,1,3,,,,,2,,,,,1,2,220,2,,,2,,,,,2,,1,1
1028402,2,,,1,3,,,,,1,1,1,,,1,2,1600,2,,,2,,,,,2,,1,1
1028491,2,,,2,2,,,,,1,1,2,,,1,2,500,1,3,3,2,,,,,1,2,1,2
1028529,2,,,1,2,,,,,1,1,2,,,1,2,400,2,,,2,,,,,1,2,1,1
1028532,2,,,2,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,1,2,1,3
1028676,2,,,1,2,,,,,2,,,,,1,1,400,1,3,3,1,1,2,2,2,1,2,1,1
1028678,2,,,1,1,2,,,,1,1,2,,,1,2,600,1,2,3,2,,,,,1,2,1,1
1028701,2,,,1,1,2,,,,1,1,1,,,1,1,800,2,,,2,,,,,1,2,1,1
1028705,2,,,1,2,,,,,2,,,,,1,2,500,1,3,3,2,,,,,1,2,1,2
1028744,2,,,2,1,1,10000,10000,,1,3,2,,,1,2,500,1,3,3,2,,,,,1,2,1,3
1028837,2,,,1,2,,,,,2,,,,,1,2,400,1,3,3,2,,,,,1,2,1,1
1029015,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,1
1029354,2,,,1,3,,,,,2,,,,,1,1,2500,1,3,3,2,,,,,1,2,1,2
1029369,2,,,1,2,,,,,2,,,,,2,2,300,2,,,2,,,,,2,,1,1
1029560,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,1
1029575,2,,,1,2,,,,,2,,,,,1,2,700,2,,,2,,,,,2,,1,1
1029576,2,,,1,2,,,,,2,,,,,1,2,300,2,,,2,,,,,2,,1,1
1029579,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,2,,1,1
1029580,2,,,2,2,,,,,2,,,,,1,2,800,2,,,2,,,,,2,,1,2
1029650,2,,,1,2,,,,,1,1,2,,,1,1,300,1,3,3,2,,,,,1,2,1,1
1029674,2,,,2,2,,,,,1,1,1,,,1,2,600,1,3,3,2,,,,,1,2,1,2
1029751,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,1
1029758,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,2,,1,1
1029760,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,1
1029772,2,,,1,2,,,,,2,,,,,1,2,200,2,,,2,,,,,2,,1,1
1029773,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,1
1029781,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,2,,1,1
1029789,,,,,,,,,,2,,,,,2,1,500,2,,,2,,,,,2,,2,0
1029791,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,1
1029792,2,,,1,2,,,,,2,,,,,1,2,400,2,,,2,,,,,2,,1,1
1029813,2,,,1,2,,,,,2,,,,,1,2,700,2,,,2,,,,,2,,1,1
1029823,2,,,1,2,,,,,2,,,,,2,2,300,2,,,2,,,,,2,,1,1
1029827,2,,,1,2,,,,,1,1,1,,,1,2,600,1,3,3,2,,,,,1,2,1,1
1029830,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,1
1029853,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,1
1029854,2,,,1,2,,,,,2,,,,,1,2,800,2,,,2,,,,,2,,1,1
1029869,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,2,,1,1
1029879,2,,,1,2,,,,,2,,,,,1,2,400,2,,,2,,,,,2,,1,1
1029893,2,,,1,2,,,,,2,,,,,1,2,450,2,,,2,,,,,2,,1,1
1029913,2,,,1,2,,,,,2,,,,,1,2,700,2,,,2,,,,,2,,1,1
1029914,2,,,1,2,,,,,1,1,1,,,1,2,700,2,,,2,,,,,1,2,1,1
1029917,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,2,,1,1
1029933,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,2,,1,1
1029945,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,1
1029978,2,,,1,1,2,,,,1,3,1,,,1,2,200,1,3,3,2,,,,,1,2,1,3
1029979,2,,,1,2,,,,,2,,,,,1,2,300,2,,,2,,,,,2,,1,1
1030000,2,,,1,1,1,5000,5000,,2,,,,,1,2,400,2,,,2,,,,,1,2,1,1
1030006,2,,,1,4,,,,,2,,,,,1,1,800,1,3,3,2,,,,,1,2,1,1
1030015,2,,,1,2,,,,,2,,,,,1,1,200,2,,,2,,,,,1,2,1,1
1030020,2,,,2,2,,,,,2,,,,,1,2,900,2,,,2,,,,,2,,1,2
1030026,2,,,1,2,,,,,2,,,,,1,1,500,1,3,3,2,,,,,1,2,1,1
1030074,1,2,2,2,3,,,,,1,2,2,,,1,1,200,1,2,3,2,,,,,1,2,1,4
1030079,2,,,1,2,,,,,2,,,,,1,1,150,1,3,3,2,,,,,1,2,1,1
1030084,,,,,,,,,,2,,,,,2,1,900,2,,,2,,,,,1,2,2,0
1030092,2,,,1,2,,,,,2,,,,,1,2,200,1,3,3,2,,,,,1,2,1,1
1030106,2,,,1,2,,,,,2,,,,,1,1,400,1,3,3,2,,,,,1,2,1,1
1030118,,,,,,,,,,2,,,,,2,1,700,2,,,2,,,,,1,2,2,0
1030122,2,,,1,2,,,,,2,,,,,1,1,700,1,3,3,2,,,,,1,2,1,1
1030124,2,,,2,2,,,,,1,1,2,,,1,1,300,1,3,3,2,,,,,1,2,1,2
1030145,2,,,3,2,,,,,1,4,2,,,1,2,100,1,3,3,1,2,1,2,2,1,2,1,5
1030151,,,,,,,,,,2,,,,,2,2,200,2,,,2,,,,,1,2,2,0
1030161,2,,,1,2,,,,,2,,,,,1,2,800,2,,,2,,,,,1,2,1,1
1030162,2,,,3,2,,,,,1,2,3,,1,1,1,2000,1,3,3,2,,,,,1,2,1,3
1030166,2,,,1,2,,,,,2,,,,,1,2,300,2,,,2,,,,,2,,1,1
1030170,,,,1,,,,,,2,,,,,1,2,600,2,,,2,,,,,1,2,1,1
1030184,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,1
1030189,2,,,2,1,2,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,2
1030190,2,,,1,1,2,,,,1,3,3,400,,1,2,500,2,,,2,,,,,1,2,1,3
1030197,2,,,1,1,2,,,,1,1,1,,,1,2,100,1,3,3,2,,,,,1,2,1,1
1030199,2,,,1,2,,,,,2,,,,,1,2,1100,1,3,3,2,,,,,1,2,1,2
1030209,2,,,2,2,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,5
1030216,2,,,2,2,,,,,2,,,,,1,1,100,1,3,3,2,,,,,1,2,1,2
1030228,2,,,1,2,,,,,2,,,,,1,1,800,2,,,2,,,,,1,2,1,1
1030254,2,,,1,2,,,,,2,,,,,1,1,300,2,,,2,,,,,1,2,1,2
1030262,2,,,2,2,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,3
1030265,2,,,1,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,2,,1,1
1030266,2,,,1,2,,,,,2,,,,,1,2,450,2,,,2,,,,,2,,1,1
1030267,2,,,1,2,,,,,2,,,,,1,2,300,2,,,2,,,,,2,,1,1
1030276,2,,,1,2,,,,,2,,,,,1,1,1000,2,,,2,,,,,1,2,1,1
1030288,2,,,1,1,2,,,,2,,,,,1,2,600,2,,,2,,,,,1,2,1,1
1030293,2,,,1,2,,,,,2,,,,,1,1,300,1,3,3,2,,,,,1,2,1,1
1030298,2,,,1,2,,,,,2,,,,,1,2,200,1,3,3,2,,,,,1,2,1,1
1030317,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,2,,1,1
1030339,2,,,1,2,,,,,2,,,,,1,1,500,2,,,2,,,,,1,2,1,1
1030370,2,,,1,2,,,,,2,,,,,1,2,300,2,,,2,,,,,1,2,1,1
1030382,,,,,,,,,,2,,,,,2,2,600,2,,,2,,,,,2,,2,0
1030385,,,,,,,,,,2,,,,,2,2,400,2,,,2,,,,,2,,2,0
1030414,2,,,1,3,,,,,2,,,,,1,2,600,2,,,2,,,,,2,,1,1
1030416,2,,,1,3,,,,,2,,,,,1,2,300,2,,,2,,,,,2,,1,1
1030433,2,,,1,2,,,,,2,,,,,1,2,800,2,,,2,,,,,1,2,1,1
1030436,2,,,1,2,,,,,2,,,,,2,2,700,2,,,2,,,,,2,,1,1
1030439,2,,,1,3,,,,,2,,,,,1,1,500,2,,,2,,,,,2,,1,1
1030473,2,,,1,3,,,,,2,,,,,1,2,400,2,,,2,,,,,2,,1,1
1030476,2,,,1,2,,,,,1,1,2,,,1,1,200,1,3,3,1,2,2,1,2,1,2,1,1
1030484,2,,,1,2,,,,,2,,,,,1,2,800,2,,,2,,,,,1,2,1,1
1030492,2,,,1,2,,,,,1,1,3,2000,,1,2,200,1,3,3,2,,,,,1,2,1,3
1030494,2,,,1,2,,,,,2,,,,,1,2,300,2,,,2,,,,,2,,1,1
1030503,2,,,1,3,,,,,2,,,,,1,2,500,2,,,2,,,,,2,,1,1
1030515,2,,,1,3,,,,,2,,,,,2,2,900,2,,,2,,,,,2,,1,1
1030529,2,,,2,3,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,2
1030531,2,,,1,3,,,,,2,,,,,1,2,600,2,,,2,,,,,1,2,1,1
1030539,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,2,,1,1
1030542,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,2,,1,1
1030563,2,,,1,2,,,,,2,,,,,1,2,800,2,,,2,,,,,1,2,1,1
1030573,2,,,1,1,2,,,,2,,,,,1,1,500,1,3,3,2,,,,,1,2,1,1
1030583,2,,,2,2,,,,,2,,,,,1,2,300,2,,,2,,,,,1,2,1,2
1030593,2,,,1,2,,,,,2,,,,,1,2,800,1,3,3,2,,,,,1,2,1,1
1030597,2,,,1,1,2,,,,2,,,,,1,2,400,2,,,2,,,,,2,,1,1
1030611,2,,,1,2,,,,,2,,,,,1,2,450,2,,,2,,,,,2,,1,1
1030614,2,,,1,2,,,,,2,,,,,1,2,300,2,,,2,,,,,2,,1,1
1030623,2,,,1,1,2,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,1
1030626,2,,,1,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,2,,1,2
1030631,2,,,1,2,,,,,1,1,2,,,1,2,800,2,,,2,,,,,1,2,1,2
1030633,2,,,1,2,,,,,2,,,,,1,2,500,1,3,3,2,,,,,1,2,1,2
1030634,2,,,1,1,2,,,,2,,,,,1,2,800,2,,,2,,,,,2,,1,1
1030651,2,,,2,2,,,,,2,,,,,1,1,1500,2,,,2,,,,,1,2,1,2
1030660,2,,,1,4,,,,,1,1,2,,,1,2,500,2,,,2,,,,,1,1,1,2
1030665,2,,,1,3,,,,,2,,,,,1,1,1000,2,,,2,,,,,1,2,1,1
1030667,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,2,,1,1
1030670,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,1
1030683,2,,,1,3,,,,,2,,,,,1,2,700,2,,,2,,,,,2,,1,1
1030688,2,,,1,2,,,,,2,,,,,1,2,1300,1,3,3,2,,,,,1,2,1,1
1030689,2,,,1,2,,,,,1,1,1,,,1,2,600,2,,,2,,,,,1,2,1,1
1030690,2,,,1,1,2,,,,2,,,,,1,2,500,1,3,3,2,,,,,1,2,1,1
1030700,2,,,1,1,1,500,0,,1,2,2,,,1,2,400,1,3,3,2,,,,,1,2,1,2
1030703,2,,,1,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,1,1,1,1
1030709,2,,,1,1,2,,,,2,,,,,1,2,700,2,,,2,,,,,2,,1,1
1030713,2,,,1,2,,,,,2,,,,,1,2,1500,2,,,2,,,,,1,2,1,1
1030717,2,,,1,2,,,,,2,,,,,1,2,408,2,,,2,,,,,2,,1,1
1030721,2,,,1,2,,,,,2,,,,,1,2,800,2,,,2,,,,,1,2,1,1
1030728,2,,,1,1,2,,,,1,1,2,,,1,2,200,1,3,3,2,,,,,1,2,1,1
1030735,1,1,2,1,2,,,,,1,1,2,,,1,2,200,1,3,3,2,,,,,1,2,1,1
1030741,2,,,1,2,,,,,1,1,1,,,1,2,200,1,3,3,2,,,,,1,2,1,1
1030756,2,,,1,2,,,,,1,1,1,,,1,1,200,1,3,3,2,,,,,1,2,1,2
1030761,,,,1,,,,,,2,,,,,1,2,120,2,,,2,,,,,1,2,1,1
1030762,2,,,2,2,,,,,2,,,,,1,1,700,2,,,2,,,,,1,2,1,2
1030778,2,,,1,1,2,,,,1,1,2,,,1,2,600,2,,,2,,,,,1,2,1,1
1030780,2,,,1,2,,,,,2,,,,,1,1,300,1,3,3,2,,,,,1,2,1,1
1030787,2,,,1,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,1,2,1,1
1030794,2,,,2,1,2,,,,1,1,2,,,1,2,600,1,3,3,2,,,,,1,2,1,2
1030807,2,,,2,2,,,,,1,1,2,,,1,2,500,1,3,3,2,,,,,1,2,1,3
1030818,1,1,1,2,2,,,,,1,1,2,,,1,2,1000,1,2,3,2,,,,,1,2,1,2
1030822,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,1,2,1,2
1030826,2,,,1,1,1,2000,2000,,1,1,2,,,1,2,300,1,3,3,2,,,,,1,2,1,1
1030830,2,,,2,2,,,,,2,,,,,1,2,1000,2,,,2,,,,,1,2,1,2
1030835,2,,,2,1,1,600,1000,,2,,,,,1,1,500,1,3,3,2,,,,,1,2,1,2
1030871,,,,1,,,,,,2,,,,,2,1,25,2,,,2,,,,,1,2,1,1
1030874,2,,,3,2,,,,,1,1,2,,,1,2,500,1,3,3,2,,,,,1,2,1,4
1030892,1,1,1,1,1,2,,,,1,1,2,,,1,2,1000,1,3,3,2,,,,,1,2,1,1
1030896,2,,,1,2,,,,,1,1,2,,,1,2,700,2,,,2,,,,,1,2,1,1
1030902,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,1
1030927,2,,,1,3,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,1
1030932,,,,,,,,,,2,,,,,2,2,150,2,,,2,,,,,1,2,2,0
1030940,2,,,2,2,,,,,2,,,,,1,2,200,2,,,2,,,,,2,,1,2
1030942,2,,,1,2,,,,,2,,,,,1,2,1200,2,,,2,,,,,1,2,1,1
1030970,2,,,1,1,2,,,,1,1,2,,,1,2,900,2,,,2,,,,,1,2,1,1
1030972,2,,,1,2,,,,,2,,,,,1,1,200,2,,,2,,,,,1,2,1,2
1030975,1,2,2,3,1,2,,,,1,3,2,,,1,1,500,1,2,3,2,,,,,1,2,1,4
1030990,2,,,1,1,2,,,,1,1,2,,,1,2,1500,2,,,2,,,,,1,2,1,1
1031001,2,,,1,1,1,1000,,1,2,,,,,1,1,300,1,3,2,2,,,,,1,2,1,1
1031005,1,2,2,2,1,2,,,,2,,,,,1,1,200,1,3,3,2,,,,,1,2,1,3
1031006,2,,,1,2,,,,,2,,,,,1,1,500,2,,,2,,,,,1,2,1,1
1031014,2,,,1,2,,,,,2,,,,,1,2,700,2,,,2,,,,,1,2,1,1
1031016,2,,,1,1,2,,,,2,,,,,1,1,300,1,3,3,2,,,,,1,2,1,2
1031022,2,,,1,2,,,,,2,,,,,1,1,580,2,,,2,,,,,1,2,1,1
1031024,1,2,1,4,1,2,,,,1,2,2,,,1,2,500,1,3,3,2,,,,,1,2,1,4
1031068,,,,,,,,,,2,,,,,2,2,500,2,,,2,,,,,2,,2,0
1031078,2,,,1,1,1,2000,,1,2,,,,,1,1,300,1,3,3,2,,,,,1,2,1,1
1031098,2,,,1,1,2,,,,1,1,3,,2,1,2,800,2,,,2,,,,,1,2,1,1
1031111,,,,,,,,,,2,,,,,2,2,500,2,,,2,,,,,2,,2,0
1031122,2,,,2,1,1,2000,2000,,2,,,,,1,1,500,2,,,1,1,2,2,2,1,2,1,2
1031124,2,,,1,2,,,,,2,,,,,1,2,500,2,,,2,,,,,2,,1,1
1031130,2,,,1,2,,,,,1,1,2,,,1,2,600,2,,,2,,,,,1,1,1,1
1031156,2,,,1,2,,,,,1,1,2,,,1,2,1200,2,,,2,,,,,1,1,1,1
1031173,,,,,,,,,,2,,,,,2,2,250,2,,,2,,,,,2,,2,0
1031175,2,,,1,2,,,,,2,,,,,1,2,400,2,,,2,,,,,2,,1,1
1031191,,,,,,,,,,2,,,,,2,1,500,1,3,3,2,,,,,1,2,2,0
1031211,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,1,2,1,1
1031213,2,,,2,2,,,,,1,2,2,,,1,1,2500,1,3,3,2,,,,,1,2,1,7
1031214,2,,,1,2,,,,,2,,,,,2,2,800,2,,,2,,,,,2,,1,1
1031220,2,,,1,4,,,,,2,,,,,2,2,600,2,,,2,,,,,2,,1,1
1031223,2,,,1,2,,,,,2,,,,,1,2,400,2,,,2,,,,,2,,1,1
1031237,2,,,1,3,,,,,2,,,,,2,2,250,2,,,2,,,,,2,,1,1
1031241,2,,,1,2,,,,,2,,,,,1,1,300,1,3,3,2,,,,,1,2,1,1
1031245,2,,,1,2,,,,,1,1,1,,,1,2,500,2,,,2,,,,,1,2,1,1
1031247,2,,,1,2,,,,,1,1,2,,,1,2,150,1,3,3,2,,,,,1,2,1,2
1031261,2,,,1,2,,,,,2,,,,,1,2,600,2,,,2,,,,,1,2,1,1
1031279,,,,1,,,,,,2,,,,,2,1,200,2,,,2,,,,,1,1,1,1
1031282,2,,,2,1,2,,,,2,,,,,1,1,1000,2,,,2,,,,,1,2,1,3
1031296,,,,,,,,,,2,,,,,2,1,500,2,,,2,,,,,1,2,2,0
1031298,,,,,,,,,,2,,,,,2,2,150,2,,,2,,,,,2,,2,0
1031315,2,,,1,3,,,,,1,1,1,,,1,2,500,2,,,2,,,,,1,2,1,1
1031328,2,,,1,2,,,,,2,,,,,1,2,200,1,3,3,2,,,,,1,2,1,1
1031330,1,1,2,3,2,,,,,1,2,2,,,1,1,500,1,3,3,2,,,,,1,2,1,3
1031335,,,,,,,,,,2,,,,,2,2,350,2,,,2,,,,,1,2,2,0
1031337,2,,,1,2,,,,,2,,,,,1,1,300,2,,,2,,,,,2,,1,1
1031359,2,,,1,2,,,,,2,,,,,1,1,500,2,,,2,,,,,1,2,1,1
1031364,2,,,1,2,,,,,2,,,,,1,1,50,1,3,3,2,,,,,1,2,1,1
1031372,2,,,1,1,2,,,,2,,,,,1,1,150,1,3,3,1,1,2,2,2,1,2,1,1
1031377,2,,,1,2,,,,,2,,,,,2,1,800,1,3,3,1,2,2,1,2,1,2,1,3
1031384,,,,,,,,,,2,,,,,2,2,600,2,,,2,,,,,1,2,2,0
1031394,,,,1,,,,,,2,,,,,1,2,500,2,,,2,,,,,1,2,1,1
