NQUEST,NORD,SEX,PARENT,ANASC,MOTENT,NORDP,STACIV,STUDIO,TIPODIP,TIPOLAU,SALUTE,CRONIC,INVALID,APQUAL,ASNONOC,APSETT,INTPER,NCOMP,ETA,IREG,AREA5,AREA3,ACOM4C,CLETA,NPERC,PESOFL,NASCREG,NASCAREA
250054,3,2,3,1971,,,2,1,,,3,1,1,13,,,,5,24,19,5,3,2,1,1,0.662418889,19,3
250054,4,1,3,1975,,,2,1,,,4,2,2,11,,,,5,20,19,5,3,2,1,1,0.662418889,19,3
250054,5,2,3,1982,,,2,2,,,4,2,2,11,,,,5,13,19,5,3,2,1,1,0.662418889,19,3
250055,1,1,1,1923,,,1,2,,,3,1,2,15,8,4,1,2,72,19,5,3,2,5,2,0.6953429871,19,3
250055,2,2,2,1930,,,1,2,,,3,1,2,16,,,,2,65,19,5,3,2,4,2,0.6953429871,19,3
250056,1,1,1,1938,,,2,3,,,3,2,2,8,,7,1,1,57,19,5,3,2,4,1,0.5877620396,19,3
251004,1,1,1,1953,,,1,3,,,4,2,2,2,,9,1,4,42,16,4,3,2,3,2,0.2803195819,16,3
251004,2,2,2,1960,,,1,3,,,4,2,2,2,,8,,4,35,16,4,3,2,2,2,0.2803195819,16,3
251004,3,1,3,1981,,,2,3,,,4,2,2,17,,,,4,14,16,4,3,2,1,2,0.2803195819,16,3
251004,4,2,3,1988,,,2,1,,,4,2,2,17,,,,4,7,16,4,3,2,1,2,0.2803195819,16,3
251012,1,1,1,1963,,,1,5,2,,5,2,2,4,,6,1,4,32,16,4,3,2,2,1,0.2803195819,16,3
251012,2,2,2,1964,,,1,5,1,,5,2,2,13,,,,4,31,16,4,3,2,2,1,0.2803195819,16,3
251012,3,2,3,1990,,,2,1,,,5,2,2,18,,,,4,5,16,4,3,2,1,1,0.2803195819,16,3
251012,4,1,3,1993,,,2,1,,,5,2,2,18,,,,4,2,16,4,3,2,1,1,0.2803195819,16,3
251017,1,1,1,1960,,,1,5,5,,4,2,2,4,,4,1,3,35,16,4,3,2,2,2,0.2892870145,16,3
251017,2,2,2,1960,,,1,7,,9,4,2,2,3,,9,,3,35,16,4,3,2,2,2,0.2892870145,16,3
251017,3,2,3,1993,,,2,1,,,4,2,2,18,,,,3,2,16,4,3,2,1,2,0.2892870145,16,3
251019,1,1,1,1955,,,1,7,,6,4,2,2,8,,4,1,4,40,16,4,3,2,2,2,0.2784540968,16,3
251019,2,2,2,1957,,,1,7,,9,4,2,2,3,,9,,4,38,16,4,3,2,2,2,0.2784540968,16,3
251019,3,1,3,1989,,,2,1,,,4,2,2,17,,,,4,6,16,4,3,2,1,2,0.2784540968,16,3
251019,4,1,3,1992,,,2,1,,,4,2,2,18,,,,4,3,16,4,3,2,1,2,0.2784540968,16,3
251022,1,1,1,1953,,,1,3,,,4,2,2,9,,8,1,5,42,16,4,3,2,3,2,0.2750451421,,
251022,2,2,2,1955,,,1,2,,,4,2,2,9,,8,,5,40,16,4,3,2,2,1,0.2750451421,16,3
251022,3,1,3,1975,,,2,3,,,4,2,2,17,,,,5,20,16,4,3,2,1,1,0.2750451421,6,1
251022,4,1,3,1979,,,2,3,,,4,2,2,17,,,,5,16,16,4,3,2,1,1,0.2750451421,6,1
251022,5,2,3,1988,,,2,1,,,4,2,2,17,,,,5,7,16,4,3,2,1,1,0.2750451421,16,3
251026,1,1,1,1967,,,1,3,,,5,2,2,8,,4,1,5,28,16,4,3,2,1,1,0.2750451421,16,3
251026,2,2,2,1969,,,1,5,3,,5,2,2,13,,,,5,26,16,4,3,2,1,1,0.2750451421,,
251026,3,1,3,1989,,,2,1,,,5,2,2,17,,,,5,6,16,4,3,2,1,1,0.2750451421,16,3
251026,4,1,3,1990,,,2,1,,,5,2,2,18,,,,5,5,16,4,3,2,1,1,0.2750451421,16,3
251026,5,2,3,1994,,,2,1,,,5,2,2,18,,,,5,1,16,4,3,2,1,1,0.2750451421,16,3
251034,1,1,1,1946,,,1,7,,1,4,2,2,4,,9,1,4,49,16,4,3,2,3,2,0.237415101,16,3
251034,2,2,2,1948,,,1,7,,1,4,2,2,8,,4,,4,47,16,4,3,2,3,2,0.237415101,16,3
251034,3,2,3,1979,,,2,3,,,4,2,2,17,,,,4,16,16,4,3,2,1,2,0.237415101,16,3
251034,4,1,3,1982,,,2,3,,,4,2,2,17,,,,4,13,16,4,3,2,1,2,0.237415101,16,3
251044,1,1,1,1946,,,1,7,,1,4,2,2,3,,9,1,4,49,16,4,3,2,3,2,0.237415101,16,3
251044,2,2,2,1950,,,1,7,,9,4,2,2,3,,9,2,4,45,16,4,3,2,3,2,0.237415101,16,3
251044,3,2,3,1981,,,2,3,,,4,2,2,17,,,,4,14,16,4,3,2,1,2,0.237415101,16,3
251044,4,1,3,1983,,,2,2,,,4,2,2,17,,,,4,12,16,4,3,2,1,2,0.237415101,16,3
251047,1,1,1,1936,,,1,7,,1,4,2,2,3,,9,1,4,59,16,4,3,2,4,2,0.237415101,16,3
251047,2,2,2,1938,,,1,7,,9,2,1,1,3,,9,,4,57,16,4,3,2,4,2,0.237415101,16,3
251047,3,1,3,1975,,,2,5,2,,4,2,2,17,,,,4,20,16,4,3,2,1,2,0.237415101,16,3
251047,4,2,3,1977,,,2,5,3,,4,2,2,17,,,,4,18,16,4,3,2,1,2,0.237415101,16,3
251048,1,1,1,1956,,,1,3,,,4,2,2,2,,4,1,3,39,16,4,3,2,2,2,0.2892870145,16,3
251048,2,2,2,1963,,,1,4,,,4,2,2,2,,6,,3,32,16,4,3,2,2,2,0.2892870145,16,3
251048,3,2,3,1987,,,2,1,,,4,2,2,17,,,,3,8,16,4,3,2,1,2,0.2892870145,16,3
251051,1,1,1,1971,,,2,3,,,3,1,2,8,,4,1,4,24,16,4,3,2,1,4,0.2459535814,16,3
251051,2,1,5,1973,,,2,3,,,4,2,2,1,,4,,4,22,16,4,3,2,1,4,0.2459535814,16,3
251051,3,1,5,1978,,,2,2,,,3,1,2,1,,4,,4,17,16,4,3,2,1,4,0.2459535814,16,3
251051,4,2,4,1946,,,4,3,,,4,2,2,8,,4,,4,49,16,4,3,2,3,4,0.2459535814,16,3
251061,1,1,1,1939,,,1,3,,,2,1,2,15,1,2,1,5,56,16,4,3,2,4,1,0.2395019506,16,3
251061,2,2,2,1946,,,1,3,,,4,2,2,13,,,,5,49,16,4,3,2,3,1,0.2395019506,16,3
251061,3,1,3,1979,,,2,3,,,4,2,2,17,,,,5,16,16,4,3,2,1,1,0.2395019506,16,3
251061,4,1,3,1981,,,2,3,,,4,2,2,17,,,,5,14,16,4,3,2,1,1,0.2395019506,16,3
251061,5,1,3,1983,,,2,2,,,4,2,2,17,,,,5,12,16,4,3,2,1,1,0.2395019506,16,3
251063,1,1,1,1946,,,2,7,,7,4,2,2,3,,9,1,1,49,16,4,3,2,3,1,0.2148502154,16,3
251068,1,1,1,1960,,,1,5,2,,4,2,2,2,,6,1,4,35,16,4,3,2,2,2,0.2803195819,16,3
251068,2,2,2,1953,,,1,5,5,,4,2,2,3,,9,2,4,42,16,4,3,2,3,2,0.2803195819,16,3
251068,3,2,3,1989,,,2,1,,,4,2,2,17,,,,4,6,16,4,3,2,1,2,0.2803195819,16,3
251068,4,1,3,1991,,,2,1,,,4,2,2,18,,,,4,4,16,4,3,2,1,2,0.2803195819,16,3
251080,1,1,1,1965,,,1,3,,,5,2,2,1,,2,1,3,30,16,4,3,2,1,2,0.2892870145,,
251080,2,2,2,1967,,,1,5,5,,5,2,2,1,,2,,3,28,16,4,3,2,1,2,0.2892870145,16,3
251080,3,2,3,1988,,,2,1,,,5,2,2,17,,,,3,7,16,4,3,2,1,2,0.2892870145,16,3
251099,1,1,1,1948,,,1,2,,,4,2,2,9,,1,1,2,47,16,4,3,2,3,2,0.2177808911,16,3
251099,2,2,2,1950,,,1,2,,,2,1,1,9,,1,2,2,45,16,4,3,2,3,2,0.2177808911,16,3
253015,1,1,1,1935,,,2,5,2,,4,2,2,15,3,9,1,1,60,17,4,3,2,4,1,0.1540116825,9,2
253016,1,2,1,1921,,,4,1,,,3,2,2,16,,,1,1,74,17,4,3,2,5,1,0.1846808009,17,3
253018,1,2,1,1925,,,2,2,,,2,2,2,15,1,9,1,1,70,17,4,3,2,5,1,0.1846808009,17,3
253019,1,1,1,1940,,,1,2,,,3,2,2,15,1,9,1,4,55,17,4,3,2,4,1,0.1763053989,17,3
253019,2,2,2,1944,,,1,2,,,3,2,2,13,,,,4,51,17,4,3,2,4,1,0.1763053989,17,3
253019,3,1,3,1966,,,2,3,,,5,2,2,11,,,,4,29,17,4,3,2,1,1,0.1763053989,17,3
253019,4,1,3,1980,,,2,3,,,5,2,2,11,,,,4,15,17,4,3,2,1,1,0.1763053989,17,3
253022,1,1,1,1937,,,1,2,,,3,2,2,1,,3,1,3,58,17,4,3,2,4,3,0.1646462849,17,3
253022,2,2,2,1944,,,1,1,,,3,2,1,16,,,,3,51,17,4,3,2,4,3,0.1646462849,17,3
253022,3,1,3,1979,,,2,3,,,5,2,2,1,,3,,3,16,17,4,3,2,1,3,0.1646462849,17,3
253042,1,1,1,1948,,,1,3,,,3,2,2,2,,9,1,6,47,17,4,3,2,3,1,0.1859565143,17,3
253042,2,2,2,1951,,,1,2,,,3,2,2,13,,,,6,44,17,4,3,2,3,1,0.1859565143,17,3
253042,3,2,3,1971,,,2,3,,,4,2,2,11,,,,6,24,17,4,3,2,1,1,0.1859565143,17,3
253042,4,1,3,1972,,,2,5,2,,4,2,2,11,,,,6,23,17,4,3,2,1,1,0.1859565143,17,3
253042,5,2,3,1976,,,2,5,4,,4,2,2,11,,,,6,19,17,4,3,2,1,1,0.1859565143,17,3
253042,6,2,3,1978,,,2,5,2,,4,2,2,11,,,,6,17,17,4,3,2,1,1,0.1859565143,17,3
253046,1,2,1,1931,,,4,1,,,3,2,2,16,,,1,1,64,17,4,3,2,4,1,0.1582370513,17,3
253052,1,1,1,1925,,,4,2,,,3,2,2,15,2,9,1,1,70,17,4,3,2,5,1,0.1797493105,17,3
253058,1,1,1,1944,,,1,2,,,4,2,2,15,8,2,1,4,51,17,4,3,2,4,1,0.1701869327,17,3
253058,2,2,2,1948,,,1,2,,,5,2,2,13,,,,4,47,17,4,3,2,3,1,0.1701869327,17,3
253058,3,2,3,1976,,,2,5,2,,5,2,2,17,,,,4,19,17,4,3,2,1,1,0.1701869327,17,3
253058,4,1,3,1982,,,2,3,,,5,2,2,17,,,,4,13,17,4,3,2,1,1,0.1701869327,17,3
253065,1,1,1,1923,,,1,2,,,2,2,1,15,1,3,1,3,72,17,4,3,2,5,3,0.192674171,17,3
253065,2,2,2,1928,,,1,1,,,3,2,2,16,,,2,3,67,17,4,3,2,5,3,0.192674171,17,3
253065,3,1,3,1966,,,2,2,,,5,2,2,1,,2,3,3,29,17,4,3,2,1,3,0.192674171,17,3
253067,1,1,1,1920,,,1,2,,,2,2,2,15,8,1,1,2,75,17,4,3,2,5,1,0.1822011905,17,3
253067,2,2,2,1929,,,1,2,,,4,2,2,13,,,,2,66,17,4,3,2,5,1,0.1822011905,16,3
253073,1,1,1,1935,,,1,1,,,5,2,2,1,,3,1,4,60,17,4,3,2,4,1,0.1787591687,17,3
253073,2,2,2,1942,,,1,2,,,5,2,2,13,,,,4,53,17,4,3,2,4,1,0.1787591687,17,3
253073,3,2,3,1967,,,2,5,2,,5,2,2,11,,,,4,28,17,4,3,2,1,1,0.1787591687,17,3
253073,4,2,3,1974,,,2,5,2,,5,2,2,11,,,,4,21,17,4,3,2,1,1,0.1787591687,17,3
253078,1,1,1,1937,,,1,5,2,,4,2,2,15,2,1,1,5,58,17,4,3,2,4,3,0.1785535152,17,3
253078,2,2,2,1944,,,1,5,2,,4,2,2,13,,,,5,51,17,4,3,2,4,3,0.1785535152,17,3
253078,3,2,3,1967,,,2,7,,5,5,2,2,2,,3,,5,28,17,4,3,2,1,3,0.1785535152,17,3
253078,4,1,3,1971,,,2,5,2,,5,2,2,2,,6,,5,24,17,4,3,2,1,3,0.1785535152,17,3
253078,5,1,3,1979,,,2,3,,,5,2,2,17,,,,5,16,17,4,3,2,1,3,0.1785535152,17,3
253081,1,1,1,1930,,,1,2,,,3,2,2,15,1,9,1,3,65,17,4,3,2,4,2,0.1849725073,16,3
253081,2,2,2,1932,,,1,2,,,3,2,2,13,,,,3,63,17,4,3,2,4,2,0.1849725073,16,3
253081,3,2,3,1953,,,2,3,,,5,2,2,8,,2,3,3,42,17,4,3,2,3,2,0.1849725073,16,3
254005,1,1,1,1965,,,2,5,2,,5,2,2,2,,9,1,2,30,3,1,1,0,1,2,3.7188741871,3,1
254005,2,2,4,1939,,,3,2,,,5,2,2,15,9,5,,2,56,3,1,1,0,4,2,3.7188741871,3,1
254007,1,1,1,1937,,,1,2,,,4,2,2,15,1,2,1,3,58,3,1,1,0,4,3,3.3210333161,3,1
254007,2,2,2,1936,,,1,1,,,4,2,2,15,1,2,,3,59,3,1,1,0,4,3,3.3210333161,3,1
254007,3,2,5,1910,,,4,1,,,3,1,2,15,1,2,,3,85,3,1,1,0,5,3,3.3210333161,3,1
254014,1,2,1,1915,,,4,3,,,5,2,2,15,8,8,1,1,80,3,1,1,0,5,1,3.7116406488,7,1
254015,1,2,1,1936,,,2,3,,,5,2,2,15,1,2,1,2,59,3,1,1,0,4,2,3.4385492913,3,1
254015,2,2,4,1901,,,4,2,,,2,1,1,15,1,2,,2,94,3,1,1,0,5,2,3.4385492913,3,1
254017,1,1,1,1933,,,1,1,,,4,2,2,15,1,2,1,3,62,3,1,1,0,4,2,3.5015842336,5,1
254017,2,2,2,1941,,,1,2,,,5,2,2,13,,,,3,54,3,1,1,0,4,2,3.5015842336,3,1
254017,3,1,3,1966,,,2,3,,,5,2,2,1,,2,,3,29,3,1,1,0,1,2,3.5015842336,3,1
254019,1,1,1,1949,,,1,2,,,5,2,2,1,,2,1,3,46,3,1,1,0,3,1,3.3395677081,8,1
254019,2,2,2,1943,,,1,2,,,5,2,2,13,,,,3,52,3,1,1,0,4,1,3.3395677081,18,3
254019,3,2,3,1982,,,2,3,,,5,2,2,17,,,,3,13,3,1,1,0,1,1,3.3395677081,3,1
254023,1,1,1,1923,,,1,2,,,3,2,2,15,1,1,1,3,72,3,1,1,0,5,3,3.4651490808,5,1
254023,2,2,2,1930,,,1,2,,,3,2,2,15,1,2,,3,65,3,1,1,0,4,3,3.4651490808,1,1
254023,3,1,5,1934,,,2,1,,,3,2,2,15,1,1,,3,61,3,1,1,0,4,3,3.4651490808,1,1
254029,1,1,1,1969,,,1,3,,,5,2,2,1,,4,1,2,26,3,1,1,0,1,2,4.3778323774,3,1
254029,2,2,2,1970,,,1,5,2,,5,2,2,2,,4,,2,25,3,1,1,0,1,2,4.3778323774,1,1
254031,1,2,1,1929,,,3,2,,,4,2,2,15,2,9,1,1,66,3,1,1,0,5,1,3.7116406488,3,1
254035,1,1,1,1940,,,1,2,,,5,2,2,8,,2,1,3,55,3,1,1,0,4,1,3.3089949843,1,1
254035,2,2,2,1947,,,1,3,,,5,2,2,13,,,,3,48,3,1,1,0,3,1,3.3089949843,15,3
254035,3,1,3,1978,,,2,3,,,5,2,2,17,,,,3,17,3,1,1,0,1,1,3.3089949843,3,1
254042,1,1,1,1947,,,1,2,,,3,2,2,1,,9,1,4,48,3,1,1,0,3,1,3.6956942121,3,1
254042,2,2,2,1959,,,1,2,,,5,2,2,13,,,,4,36,3,1,1,0,2,1,3.6956942121,19,3
254042,3,1,3,1980,,,2,4,,,5,2,2,17,,,,4,15,3,1,1,0,1,1,3.6956942121,3,1
254042,4,1,3,1992,,,2,1,,,5,2,2,18,,,,4,3,3,1,1,0,1,1,3.6956942121,3,1
254044,1,1,1,1943,,,2,2,,,3,2,1,16,,,1,1,52,3,1,1,0,4,1,3.0952650102,5,1
254046,1,2,1,1927,,,2,1,,,3,2,2,15,1,2,1,1,68,3,1,1,0,5,1,3.7116406488,5,1
254047,1,1,1,1943,,,1,2,,,5,2,2,1,,5,1,2,52,3,1,1,0,4,2,3.1374861362,19,3
254047,2,2,2,1948,,,1,2,,,5,2,2,1,,2,,2,47,3,1,1,0,3,2,3.1374861362,19,3
254050,1,2,1,1956,,,3,3,,,2,2,2,1,,9,1,3,39,3,1,1,0,2,2,4.1308960286,3,1
254050,2,1,2,1952,,,2,3,,,5,2,2,1,,5,,3,43,3,1,1,0,3,2,4.1308960286,1,1
254050,3,1,3,1990,,,2,1,,,3,2,2,18,,,,3,5,3,1,1,0,1,2,4.1308960286,3,1
254056,1,1,1,1922,,,1,3,,,5,2,2,15,3,9,1,2,73,3,1,1,0,5,2,3.6618064338,3,1
254056,2,2,2,1925,,,1,5,5,,5,2,2,15,3,9,,2,70,3,1,1,0,5,2,3.6618064338,3,1
254057,1,1,1,1922,,,1,2,,,3,1,2,15,1,1,1,2,73,3,1,1,0,5,2,3.6618064338,3,1
254057,2,2,2,1924,,,1,2,,,3,1,2,15,1,1,,2,71,3,1,1,0,5,2,3.6618064338,3,1
254060,1,1,1,1913,,,1,1,,,3,2,2,15,8,1,1,2,82,3,1,1,0,5,2,3.6618064338,1,1
254060,2,2,2,1924,,,1,1,,,4,2,2,15,8,1,,2,71,3,1,1,0,5,2,3.6618064338,7,1
254068,1,1,1,1954,,,1,3,,,5,2,2,1,,9,1,3,41,3,1,1,0,3,1,4.1676475507,3,1
254068,2,2,2,1958,,,1,3,,,4,2,2,13,,,,3,37,3,1,1,0,2,1,4.1676475507,3,1
254068,3,2,3,1980,,,2,4,,,5,2,2,17,,,,3,15,3,1,1,0,1,1,4.1676475507,3,1
254070,1,1,1,1960,,,2,3,,,5,2,2,1,,3,1,1,35,3,1,1,0,2,1,4.3189199219,3,1
254077,1,2,1,1960,,,2,2,,,5,2,2,13,,,1,2,35,3,1,1,0,2,2,3.7217089847,3,1
254077,2,1,2,1948,,,3,2,,,4,2,2,1,,2,,2,47,3,1,1,0,3,2,3.7217089847,3,1
254081,1,1,1,1941,,,1,2,,,5,2,2,1,,2,1,2,54,3,1,1,0,4,1,3.1374861362,5,1
254081,2,2,2,1943,,,1,1,,,3,2,2,13,,,,2,52,3,1,1,0,4,1,3.1374861362,5,1
254083,1,1,1,1924,,,1,5,2,,4,2,2,15,1,2,1,3,71,3,1,1,0,5,2,3.5150012731,1,1
254083,2,2,2,1939,,,1,2,,,3,1,1,15,1,1,,3,56,3,1,1,0,4,2,3.5150012731,18,3
254083,3,2,3,1975,,,2,3,,,5,2,2,12,1,2,,3,20,3,1,1,0,1,2,3.5150012731,18,3
254085,1,1,1,1938,,,1,2,,,5,2,2,15,1,1,1,2,57,3,1,1,0,4,1,3.1374861362,19,3
254085,2,2,2,1939,,,1,2,,,5,2,2,13,,,,2,56,3,1,1,0,4,1,3.1374861362,19,3
254088,1,2,1,1957,,,3,4,,,5,2,2,1,,8,1,1,38,3,1,1,0,2,1,4.4374111246,5,1
254089,1,1,1,1961,,,1,3,,,5,2,2,8,,4,1,3,34,3,1,1,0,2,2,4.1308960286,3,1
254089,2,2,2,1961,,,1,5,5,,5,2,2,3,,9,,3,34,3,1,1,0,2,2,4.1308960286,3,1
254089,3,1,3,1987,,,2,1,,,5,2,2,17,,,,3,8,3,1,1,0,1,2,4.1308960286,3,1
255001,1,1,1,1948,,,1,3,,,4,1,2,15,2,9,1,3,47,4,2,1,1,3,2,0.1480532522,4,1
255001,2,2,2,1948,,,1,4,,,5,2,2,4,,8,,3,47,4,2,1,1,3,2,0.1480532522,4,1
255001,3,2,3,1982,,,2,2,,,5,2,2,17,,,,3,13,4,2,1,1,1,2,0.1480532522,4,1
255008,1,1,1,1910,,,4,2,,,2,2,2,15,1,2,1,1,85,4,2,1,1,5,1,0.1601544849,8,1
255016,1,1,1,1939,,,1,5,2,,4,2,2,4,,2,1,4,56,4,2,1,1,4,3,0.1570860008,8,1
255016,2,2,2,1943,,,1,5,5,,4,1,2,15,3,9,,4,52,4,2,1,1,4,3,0.1570860008,4,1
255016,3,1,3,1969,,,2,5,2,,4,2,2,8,,4,,4,26,4,2,1,1,1,3,0.1570860008,4,1
255016,4,1,3,1971,,,2,7,,4,4,2,2,17,,,,4,24,4,2,1,1,1,3,0.1570860008,4,1
255030,1,1,1,1948,,,1,5,2,,4,2,2,2,,2,1,4,47,4,2,1,1,3,2,0.1638414295,4,1
255030,2,2,2,1954,,,1,3,,,4,2,2,1,,2,,4,41,4,2,1,1,3,2,0.1638414295,19,3
255030,3,1,3,1983,,,2,2,,,4,2,2,17,,,,4,12,4,2,1,1,1,2,0.1638414295,,
255030,4,1,3,1985,,,2,2,,,4,2,2,17,,,,4,10,4,2,1,1,1,2,0.1638414295,,
255031,1,1,1,1947,,,1,5,2,,4,2,2,3,,9,1,4,48,4,2,1,1,3,2,0.1516345207,5,1
255031,2,2,2,1949,,,1,5,2,,4,2,2,2,,9,,4,46,4,2,1,1,3,2,0.1516345207,4,1
255031,3,2,3,1977,,,2,3,,,4,2,2,17,,,,4,18,4,2,1,1,1,2,0.1516345207,4,1
255031,4,1,3,1981,,,2,3,,,4,2,2,17,,,,4,14,4,2,1,1,1,2,0.1516345207,4,1
255032,1,2,1,1943,,,3,5,2,,4,2,2,3,,9,1,2,52,4,2,1,1,4,2,0.1536981435,4,1
255032,2,2,3,1975,,,2,5,3,,4,2,2,17,,,,2,20,4,2,1,1,1,2,0.1536981435,4,1
255035,1,2,1,1959,,,1,5,2,,4,1,2,4,,9,1,4,36,4,2,1,1,2,2,0.1790371601,4,1
255035,2,1,2,1955,,,1,3,,,4,2,2,10,,2,,4,40,4,2,1,1,2,2,0.1790371601,18,3
255035,3,2,3,1980,,,2,3,,,4,2,2,17,,,,4,15,4,2,1,1,1,2,0.1790371601,4,1
255035,4,1,3,1993,,,2,1,,,4,1,2,18,,,,4,2,4,2,1,1,1,2,0.1790371601,4,1
255036,1,1,1,1930,,,1,3,,,3,2,2,15,1,2,1,3,65,4,2,1,1,4,2,0.163285273,5,1
255036,2,2,2,1933,,,1,2,,,3,2,2,13,,,,3,62,4,2,1,1,4,2,0.163285273,5,1
255036,3,1,3,1968,,,2,3,,,3,2,2,1,,2,,3,27,4,2,1,1,1,2,0.163285273,4,1
255038,1,2,1,1941,,,3,2,,,5,2,2,1,,4,1,5,54,4,2,1,1,4,2,0.159931308,4,1
255038,2,1,3,1971,,,1,3,,,5,2,2,1,,2,,5,24,4,2,1,1,1,2,0.159931308,4,1
255038,3,2,6,1973,,,1,4,,,5,2,2,13,,,,5,22,4,2,1,1,1,2,0.159931308,4,1
255038,4,2,5,1991,,,2,1,,,5,2,2,18,,,,5,4,4,2,1,1,1,2,0.159931308,4,1
255038,5,1,5,1995,,,2,1,,,5,2,2,18,,,,5,0,4,2,1,1,1,2,0.159931308,4,1
255045,1,1,1,1940,,,1,5,2,,4,2,2,2,,6,1,3,55,4,2,1,1,4,1,0.1466978698,4,1
255045,2,2,2,1943,,,1,3,,,4,2,2,13,,,,3,52,4,2,1,1,4,1,0.1466978698,4,1
255045,3,1,3,1980,,,2,3,,,4,2,2,17,,,,3,15,4,2,1,1,1,1,0.1466978698,4,1
255047,1,2,1,1909,,,4,1,,,2,1,2,16,,,1,1,86,4,2,1,1,5,1,0.1645483838,8,1
255049,1,1,1,1927,,,1,2,,,3,2,2,15,8,2,1,2,68,4,2,1,1,5,1,0.1623390806,5,1
255049,2,2,2,1929,,,1,2,,,2,1,2,13,,,,2,66,4,2,1,1,5,1,0.1623390806,4,1
255051,1,1,1,1925,,,1,5,2,,4,1,2,15,2,9,1,2,70,4,2,1,1,5,1,0.1623390806,5,1
255051,2,2,2,1929,,,1,5,2,,4,1,2,13,,,,2,66,4,2,1,1,5,1,0.1623390806,,
255054,1,1,1,1925,,,1,5,2,,4,1,2,15,8,4,1,2,70,4,2,1,1,5,2,0.1503679566,4,1
255054,2,2,2,1931,,,1,5,3,,2,1,2,16,,,,2,64,4,2,1,1,4,2,0.1503679566,4,1
255055,1,1,1,1944,,,1,2,,,5,1,2,8,,7,1,3,51,4,2,1,1,4,3,0.1480532522,4,1
255055,2,2,2,1948,,,1,2,,,5,2,2,1,,8,,3,47,4,2,1,1,3,3,0.1480532522,4,1
255055,3,2,3,1973,,,2,4,,,5,1,2,2,,7,,3,22,4,2,1,1,1,3,0.1480532522,4,1
255057,1,1,1,1946,,,1,5,5,,4,2,2,3,,9,1,3,49,4,2,1,1,3,3,0.1480532522,19,3
255057,2,2,2,1944,,,1,5,5,,4,2,2,3,,9,,3,51,4,2,1,1,4,3,0.1480532522,4,1
255057,3,2,3,1978,,,2,3,,,5,2,2,17,,,,3,17,4,2,1,1,1,3,0.1480532522,4,1
255063,1,1,1,1945,,,1,3,,,4,1,2,9,,4,1,3,50,4,2,1,1,3,2,0.1480532522,3,1
255063,2,2,2,1949,,,1,3,,,4,1,2,9,,4,,3,46,4,2,1,1,3,2,0.1480532522,4,1
255063,3,2,3,1978,,,2,3,,,4,2,2,17,,,,3,17,4,2,1,1,1,2,0.1480532522,3,1
255074,1,2,1,1964,,,1,5,1,,4,2,2,2,,9,1,2,31,4,2,1,1,2,2,0.194082701,4,1
255074,2,1,2,1963,,,1,7,,2,4,1,2,6,,1,,2,32,4,2,1,1,2,2,0.194082701,7,1
255078,1,2,1,1947,,,3,2,,,3,1,2,8,,7,1,3,48,4,2,1,1,3,2,0.1580989512,4,1
255078,2,2,3,1973,,,2,5,3,,4,2,2,17,,,,3,22,4,2,1,1,1,2,0.1580989512,4,1
255078,3,2,3,1984,,,2,2,,,4,2,2,17,,,,3,11,4,2,1,1,1,2,0.1580989512,4,1
255080,1,1,1,1952,,,1,7,,3,5,2,2,5,,9,1,4,43,4,2,1,1,3,2,0.1778456944,4,1
255080,2,2,2,1958,,,1,5,5,,5,2,2,3,,9,,4,37,4,2,1,1,2,2,0.1778456944,4,1
255080,3,1,3,1984,,,2,2,,,5,2,2,17,,,,4,11,4,2,1,1,1,2,0.1778456944,4,1
255080,4,1,3,1990,,,2,1,,,5,2,2,18,,,,4,5,4,2,1,1,1,2,0.1778456944,4,1
255084,1,2,1,1926,,,2,5,2,,2,2,2,15,2,9,1,1,69,4,2,1,1,5,1,0.1645483838,4,1
255089,1,2,1,1969,,,2,5,2,,5,2,2,2,,6,1,2,26,4,2,1,1,1,2,0.194082701,4,1
255089,2,1,2,1964,,,2,5,2,,5,2,2,1,,2,,2,31,4,2,1,1,2,2,0.194082701,,
256003,1,1,1,1910,,,4,2,,,2,1,2,15,8,2,1,1,85,19,5,3,2,5,1,1.7881979613,19,3
256014,1,1,1,1945,,,2,2,,,3,2,2,12,1,1,1,1,50,19,5,3,2,3,1,1.5321526175,19,3
256015,1,1,1,1965,,,1,5,1,,4,2,2,1,,2,1,8,30,19,5,3,2,1,2,1.8095286206,11,2
256015,2,1,5,1946,,,1,2,,,4,2,2,12,1,3,,8,49,19,5,3,2,3,2,1.8095286206,11,2
256015,3,2,5,1949,,,1,2,,,2,1,2,13,,,,8,46,19,5,3,2,3,2,1.8095286206,11,2
256015,4,2,2,1972,,,1,3,,,3,2,2,13,,,,8,23,19,5,3,2,1,2,1.8095286206,11,2
256015,5,1,5,1983,,,2,2,,,4,2,2,17,,,,8,12,19,5,3,2,1,2,1.8095286206,11,2
256015,6,2,5,1986,,,2,1,,,4,2,2,17,,,,8,9,19,5,3,2,1,2,1.8095286206,11,2
256015,7,2,3,1991,,,2,1,,,4,2,2,18,,,,8,4,19,5,3,2,1,2,1.8095286206,11,2
256015,8,2,3,1994,,,2,1,,,4,2,2,18,,,,8,1,19,5,3,2,1,2,1.8095286206,11,2
256020,1,1,1,1958,,,1,2,,,2,2,2,12,1,3,1,6,37,19,5,3,2,2,1,1.9540423949,19,3
