NQUEST,NORD,TIPOPEN,DECOR,TPENS,MESIPEN,ARRET,TARRET,QUOTAPE
183027,3,1,1993,2000,13,2,0,80
183056,1,1,1995,2200,13,2,0,68
183056,2,4,1995,650,13,2,0,
183064,1,12,1991,630,13,2,0,
183068,1,5,1992,6600,13,2,0,80
184006,1,3,1980,1200,13,2,0,
184011,1,1,1994,1000,13,2,0,
184016,1,1,1975,1000,13,2,0,60
184016,2,4,1986,350,13,2,0,
184019,1,3,1984,700,13,2,0,
184026,1,1,1975,900,13,2,0,15
185012,1,1,,620,13,2,0,
185012,2,1,,620,13,2,0,
185013,1,2,1978,350,13,2,0,
185013,2,4,1994,520,13,2,0,
185014,2,2,1970,720,13,2,0,
185040,1,1,1985,720,13,2,0,40
185041,1,1,1989,720,13,2,0,
185050,1,1,1988,1500,13,2,0,80
185050,2,2,1976,700,13,2,0,
185058,1,4,1979,600,13,2,0,
185059,1,1,1983,720,13,2,0,
185059,2,4,1985,360,13,2,0,
185089,4,1,1995,1000,13,2,0,70
185089,4,2,1985,1000,13,2,0,
186015,1,1,1964,850,13,2,0,
186015,1,3,1956,150,13,2,0,
186023,1,1,1970,700,13,2,0,
186023,1,3,1982,200,13,2,0,
186025,1,1,1990,1400,13,2,0,80
186025,2,1,1992,630,13,2,0,50
186048,1,1,1994,1350,13,2,0,
186057,1,1,1965,700,13,2,0,
186057,2,1,1966,700,13,2,0,
186060,1,1,1987,775,13,2,0,60
186079,1,1,1992,900,13,2,0,
186079,2,1,1992,700,13,2,0,
187010,1,12,1994,150,13,2,0,
187010,1,1,1994,650,13,2,0,50
187010,2,2,1991,250,13,2,0,
187010,3,2,1966,625,13,2,0,
187015,1,1,1990,700,13,2,0,50
187015,4,2,1970,600,13,2,0,
187018,1,1,1994,4500,13,2,0,100
187019,1,1,1993,700,13,2,0,50
187031,1,1,1978,700,13,2,0,50
187047,1,1,1992,2500,13,2,0,
187047,2,8,1994,2000,13,2,0,20
187051,1,1,1976,2000,13,2,0,100
187053,1,1,1980,700,13,2,0,20
188003,1,1,1980,1500,13,2,0,80
188003,2,1,1979,750,12,2,0,
188003,3,1,1956,650,12,2,0,
188005,1,1,1994,1500,13,2,0,70
188014,1,1,1976,1200,13,2,0,
188014,1,12,1977,250,13,2,0,
188018,1,1,1981,515,13,2,0,60
188018,1,3,1992,1150,13,2,0,
188019,1,1,1989,1900,13,2,0,75
188022,2,1,1994,1400,13,2,0,70
188022,5,1,1970,1050,13,2,0,70
188026,1,1,1982,1117,13,2,0,80
188027,1,1,1961,60,13,2,0,80
188027,1,3,1995,550,13,2,0,
188027,2,3,1980,624,13,2,0,
188029,1,3,1990,1087,13,2,0,
188029,2,1,1960,725,13,2,0,70
188043,1,1,1992,1300,13,2,0,
188043,2,1,1980,650,13,2,0,
188055,1,1,1982,1200,13,2,0,70
188055,2,1,1980,1100,13,2,0,80
188056,1,1,1975,1200,13,2,0,80
188056,2,1,1973,650,13,2,0,
189041,2,1,1980,1400,13,2,0,
189041,2,3,1956,700,13,2,0,
189041,3,2,1986,380,13,2,0,
189041,4,12,1967,167,12,2,0,
189088,3,1,1974,600,13,2,0,
190001,1,1,1986,1430,13,2,0,85
190001,1,8,1993,4291,12,2,0,
190001,2,2,1970,650,13,2,0,
190004,1,1,1986,435,13,2,0,
190004,1,3,1988,950,13,2,0,
190009,1,1,1986,1445,13,2,0,90
190009,1,3,1989,612,13,2,0,
190015,1,1,1980,1050,13,2,0,85
190015,2,1,1984,650,13,2,0,
190044,1,3,1977,740,13,2,0,
191003,1,2,1970,600,13,2,0,
191003,1,3,1984,200,13,2,0,
191008,1,5,1994,2660,13,2,0,90
191018,1,1,1988,1150,13,2,0,90
192001,2,1,1979,640,13,2,0,40
192002,1,1,1992,1100,13,2,0,30
192005,1,8,1995,2400,7,2,0,100
192006,1,1,1986,1380,13,2,0,75
192012,1,1,1994,1500,13,2,0,90
192012,2,3,1966,1200,13,2,0,
192045,1,8,1977,1800,13,2,0,84
192076,1,8,1986,1150,13,2,0,65
193001,1,1,1992,1200,13,2,0,95
193001,1,2,1990,234,13,2,0,
193001,2,1,1989,735,13,2,0,55
193002,1,1,1968,600,13,2,0,
193002,1,2,1994,700,13,2,0,
193002,1,3,1991,800,13,2,0,
193007,1,1,1994,700,13,2,0,100
193007,4,2,1988,350,13,2,0,
193007,4,2,1966,150,13,2,0,
193011,1,1,1985,1200,13,2,0,40
193011,4,1,1965,680,13,2,0,
193013,3,2,1990,350,13,2,0,
193013,3,2,1988,600,13,2,0,
193015,1,8,1993,1800,13,2,0,70
193016,1,1,1994,800,13,2,0,100
193016,2,2,1981,600,13,2,0,
193017,2,1,1989,640,13,2,0,90
193018,1,1,1970,500,13,2,0,
193018,1,3,1980,120,13,2,0,
193020,1,2,1963,980,13,2,0,
193020,2,8,1982,1200,13,2,0,50
193034,2,4,1980,590,13,2,0,
193034,2,3,1993,200,13,2,0,
193034,2,12,1965,350,13,2,0,40
193040,4,1,1973,650,13,2,0,
193052,1,1,1983,750,13,2,0,60
193052,1,2,1988,350,13,2,0,
193052,1,3,1992,450,13,2,0,
193070,1,1,1982,600,13,2,0,75
193070,1,2,1993,39,13,2,0,
194008,1,1,1976,1300,13,2,0,100
194029,1,1,1977,1350,13,2,0,60
194029,2,1,1986,1080,13,2,0,75
194050,5,1,1970,1150,13,2,0,
194050,5,2,1970,200,12,2,0,
194050,5,3,1992,50,13,2,0,
194050,6,3,1990,700,13,2,0,
195003,2,1,1992,850,13,2,0,60
195003,3,4,1995,365,10,2,0,
195005,1,2,1986,650,13,2,0,
195005,3,1,1970,630,13,2,0,
196009,1,1,1987,1100,13,2,0,95
196009,2,2,1990,750,13,2,0,
196014,1,1,1972,1300,13,2,0,95
196014,2,4,1985,450,13,2,0,
196019,1,3,1985,900,13,2,0,
196021,1,5,1986,1600,13,1,10000,70
196021,2,1,1986,500,13,2,0,45
196033,1,1,1974,1300,13,2,0,
196033,2,4,1975,350,13,2,0,
196035,1,1,1972,1200,13,2,0,60
196036,1,1,1991,2250,13,2,0,100
196038,1,1,1990,625,13,1,300,
196038,2,3,1979,600,13,2,0,
196038,2,2,,350,13,2,0,
196047,1,1,1994,2150,13,2,0,60
196048,1,5,1984,2786,13,2,0,98
196048,2,2,1989,300,13,2,0,
196056,1,2,1970,600,13,2,0,
196056,1,3,1979,75,13,2,0,
196059,1,1,1974,600,13,2,0,
196059,1,3,1987,490,13,2,0,
196064,2,1,1991,800,13,2,0,
196070,1,1,1995,1200,13,2,0,75
196078,1,1,1981,600,13,2,0,90
196078,1,3,1994,600,13,2,0,
196088,1,1,1990,800,13,2,0,95
196088,2,1,1992,600,13,2,0,95
197007,1,4,1978,620,13,2,0,
197007,2,1,1973,1500,13,2,0,80
197011,2,15,1992,1210,13,2,0,80
197011,4,1,1964,620,13,2,0,100
197011,4,3,1982,580,13,2,0,
197042,2,1,1983,1500,13,2,0,60
197069,1,1,1976,650,13,2,0,
197069,2,1,1984,1300,13,2,0,80
197069,3,1,1977,650,13,2,0,
197069,3,3,1985,800,13,2,0,
197090,1,8,1992,2100,13,2,0,90
197090,4,1,1962,800,13,2,0,
197090,4,3,1962,300,13,2,0,
198010,1,5,1971,1100,12,2,0,
198010,1,3,1980,500,12,2,0,
198010,1,1,1984,290,12,2,0,
198010,2,2,1988,930,13,2,0,
198015,1,1,1990,1000,13,2,0,
198015,2,1,1994,600,13,2,0,
198087,1,1,1988,2000,12,2,0,90
199001,2,2,,640,13,2,0,
199014,1,1,1984,750,13,2,0,
199014,2,1,1994,650,13,2,0,
199035,1,1,1989,740,13,2,0,80
199035,2,2,1969,400,13,2,0,
199057,1,1,1972,640,13,2,0,
199057,2,1,1980,620,13,2,0,
199063,1,1,1987,915,13,2,0,
199063,2,1,1992,275,13,2,0,
201005,1,1,1984,1100,13,2,0,70
201008,1,1,1992,2000,13,2,0,70
201025,1,2,1995,600,13,2,0,
201025,2,1,1982,600,13,2,0,80
201047,1,1,1988,700,13,2,0,85
201047,2,1,1976,700,13,2,0,85
201053,1,5,1981,1300,13,2,0,83
201053,2,2,1981,659,13,2,0,
201065,1,1,1994,1750,13,2,0,80
202023,1,1,1990,1500,13,2,0,80
202023,2,1,1992,560,13,2,0,
202026,1,1,1977,1400,13,2,0,40
202044,1,5,1977,2000,13,2,0,19
202053,1,1,1991,1716,13,2,0,85
202059,1,1,1980,1150,13,2,0,
202059,1,15,1981,175,13,2,0,
202064,2,5,1985,850,13,2,0,80
202065,2,1,1982,659,13,2,0,
202070,1,1,1968,850,13,2,0,
202080,1,5,1986,1614,13,2,0,94
202132,1,1,1965,800,13,2,0,
202132,2,1,1955,600,13,2,0,
202158,1,1,1983,850,13,2,0,80
202158,2,15,1988,1700,13,2,0,
202163,1,3,1993,1400,13,2,0,
202165,4,1,1966,900,13,2,0,
202176,1,1,1977,1840,13,2,0,80
202180,1,15,1989,890,13,2,0,
202188,2,1,1981,310,13,2,0,
202188,2,2,1989,900,13,2,0,
202189,1,15,1995,1600,13,2,0,
202189,2,1,1990,630,13,2,0,
202191,1,1,1994,2000,13,2,0,86
202196,1,5,1992,2313,13,1,2398,95
202201,2,3,1984,850,13,2,0,
202202,4,3,1964,900,13,2,0,
202205,1,1,1978,610,13,2,0,
202205,2,4,1985,425,13,2,0,
202238,1,1,1980,700,13,2,0,50
202240,1,1,1979,750,13,2,0,60
202261,1,3,1984,1000,13,2,0,
202285,1,1,1984,1950,13,2,0,50
202291,1,7,1986,700,13,2,0,
202339,1,1,1972,1500,13,2,0,
202382,1,1,1993,1800,13,2,0,80
202382,4,4,1963,620,13,2,0,
202433,1,5,1994,2200,13,1,300,70
202433,2,11,1993,340,13,2,0,
202478,2,1,1993,600,13,2,0,
202501,1,8,1988,1650,13,2,0,80
202501,3,8,1976,570,13,2,0,50
202518,1,1,1994,1100,13,2,0,
202581,1,8,1986,3000,13,1,7000,95
202585,1,1,1994,3500,13,2,0,87
202592,1,2,1978,400,13,2,0,
202592,1,15,1980,700,13,2,0,
202592,2,4,1990,140,13,2,0,
202615,1,1,1994,1600,13,2,0,75
203003,3,4,1978,600,13,2,0,
203017,1,4,1994,420,13,2,0,
203018,1,1,1984,630,13,2,0,
203023,1,1,1991,1100,13,2,0,60
203027,2,5,1981,1200,13,2,0,50
203031,3,2,1972,1100,13,2,0,
203042,1,2,1986,600,13,2,0,
203054,1,1,1986,700,13,2,0,
203054,2,2,1993,350,13,2,0,
203056,1,3,1986,620,13,2,0,
203070,1,1,1988,1050,13,2,0,60
203070,2,5,1991,2100,13,2,0,80
203077,1,3,1995,60,13,2,0,
204010,1,1,1994,750,13,2,0,
204074,1,1,1983,650,13,2,0,
204074,1,3,1990,300,13,2,0,
204087,1,2,1995,350,13,2,0,
205052,7,8,1978,1700,13,2,0,
205052,7,1,1982,300,13,2,0,
205062,1,1,1970,600,13,2,0,
205062,1,3,1988,60,13,2,0,
205062,1,14,1988,35,13,2,0,85
205064,2,1,1992,1480,13,2,0,80
205078,1,1,1980,800,13,2,0,75
205078,1,2,1992,700,13,2,0,
205078,2,4,1984,350,13,2,0,
206030,2,1,1991,1600,6,2,0,
206031,1,1,1953,1900,6,2,0,70
206031,2,1,1969,1300,6,2,0,
206033,1,3,1977,1500,6,2,0,
206034,1,1,1990,1800,6,2,0,
206034,2,1,1992,1300,6,2,0,
206053,1,1,1994,1000,6,2,0,
206053,2,1,1992,1000,6,2,0,
207009,1,1,1994,1200,13,2,0,85
207011,1,1,1987,900,13,2,0,80
207011,2,8,1992,1450,13,2,0,85
207053,1,1,1987,2000,13,2,0,80
207053,2,1,1984,1200,13,2,0,80
208045,1,1,1990,700,13,2,0,
208061,4,3,1965,3200,13,2,0,
208067,3,11,1990,730,12,2,0,
209003,1,1,1994,1300,13,2,0,30
209023,1,1,1982,700,13,2,0,60
209023,2,1,1986,750,13,2,0,60
209045,1,2,1972,630,13,2,0,
209072,5,1,1988,600,13,2,0,40
209080,1,1,1989,1200,13,2,0,65
209080,2,1,1990,700,13,2,0,60
210002,1,1,1983,2000,13,2,0,85
210003,1,1,1994,3150,13,2,0,100
210008,1,1,1972,620,13,2,0,
210008,1,3,1985,200,13,2,0,
210025,1,1,1975,675,13,2,0,90
210025,2,1,1978,670,13,2,0,
210026,1,11,1955,1250,13,2,0,
210026,2,2,1974,1300,13,2,0,
210029,1,8,1994,1330,13,2,0,65
210030,1,8,1969,2000,13,2,0,85
210050,3,3,1970,600,13,2,0,
210051,1,1,1988,631,13,2,0,
210051,1,2,1995,314,13,2,0,
210081,1,14,1981,1300,13,2,0,
210081,2,14,1989,400,13,2,0,
211022,1,8,1983,2500,13,2,0,100
211028,1,5,1983,2500,13,2,0,80
211028,2,5,1982,1700,13,2,0,50
211041,2,1,1987,650,13,2,0,
211068,1,3,1995,650,8,1,1000,
212004,1,1,1968,500,13,2,0,
212004,1,2,1965,150,13,2,0,
212011,1,1,1960,1150,13,2,0,
212011,1,3,1987,360,13,2,0,
212034,1,15,1989,1300,13,2,0,44
212068,1,1,1982,1100,13,2,0,
213004,1,3,1987,1400,13,2,0,
213004,1,2,1975,400,13,2,0,
213022,1,1,1974,1600,13,2,0,
213022,2,1,1981,640,13,2,0,
213086,1,2,1989,415,12,2,0,
213095,2,1,1987,2000,13,2,0,90
213139,1,2,1980,380,13,2,0,
213140,1,3,1990,900,13,2,0,
213141,1,1,1989,1200,12,2,0,
213149,1,1,1977,500,13,2,0,
213149,2,1,1963,1000,13,2,0,
213156,1,3,1979,700,13,2,0,
213159,1,1,1975,1350,13,2,0,70
213160,1,1,1991,800,13,2,0,70
213160,1,3,1991,1000,13,2,0,
213161,1,1,1984,1800,13,2,0,80
213189,1,3,1992,600,12,2,0,
213193,1,1,1984,1500,13,2,0,90
213204,1,1,1995,1000,13,2,0,70
213204,2,2,1992,305,13,2,0,
213209,1,1,1994,600,13,2,0,40
213220,1,12,1993,170,12,2,0,
213248,1,1,1980,1200,12,2,0,
213248,2,1,1975,620,12,2,0,
213249,1,1,1981,1000,12,2,0,
213251,1,1,1980,1500,13,2,0,
213263,1,3,1995,550,13,2,0,
213274,1,1,1985,2000,12,2,0,
213320,1,2,1975,1000,12,2,0,
213320,2,1,1986,600,12,2,0,
213344,1,1,1973,1200,13,2,0,50
213395,1,1,1982,1700,13,2,0,70
213399,1,1,1978,4500,13,2,0,80
213399,2,1,1985,1000,13,2,0,
213407,1,15,1970,600,13,2,0,
213426,1,3,1980,600,13,2,0,
213426,1,2,1993,350,13,2,0,
213433,1,15,1985,1200,13,2,0,70
213433,2,15,1984,1600,13,2,0,70
213441,1,1,1991,6000,13,2,0,90
213441,2,1,1994,310,13,2,0,
213445,1,1,1994,5400,13,2,0,80
213461,1,1,1988,1500,13,2,0,70
213477,1,3,1983,900,13,2,0,
213477,2,1,1970,900,13,2,0,70
213478,1,3,1980,1000,13,2,0,
213487,1,1,1993,2800,13,2,0,70
213496,1,1,,2400,13,2,0,
213520,1,1,1983,800,13,2,0,70
213520,2,1,1985,1200,13,2,0,80
213564,1,1,1989,2000,13,2,0,80
213568,1,1,1988,2000,13,2,0,80
213568,2,1,1982,600,13,2,0,
213569,1,1,1991,2200,13,2,0,95
213593,1,3,1992,2200,13,2,0,
213599,1,1,1972,1100,12,2,0,30
213599,2,1,1991,800,12,2,0,70
213620,1,3,1971,1100,13,2,0,
213622,1,4,1980,550,13,2,0,
213625,1,3,1960,650,13,2,0,
213625,2,3,1991,650,13,2,0,
213626,1,1,1989,600,13,2,0,50
213638,1,1,1995,2100,13,2,0,80
213638,2,8,1980,1200,13,2,0,60
213644,1,3,1975,4000,13,2,0,
213648,1,1,1977,600,13,2,0,90
213648,2,1,1990,1700,13,2,0,80
213654,1,2,1986,1600,13,2,0,
213654,2,1,1990,550,13,2,0,
213671,5,3,1981,1000,13,2,0,
213674,1,1,1982,1000,12,2,0,
213689,1,1,1989,2000,13,2,0,90
213690,1,1,1991,2000,13,2,0,80
213693,1,1,1975,1200,13,2,0,
213693,2,1,1981,700,13,2,0,50
213700,1,1,1988,4000,12,2,0,80
213711,2,1,1985,1300,13,2,0,70
213715,1,1,1993,2700,13,2,0,90
214027,1,2,1991,950,13,2,0,
214050,1,3,1984,700,13,2,0,
214064,1,1,1987,650,13,2,0,80
214067,1,1,1974,750,13,2,0,
214067,2,4,1989,375,13,2,0,
214068,1,5,1992,1400,13,2,0,60
214070,1,1,1990,650,13,2,0,30
215002,1,1,1976,600,13,2,0,
215002,1,3,1980,65,12,2,0,
215006,1,1,,350,13,2,0,
215006,1,7,1982,1300,13,2,0,
215007,1,1,1990,700,13,2,0,
215011,1,1,1994,625,13,2,0,
215011,1,3,1973,70,13,2,0,
215011,2,1,1980,600,13,2,0,
215011,2,11,1980,350,12,2,0,
215018,2,11,1986,400,12,2,0,
215023,1,1,1984,1600,13,2,0,70
215023,2,4,1995,39,10,2,0,
215024,1,8,1972,1600,13,2,0,80
215036,1,1,1984,1700,13,2,0,80
215036,1,2,1977,460,12,2,0,
215040,1,1,1983,650,13,2,0,
215040,1,10,,400,12,2,0,
215040,2,4,1986,650,13,2,0,
215055,1,1,1992,150,13,2,0,
215061,2,3,1982,800,13,2,0,
215072,1,1,1985,1500,13,2,0,60
215075,1,1,1968,650,13,2,0,
215075,1,2,1970,250,12,2,0,
215077,1,3,1980,700,13,2,0,
216008,2,3,1975,680,13,2,0,
216019,1,3,1975,800,13,2,0,
216021,1,1,1978,1250,12,2,0,
216021,2,3,1992,750,13,2,0,
216024,1,1,1981,1200,13,2,0,78
216024,2,5,1982,1800,13,2,0,98
216041,1,1,1981,1500,13,2,0,
216051,1,9,1979,2300,13,2,0,
216052,1,1,1975,1100,13,2,0,
216054,1,3,1982,500,13,2,0,
216054,1,1,1982,500,13,2,0,
216057,1,5,1982,1400,13,2,0,80
216063,1,5,1983,1600,13,2,0,80
216065,1,1,1983,980,13,2,0,78
216065,2,1,1983,1100,13,2,0,
217002,1,2,1989,600,13,2,0,
217009,1,5,1983,1895,13,2,0,90
217009,1,7,1995,668,9,2,0,
217013,1,5,1995,1100,13,2,0,
217016,1,1,1990,2300,13,2,0,
217019,2,2,1977,600,13,2,0,
217022,1,3,1966,650,13,2,0,
217023,1,1,1978,300,13,2,0,
217023,1,3,1980,700,13,2,0,
217026,1,8,1992,1500,13,2,0,
217027,1,1,1981,1150,13,2,0,60
217062,1,1,1991,600,13,2,0,50
217062,2,1,1985,1000,13,2,0,55
217081,3,1,1995,550,13,2,0,60
217081,3,3,1988,550,13,2,0,
218009,1,3,1994,1200,13,2,0,
218015,1,1,1989,960,13,2,0,80
218015,2,1,1988,600,13,2,0,80
218031,1,1,1985,2000,13,2,0,90
218069,1,8,1983,2100,13,2,0,80
219003,1,1,1988,650,13,2,0,
219014,1,9,1988,2500,13,2,0,
219014,2,2,1972,650,13,2,0,
219024,1,3,1985,600,13,2,0,
219026,1,1,1991,1100,13,2,0,
219031,1,1,1991,700,13,2,0,
219079,1,8,1994,2500,13,2,0,
219084,1,1,1980,800,13,2,0,
219084,2,2,1966,600,13,2,0,
219084,3,11,1976,350,13,2,0,
220007,1,1,1981,750,13,2,0,
220007,2,1,1978,750,13,2,0,
220023,5,1,1965,600,13,2,0,
220023,5,3,1981,260,13,2,0,
220023,5,6,1992,1400,13,2,0,
220027,1,1,1990,1200,13,2,0,80
220027,1,3,1985,600,13,2,0,
220027,2,1,1963,650,13,2,0,
220027,2,3,1979,350,13,2,0,
220031,1,1,1988,600,13,2,0,
220031,1,3,1979,300,13,2,0,
220041,1,1,1994,2000,13,2,0,78
220044,1,1,1992,700,13,2,0,
220054,1,1,1992,700,13,2,0,
220054,4,1,1974,600,13,2,0,
220054,4,10,1945,300,13,2,0,
220056,1,2,1994,630,13,2,0,
220059,1,1,1992,1180,13,2,0,
220060,1,1,1979,650,13,2,0,50
220060,2,1,1983,600,13,2,0,50
220061,1,1,1971,1050,13,2,0,70
220061,1,3,1990,700,13,2,0,
220061,1,10,1946,70,13,2,0,
220065,1,1,1992,900,13,2,0,
220065,2,2,1994,800,13,2,0,
220072,1,2,1983,600,13,2,0,
220072,1,3,1989,600,13,2,0,
220083,1,1,1967,600,13,2,0,
220083,1,3,1980,300,13,2,0,
220088,1,1,1992,730,13,2,0,
221002,2,1,1991,950,13,2,0,100
221005,1,1,1963,250,13,2,0,
221005,1,14,1964,800,12,2,0,
221005,2,1,1970,600,13,2,0,35
221008,1,1,1994,880,13,2,0,
221010,1,10,1948,2100,13,2,0,
221010,2,4,1993,350,13,2,0,
221011,2,2,1991,500,13,2,0,
221012,1,3,1995,840,7,2,0,
221012,1,12,1995,1191,13,2,0,100
221012,1,14,1995,410,12,2,0,
221012,5,3,1957,650,13,2,0,
221012,5,4,1984,375,13,2,0,
221012,5,2,1983,750,13,2,0,
221021,1,1,1986,1200,12,2,0,70
221021,1,2,1994,110,13,2,0,
221021,2,2,1976,650,13,2,0,
221023,1,1,1981,580,13,2,0,35
221023,1,14,1988,104,12,2,0,
221023,2,1,1987,580,13,2,0,60
221031,1,1,1985,1300,13,2,0,60
221031,2,1,1972,600,13,2,0,35
221048,1,1,1989,1200,13,2,0,58
221081,3,4,1966,400,13,2,0,
221085,1,1,1972,700,13,2,0,
221087,1,1,1993,980,13,2,0,100
221087,1,2,1965,205,13,2,0,
221087,1,2,1990,158,13,2,0,
221087,3,1,1974,600,13,2,0,
221087,4,1,1970,600,13,2,0,
221087,4,2,1993,740,13,2,0,
222003,2,1,1966,714,13,2,0,100
222003,2,2,1995,740,1,1,8880,
222015,1,4,1994,460,13,2,0,
222036,1,3,1988,650,13,2,0,
222038,1,1,1976,700,13,2,0,
222038,1,3,1992,220,13,2,0,
222046,1,1,1965,600,13,2,0,50
222046,1,3,1967,350,13,2,0,
222071,1,3,1991,25,13,2,0,
223035,1,1,1990,2000,13,2,0,73
223060,1,5,1991,1600,13,2,0,80
223060,2,8,1990,1800,13,2,0,85
224029,1,1,1991,1200,13,2,0,55
224029,2,1,1989,600,13,2,0,
224039,2,1,1994,1400,13,2,0,80
224048,1,1,1989,615,13,2,0,
224048,2,1,1986,750,13,2,0,
224064,2,8,1980,2000,13,2,0,80
224064,3,1,1993,610,13,2,0,
225009,1,1,1976,650,13,2,0,
225009,2,3,1983,250,13,2,0,
225009,2,2,1985,700,13,2,0,
225012,1,1,1988,850,13,2,0,
225012,2,1,1963,1000,13,2,0,
225019,1,1,1974,1300,13,2,0,95
225019,2,2,1958,1050,13,2,0,
225020,1,1,1992,1400,13,2,0,60
225020,2,1,1975,1600,13,2,0,
225020,3,4,1985,350,13,2,0,
225027,1,1,1994,1500,13,2,0,90
225039,1,1,1990,1500,13,2,0,
225039,2,11,1992,350,13,2,0,
225046,3,2,1986,340,12,2,0,
225070,2,4,1975,600,13,2,0,
225070,2,3,1991,280,13,2,0,
225075,1,1,1988,650,13,2,0,
225082,1,1,1981,1200,13,2,0,60
225082,2,1,1985,600,13,2,0,
225086,1,1,1994,1945,13,2,0,70
227003,2,8,1982,1200,13,2,0,
227003,4,8,1976,1200,13,2,0,
228032,1,1,1972,800,13,2,0,50
228047,1,1,1977,900,13,2,0,70
228047,2,2,1982,350,13,2,0,
228057,1,14,1994,600,12,2,0,40
229001,1,1,1995,655,13,2,0,
229001,2,2,1980,350,13,2,0,
229002,1,1,1968,650,13,2,0,
229002,1,11,1992,700,13,2,0,
229006,1,1,1975,650,13,2,0,
229006,1,3,1988,80,13,2,0,
229006,2,1,1975,650,13,2,0,
229006,3,2,1993,300,13,2,0,
229006,3,1,1976,600,13,2,0,
229014,1,2,1959,550,13,2,0,
229014,1,8,1988,2162,13,2,0,100
229014,1,10,1946,660,13,2,0,
229018,1,14,1977,1000,13,2,0,
229018,1,2,1980,300,13,2,0,
229018,2,14,1995,230,13,2,0,
229018,2,1,1987,650,13,2,0,
229037,1,1,1987,650,13,2,0,
229037,1,3,1995,600,13,2,0,
229044,1,1,1970,650,13,2,0,
229044,1,3,1994,120,13,2,0,
229058,1,2,1993,600,13,2,0,
229072,1,2,1970,650,13,2,0,
229076,1,1,1972,650,13,2,0,
229076,2,1,1972,650,13,2,0,
229076,2,2,1990,700,13,2,0,
229076,3,14,1970,400,13,2,0,
230003,1,1,1994,1600,13,2,0,90
230012,1,1,1968,620,13,2,0,
230012,1,3,1963,250,13,2,0,
230015,1,1,1980,1500,13,2,0,90
230015,2,2,1988,300,13,2,0,
230023,1,1,1975,2200,13,2,0,85
230023,2,1,1986,1800,13,2,0,80
230029,1,1,1995,1700,13,2,0,95
230030,1,4,1990,600,13,2,0,
230030,1,3,1991,500,13,2,0,
230034,1,1,1974,630,13,2,0,
230034,1,3,1972,250,13,2,0,
230043,1,5,1991,1245,13,2,0,80
230048,1,1,1985,1200,13,2,0,95
230048,2,1,1990,680,13,2,0,
230053,1,1,1965,890,13,2,0,
230055,1,2,1968,800,13,2,0,
230055,2,2,1976,700,13,2,0,
230060,1,1,1994,1500,13,2,0,85
230061,1,4,,130,13,2,0,
230061,1,9,,750,12,1,400,
230087,1,1,1994,1498,13,2,0,95
231003,1,1,1980,1600,13,2,0,80
231003,2,5,1992,2400,13,2,0,100
231028,1,2,1987,700,13,2,0,
231034,2,3,1985,630,13,2,0,
232001,1,1,1975,600,13,2,0,
232002,1,1,1985,600,13,2,0,90
232003,1,2,1982,600,13,2,0,
232004,1,1,1989,1000,13,2,0,70
232005,1,1,1956,850,13,2,0,80
232005,2,1,1974,600,13,2,0,80
232006,1,2,1967,580,12,2,0,
232006,2,1,1964,620,12,2,0,70
232007,1,1,1981,700,13,2,0,60
232007,2,4,1984,600,13,2,0,
232011,2,3,1950,600,13,2,0,
232017,1,3,1982,1000,13,2,0,
232042,1,1,1981,650,13,2,0,80
232053,1,1,,600,13,2,0,
232057,1,1,,650,13,2,0,
232066,1,1,1972,650,13,2,0,50
232074,1,1,1980,700,13,2,0,70
233024,1,1,1988,1100,13,2,0,50
233076,1,8,1992,2727,13,2,0,100
234001,1,1,1986,1800,13,2,0,
234005,1,1,1979,1800,13,2,0,
234031,1,1,1980,1600,13,2,0,
234031,2,1,1993,620,13,2,0,
234040,1,1,1994,1126,13,2,0,
234043,1,2,1994,300,13,2,0,
234057,1,1,1980,640,13,2,0,
234057,1,3,1977,300,13,2,0,
234072,1,1,1987,350,13,2,0,
234072,1,3,1976,500,13,2,0,
234084,1,1,1982,620,13,2,0,
234084,1,3,1975,800,13,2,0,
235025,1,1,1980,1500,13,2,0,80
235025,2,1,1990,1600,13,2,0,80
235035,1,1,1982,1500,13,2,0,80
235042,1,1,1993,1100,13,2,0,
235051,1,1,1995,1423,13,2,0,70
235070,1,1,1984,1384,13,2,0,73
235090,1,1,1994,980,13,2,0,70
236005,1,1,1974,600,13,2,0,
236005,2,1,1975,1100,13,2,0,
236005,2,12,1977,350,13,2,0,
236014,1,3,1957,800,13,2,0,
236014,1,10,1957,450,13,1,62000,
236016,1,1,1975,400,13,2,0,
236016,1,3,1976,1000,13,2,0,
236019,1,3,1979,650,13,2,0,
236023,2,1,1994,2450,13,2,0,90
236034,1,8,1987,1300,13,2,0,
236034,2,8,1991,1400,13,2,0,
236036,1,2,1975,550,13,2,0,
236036,1,3,1970,511,13,2,0,
236037,1,8,,1200,13,2,0,
236037,1,3,1993,450,13,2,0,
236057,1,1,,500,13,2,0,
236063,1,3,1972,1080,13,2,0,
236067,1,3,1970,950,13,2,0,
236067,1,1,,200,13,2,0,
236069,1,1,1983,3000,13,2,0,
236069,1,13,1983,1000,13,2,0,
236069,1,10,1976,200,12,2,0,
236077,1,1,1990,770,13,2,0,
236077,2,2,1986,630,13,2,0,
236086,1,1,1988,600,13,2,0,
236086,1,3,1995,350,13,2,0,
236088,1,1,1981,700,13,1,,
237010,1,1,1982,750,13,2,0,
