NQUEST,NORD,YL2,YL1,YTP1,YTP2,YTA1,YTA2,YTA3,YCR1,YL,YTP,YTA,YT,YM1,YM2,YM,YCR2,YCR3,YCR,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y
54702,1,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,5400,5400,379.24103665,0,194.80653921,1560,-985.9524241,4414.0475759,24414.047576
54702,2,0,0,0,0,11000,0,0,0,0,0,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,11000
54702,3,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
54702,4,0,13000,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000
54706,1,0,0,10400,0,0,0,0,0,0,10400,0,10400,0,0,0,0,0,0,191.78783552,0,0,0,191.78783552,191.78783552,10591.787836
54711,1,0,0,27300,0,0,0,0,0,0,27300,0,27300,0,0,0,2000,61000,63000,1109.5903517,8467.9496205,4143.6678363,0,13721.207808,76721.207808,104021.20781
54711,2,0,22000,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000
54723,1,0,33000,0,0,0,0,0,0,33000,0,0,0,5000,0,5000,0,24800,24800,1643.0610906,0,0,1560,83.061090616,24883.061091,62883.061091
54723,2,0,27000,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000
54763,1,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,24000,0,7200,7200,568.8413119,0,0,3900,-3331.158688,3868.8413119,27868.841312
54765,1,0,11000,20000,0,0,0,0,0,11000,20000,0,20000,0,0,0,0,17400,17400,22.974954631,11944.606591,0,0,11967.581545,29367.581545,60367.581545
54765,2,0,26000,0,0,0,0,0,0,26000,0,0,0,30000,0,30000,0,0,0,0,0,0,0,0,0,56000
54766,1,0,0,45110,0,0,0,0,0,0,45110,0,45110,0,0,0,3600,30000,33600,290.38341044,0,2509.5032249,0,2799.8866354,36399.886635,81509.886635
54770,1,0,0,26000,0,0,0,0,0,0,26000,0,26000,0,0,0,0,6000,6000,1730.4880338,1037.0956968,0,0,2767.5837306,8767.5837306,34767.583731
54770,2,0,0,6500,0,0,0,0,0,0,6500,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,6500
54773,1,0,0,9750,0,0,0,0,0,0,9750,0,9750,0,0,0,0,4200,4200,0,0,0,0,0,4200,13950
54778,1,0,0,20800,0,0,0,0,0,0,20800,0,20800,0,0,0,9000,9600,18600,2009.9688377,26268.222851,0,0,28278.191689,46878.191689,67678.191689
54778,2,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
54779,1,0,0,24700,0,0,0,0,0,0,24700,0,24700,0,0,0,200,8400,8600,899.84856141,2314.3189267,0,0,3214.1674881,11814.167488,36514.167488
54779,2,0,0,4550,0,0,0,0,0,0,4550,0,4550,0,0,0,0,0,0,0,0,0,0,0,0,4550
54779,4,0,0,18850,0,0,0,0,0,0,18850,0,18850,0,0,0,0,0,0,0,0,0,0,0,0,18850
54796,1,0,0,9100,0,0,0,0,0,0,9100,0,9100,0,0,0,0,0,0,639.86997224,997.78626593,0,0,1637.6562382,1637.6562382,10737.656238
54796,2,0,0,15600,0,0,0,0,0,0,15600,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600
54800,1,0,0,16900,0,0,0,0,0,0,16900,0,16900,0,0,0,0,6000,6000,416.78519328,0,0,0,416.78519328,6416.7851933,23316.785193
54800,2,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,0,0,0,0,0,0,0,0,8450
54804,1,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,7200,7200,701.71571213,0,0,0,701.71571213,7901.7157121,15701.715712
54809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.270210641,0,0,0,84.270210641,84.270210641,84.270210641
54809,2,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,0,0,0,0,0,0,0,0,8450
54809,3,0,26000,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000
54809,4,0,0,4550,0,0,0,0,0,0,4550,0,4550,0,0,0,0,0,0,0,0,0,0,0,0,4550
54811,1,0,0,14300,0,0,0,0,0,0,14300,0,14300,0,0,0,0,14468.177459,14468.177459,0,0,0,0,0,14468.177459,28768.177459
54819,1,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,7700,7700,124.14504795,0,0,0,124.14504795,7824.1450479,37824.145048
54821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,562.45086748,0,0,2340,-1777.549133,5422.4508675,5422.4508675
54821,2,0,21000,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000
54826,1,0,0,13000,0,0,0,0,0,0,13000,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000
54831,1,0,0,23400,0,0,0,0,0,0,23400,0,23400,0,0,0,0,6000,6000,1418.9208957,0,0,0,1418.9208957,7418.9208957,30818.920896
54908,1,0,0,14300,0,0,0,0,0,0,14300,0,14300,0,0,0,0,17904.914449,17904.914449,1023.7011416,4348.3168162,0,0,5372.0179578,23276.932407,37576.932407
54908,2,0,20800,0,0,0,0,0,0,20800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20800
54908,3,0,0,7410,0,0,0,0,0,0,7410,0,7410,0,0,0,0,0,0,0,0,0,0,0,0,7410
54934,1,0,0,36400,0,0,0,0,0,0,36400,0,36400,0,0,0,0,38000,38000,424.37607837,8437.6225903,0,0,8861.9986686,46861.998669,83261.998669
54936,1,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,0,18000,18000,400.76337684,0,0,15600,-15199.23662,2800.7633768,12800.763377
54936,2,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,20000
54936,3,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,20000
54936,4,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,20000
54949,1,0,0,16900,0,0,0,0,0,0,16900,0,16900,0,0,0,0,0,0,844.91496662,0,0,0,844.91496662,844.91496662,17744.914967
54963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,8400,11400,131.5823325,0,0,2860,-2728.417667,8671.5823325,8671.5823325
54963,2,0,0,20800,0,0,0,0,0,0,20800,0,20800,0,0,0,0,0,0,0,0,0,0,0,0,20800
54987,1,0,64044,0,0,0,0,0,0,64044,0,0,0,0,0,0,0,1200,1200,3010.2768318,9155.9991581,0,0,12166.27599,13366.27599,77410.27599
54987,2,0,31238,0,0,0,0,0,0,31238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31238
55006,1,0,65000,0,0,0,0,0,0,65000,0,0,0,0,0,0,0,69200,69200,1426.247037,0,7479.2189172,0,8905.4659541,78105.465954,143105.46595
55007,1,0,45000,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,12000,12000,340.39913469,0,0,26000,-25659.60087,-13659.60087,31340.399135
55007,2,0,26000,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000
55078,1,0,26000,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,159.20693729,2332.611142,0,0,2491.8180793,2491.8180793,28491.818079
55079,1,0,18500,0,0,0,0,0,0,18500,0,0,0,0,0,0,0,6000,6000,539.12977832,420.59535225,0,0,959.72513057,6959.7251306,25459.725131
55079,2,0,22000,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000
55079,3,0,5500,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500
55079,4,0,19000,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000
55079,5,0,0,9100,0,0,0,0,0,0,9100,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,9100
55084,1,0,0,0,0,0,0,0,0,0,0,0,0,58000,33.347437414,57966.652563,0,16717.936998,16717.936998,1353.5540407,5029.8147723,0,0,6383.3688129,23101.305811,81067.958374
55084,2,0,0,0,0,0,0,20000,0,0,0,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
55093,1,0,0,31200,0,0,0,0,0,0,31200,0,31200,0,0,0,0,5000,5000,369.83578274,4295.4106591,0,0,4665.2464418,9665.2464418,40865.246442
55093,3,0,10000,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000
55093,4,0,13000,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000
55094,1,0,23000,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,10800,10800,601.92500873,0,0,0,601.92500873,11401.925009,34401.925009
55094,2,0,18000,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
55099,1,0,24000,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,4000,4000,493.92329444,0,0,0,493.92329444,4493.9232944,28493.923294
55099,5,0,0,13000,0,0,0,0,0,0,13000,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000
55104,1,0,10000,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,2700,2700,1070.758585,0,0,0,1070.758585,3770.758585,13770.758585
55118,1,0,25000,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,301.0818015,0,0,0,301.0818015,301.0818015,25301.081801
55131,1,0,0,7200,0,0,0,0,0,0,7200,0,7200,0,0,0,0,2719.3788177,2719.3788177,0,0,0,0,0,2719.3788177,9919.3788177
55147,1,0,0,22100,4000,0,0,0,0,0,26100,0,26100,1500,0,1500,11000,9578.1051284,20578.105128,302.76860594,5435.9607895,0,0,5738.7293954,26316.834524,53916.834524
55147,3,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,1500,0,0,0,0,0,0,0,0,0,1500
55196,1,0,0,21450,200,0,0,0,0,0,21650,0,21650,20000,0,20000,0,22400,22400,2617.8638238,23059.998673,0,0,25677.862497,48077.862497,89727.862497
55196,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55201,1,0,0,23400,0,0,0,0,0,0,23400,0,23400,0,0,0,0,2400,2400,0,0,0,0,0,2400,25800
55203,1,0,0,23400,80,0,0,0,0,0,23480,0,23480,0,0,0,0,10200,10200,362.52480151,0,0,0,362.52480151,10562.524802,34042.524802
55203,2,0,0,4225,0,0,0,0,0,0,4225,0,4225,0,0,0,0,0,0,0,0,0,0,0,0,4225
55205,1,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,25000,20314.965379,95314.965379,2775.7086712,86532.205682,0,0,89307.914353,184622.87973,184622.87973
55206,1,0,0,15600,0,0,0,0,0,0,15600,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600
55209,1,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,4300,4300,420.82586226,0,0,0,420.82586226,4720.8258623,12520.825862
55209,2,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
55212,1,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,4800,4800,349.60588293,0,0,0,349.60588293,5149.6058829,13599.605883
55219,1,0,0,26800,0,0,0,0,0,0,26800,0,26800,0,0,0,0,0,0,89.028218095,0,0,0,89.028218095,89.028218095,26889.028218
55221,1,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,7000,0,3016.5237941,3016.5237941,108.79758661,0,0,0,108.79758661,3125.3213807,10125.321381
55221,2,0,3600,0,0,0,0,0,0,3600,0,0,0,2400,0,2400,0,0,0,0,0,0,0,0,0,6000
55221,3,0,17000,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000
55254,1,0,18000,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,10000,10000,329.30190985,0,0,0,329.30190985,10329.30191,28329.30191
55254,2,0,26000,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000
55254,3,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
55267,1,0,0,8905,0,0,0,0,0,0,8905,0,8905,0,0,0,0,2400,2400,11.211649669,0,0,0,11.211649669,2411.2116497,11316.21165
55272,1,1000,10500,0,0,0,0,0,0,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500
55272,2,200,1400,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600
55272,3,0,0,8580,0,0,0,0,0,0,8580,0,8580,0,0,0,0,0,0,0,0,0,0,0,0,8580
55273,1,0,0,25090,0,0,0,0,0,0,25090,0,25090,0,0,0,0,2400,2400,307.673413,0,0,0,307.673413,2707.673413,27797.673413
55275,1,0,16000,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,4200,4200,374.14547587,0,0,0,374.14547587,4574.1454759,20574.145476
55278,1,0,26000,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,9700,9700,14.453836127,0,0,910,-895.5461639,8804.4538361,34804.453836
55295,1,0,21000,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,9819.071063,9819.071063,4817.281226,0,0,0,4817.281226,14636.352289,35636.352289
55295,2,0,0,11700,0,0,0,0,0,0,11700,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,11700
55298,1,1000,34000,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,7200,7200,357.32469285,5568.9315434,776.88148445,11050,-4346.862279,2853.1377207,37853.137721
55298,2,1000,28000,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29000
55300,1,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,4800,4800,0,0,0,0,0,4800,13250
55308,1,0,0,16900,0,0,0,0,0,0,16900,0,16900,0,0,0,0,3600,3600,0,0,0,0,0,3600,20500
55322,1,0,40000,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,7200,7200,99.881020645,0,0,0,99.881020645,7299.8810206,47299.881021
55332,1,0,0,20800,0,0,0,0,0,0,20800,0,20800,0,0,0,0,0,0,513.55337413,0,0,0,513.55337413,513.55337413,21313.553374
55333,1,0,24000,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,4800,4800,255.39396678,0,0,0,255.39396678,5055.3939668,29055.393967
55333,2,0,13500,0,0,0,0,0,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500
55338,1,0,0,0,0,0,0,0,0,0,0,0,0,90000,0,90000,0,23000,23000,947.43675395,0,16876.910839,0,17824.347593,40824.347593,130824.34759
55338,2,0,12000,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000
55341,1,0,30000,15600,0,0,0,0,0,30000,15600,0,15600,0,0,0,922.94036528,10200,11122.940365,1288.7324217,719.38423801,0,650,1358.1166597,12481.057025,58081.057025
55342,1,0,23000,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,7200,7200,332.37321113,0,0,0,332.37321113,7532.3732111,30532.373211
55342,2,0,0,0,0,0,0,0,0,0,0,0,0,6800,0,6800,0,0,0,0,0,0,0,0,0,6800
55349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,0,0,4800,4800
55349,2,0,21000,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000
55349,5,0,0,18200,0,0,0,0,0,0,18200,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,18200
55351,1,0,40000,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,8400,8400,161.04686804,0,3200.3979933,3250,111.44486129,8511.4448613,48511.444861
55351,2,0,0,0,0,0,0,0,0,0,0,0,0,10000,600,9400,0,0,0,0,0,0,0,0,0,9400
55353,1,0,0,19500,0,0,0,0,0,0,19500,0,19500,0,0,0,0,6000,6000,342.5398367,0,0,156,186.5398367,6186.5398367,25686.539837
55358,1,0,20800,0,0,0,0,0,0,20800,0,0,0,0,0,0,0,7200,7200,0,0,0,0,0,7200,28000
55362,1,0,0,22600,0,0,0,0,0,0,22600,0,22600,3000,2500,500,0,37000,37000,270.28252339,511.61942014,1336.4708092,0,2118.3727527,39118.372753,62218.372753
55362,2,0,0,0,0,0,0,0,0,0,0,0,0,3000,2500,500,0,0,0,0,0,0,0,0,0,500
55362,3,0,0,0,0,0,0,0,0,0,0,0,0,15000,1000,14000,0,0,0,0,0,0,0,0,0,14000
55363,1,0,21200,1680,0,0,0,0,0,21200,1680,0,1680,0,0,0,0,7200,7200,291.92416622,0,0,5200,-4908.075834,2291.9241662,25171.924166
55363,2,0,22600,0,0,0,0,0,0,22600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22600
55367,1,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,60000,0,12300,12300,745.8314987,1255.7391508,0,0,2001.5706495,14301.570649,74301.570649
55367,2,0,25000,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
55372,1,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,419.81898342,0,0,260,159.81898342,159.81898342,30159.818983
55375,1,0,25000,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
55376,1,0,12000,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000,18000
55376,2,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
55379,1,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,7200,7200,438.89973765,72.005327974,0,7800,-7289.094934,-89.09493437,29910.905066
55379,2,0,0,0,0,0,0,0,0,0,0,0,0,20000,400,19600,0,0,0,0,0,0,0,0,0,19600
55380,1,0,0,0,0,0,0,0,0,0,0,0,0,30000,1000,29000,0,6000,6000,390.61781048,263.61018625,0,130,524.22799674,6524.2279967,35524.227997
55380,2,0,25000,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
55386,1,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,8231.5029591,8231.5029591,427.62258378,0,0,0,427.62258378,8659.1255429,38659.125543
55387,1,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,4800,4800,0,0,0,0,0,4800,13250
55393,1,0,6000,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000
55399,1,0,0,16800,0,0,0,0,0,0,16800,0,16800,0,0,0,0,7200,7200,0,0,0,0,0,7200,24000
55406,1,0,0,7995,0,0,0,0,0,0,7995,0,7995,0,0,0,0,0,0,0,0,0,0,0,0,7995
55425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.57945762,0,0,0,250.57945762,250.57945762,250.57945762
55425,2,0,0,18850,0,0,0,0,0,0,18850,0,18850,0,0,0,0,0,0,0,0,0,0,0,0,18850
55425,3,0,0,6890,0,0,0,0,0,0,6890,0,6890,0,0,0,0,0,0,0,0,0,0,0,0,6890
55430,1,0,0,0,0,0,0,0,0,0,0,0,0,50000,4000,46000,6000,6000,12000,622.41385712,867.13056128,0,0,1489.5444184,13489.544418,59489.544418
55430,2,0,34000,9000,0,0,0,0,0,34000,9000,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,43000
55433,1,0,0,0,0,0,0,9600,0,0,0,9600,9600,0,0,0,0,0,0,0,0,0,0,0,0,9600
55439,1,0,0,5200,0,0,0,0,0,0,5200,0,5200,0,0,0,0,0,0,0,0,0,0,0,0,5200
55519,1,0,0,14300,0,0,0,0,0,0,14300,0,14300,0,0,0,0,0,0,0,0,0,0,0,0,14300
55538,1,0,0,15156,0,0,0,0,0,0,15156,0,15156,0,0,0,0,4800,4800,549.76845216,0,0,0,549.76845216,5349.7684522,20505.768452
55542,1,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,5485.34051,5485.34051,0,0,0,0,0,5485.34051,13935.34051
55542,2,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,0,0,0,0,0,0,0,0,8450
55547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55547,2,0,19500,0,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500
55548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55548,2,0,16900,0,0,0,0,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16900
55548,3,0,11900,0,0,0,0,0,0,11900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11900
55549,1,0,0,8970,0,0,0,0,0,0,8970,0,8970,0,0,0,0,0,0,0,0,0,0,0,0,8970
55549,2,0,3000,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000
55549,4,0,4000,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000
55552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.435156384,0,0,0,83.435156384,83.435156384,83.435156384
55552,2,0,16200,0,0,0,0,0,0,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16200
55555,1,0,18450,0,0,0,0,0,0,18450,0,0,0,0,0,0,0,7200,7200,367.31590936,0,0,0,367.31590936,7567.3159094,26017.315909
55555,2,0,0,9750,0,0,0,0,0,0,9750,0,9750,0,0,0,0,0,0,0,0,0,0,0,0,9750
55555,3,0,18450,0,0,0,0,0,0,18450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18450
55559,1,0,14800,0,0,0,0,0,0,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14800
55562,1,0,25600,0,0,0,0,0,0,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600
55572,1,0,0,13620,3100,0,0,0,0,0,16720,0,16720,0,0,0,0,3600,3600,2.5060556841,0,0,0,2.5060556841,3602.5060557,20322.506056
55576,1,0,0,9100,0,0,0,0,0,0,9100,0,9100,0,0,0,0,3600,3600,325.34802601,0,0,0,325.34802601,3925.348026,13025.348026
55576,2,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
55586,1,0,0,8700,0,0,0,0,0,0,8700,0,8700,0,0,0,1200,4800,6000,441.28076842,0,0,0,441.28076842,6441.2807684,15141.280768
55591,1,150,23000,0,0,0,0,0,0,23150,0,0,0,0,0,0,0,6000,6000,168.75356339,0,0,0,168.75356339,6168.7535634,29318.753563
55594,1,0,22000,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,9600,9600,98.072721333,0,0,0,98.072721333,9698.0727213,31698.072721
55594,2,0,2000,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
55597,1,0,26000,0,0,0,0,0,0,26000,0,0,0,17000,1000,16000,0,14200,14200,1710.828468,4825.3575737,0,0,6536.1860417,20736.186042,62736.186042
55597,2,0,27000,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000
55602,1,0,0,14300,0,0,0,0,0,0,14300,0,14300,0,0,0,0,0,0,0,0,0,0,0,0,14300
55602,2,0,0,0,0,0,0,1000,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
55611,1,0,20600,0,0,0,0,0,0,20600,0,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000,26600
55611,2,0,0,17550,0,0,0,0,0,0,17550,0,17550,0,0,0,0,0,0,0,0,0,0,0,0,17550
55615,1,0,21700,0,0,0,0,0,0,21700,0,0,0,0,0,0,0,0,0,92.376743039,0,0,0,92.376743039,92.376743039,21792.376743
55615,2,0,0,0,0,9600,0,0,0,0,0,9600,9600,0,0,0,0,0,0,0,0,0,0,0,0,9600
55617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.96401873,0,0,0,130.96401873,130.96401873,130.96401873
55617,2,0,0,14950,0,0,0,0,0,0,14950,0,14950,0,0,0,0,0,0,0,0,0,0,0,0,14950
55620,1,0,28200,0,0,0,0,0,0,28200,0,0,0,0,0,0,0,1299.7730816,1299.7730816,202.82719629,0,0,0,202.82719629,1502.6002779,29702.600278
55622,1,0,17000,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,7200,7200,0,0,0,0,0,7200,24200
55622,2,0,6600,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600
55622,3,0,8500,0,0,0,0,0,0,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500
55629,1,0,12600,0,0,0,0,0,0,12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12600
55636,1,0,0,9100,0,0,0,0,0,0,9100,0,9100,0,0,0,0,3600,3600,0,0,0,0,0,3600,12700
55639,1,0,0,13000,0,0,0,0,0,0,13000,0,13000,0,0,0,0,6800,6800,201.83937507,0,0,0,201.83937507,7001.8393751,20001.839375
55642,1,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,4800,4800,432.2700523,0,0,0,432.2700523,5232.2700523,25232.270052
55644,1,0,20500,0,0,0,0,0,0,20500,0,0,0,0,0,0,0,0,0,237.77495008,0,0,0,237.77495008,237.77495008,20737.77495
55649,1,0,0,0,0,0,0,0,0,0,0,0,0,15000,200,14800,0,6000,6000,945.60195758,176.72588841,0,65,1057.327846,7057.327846,21857.327846
55649,2,0,0,0,0,0,0,0,0,0,0,0,0,15000,200,14800,0,0,0,0,0,0,0,0,0,14800
55650,1,0,0,1560,0,0,0,0,0,0,1560,0,1560,0,0,0,0,7200,7200,76.0628691,0,0,0,76.0628691,7276.0628691,8836.0628691
55650,2,0,0,7150,0,0,0,0,0,0,7150,0,7150,0,0,0,0,0,0,0,0,0,0,0,0,7150
55654,1,0,22000,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600,25600
55660,1,0,0,20150,0,0,0,0,0,0,20150,0,20150,0,0,0,0,12000,12000,1445.4412136,687.40935641,0,0,2132.85057,14132.85057,34282.85057
55690,1,0,0,7213,0,0,0,0,0,0,7213,0,7213,0,0,0,0,0,0,223.24754204,0,0,0,223.24754204,223.24754204,7436.247542
55692,1,0,0,0,0,0,0,0,0,0,0,0,0,30000,10000,20000,0,6000,6000,1112.5799426,408.47670976,0,0,1521.0566524,7521.0566524,27521.056652
55692,2,0,0,0,0,0,0,0,0,0,0,0,0,25000,2000,23000,0,0,0,0,0,0,0,0,0,23000
55694,1,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,0,5400,5400,0,0,0,0,0,5400,5600
55694,3,0,4800,0,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800
55695,1,0,0,0,0,0,0,0,0,0,0,0,0,13000,6000,7000,0,0,0,113.91336681,0,0,0,113.91336681,113.91336681,7113.9133668
55695,2,0,17000,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000
55726,1,1260,7000,0,0,0,0,0,0,8260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8260
55726,2,0,2500,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500
