NQUEST,NORD,ATTIVP,PARTIME,TUTTANNO,MESILAV,DIMAZ,ORETOT,PSTRA,ORESTRA,YLM,INTEG,YLNM
148043,1,1,1,1,12,5,38,1,1,37000,2,0
148059,1,1,1,2,9,5,40,2,,16000,2,0
148064,1,1,1,1,12,5,40,1,2,36000,1,1000
148087,2,1,1,1,12,7,40,2,,52000,1,3000
148087,3,1,2,1,12,2,30,2,,9600,2,0
149010,2,1,1,1,12,1,40,2,,18000,2,0
149021,2,1,1,1,12,2,36,2,,19000,2,0
149021,3,1,1,1,12,6,,2,,21000,2,0
149027,2,1,1,1,12,2,40,2,,18000,2,0
149027,4,1,1,1,12,2,40,2,,12000,2,0
149031,2,1,1,1,12,3,36,2,,18500,2,0
149031,3,1,1,1,12,1,36,2,,14000,2,0
149038,2,1,1,1,12,2,50,1,,18000,2,0
149044,2,1,1,1,12,4,40,2,,22000,2,0
149050,3,1,1,1,12,3,40,1,,18000,2,0
149050,5,1,1,1,12,1,40,2,,30000,2,0
149050,6,1,1,1,12,1,40,2,,19000,2,0
149065,2,1,2,2,2,1,36,2,,3000,2,0
149068,2,1,1,1,12,3,40,1,10,22000,2,0
149075,1,1,1,1,12,3,36,2,,20000,2,0
149075,2,1,1,1,12,5,36,2,,20000,2,0
149080,2,1,1,1,12,5,40,2,,26000,2,0
149083,1,1,1,1,12,5,50,2,,65000,2,0
149090,2,1,1,1,12,1,40,1,5,18000,2,0
150004,1,1,1,1,12,6,40,1,2,23000,2,0
150004,4,1,1,1,12,2,50,2,,7000,2,0
150016,3,1,1,1,12,5,40,1,1,25000,2,0
150016,4,1,2,1,12,1,8,2,,8500,2,0
150019,1,1,1,1,12,2,38,2,,16000,2,0
150033,1,1,1,1,12,2,45,1,5,19500,2,0
150033,2,1,1,2,5,2,40,2,,15000,2,0
150033,3,1,1,2,1,3,40,1,4,1500,2,0
150042,4,1,1,2,8,2,40,2,,8000,2,0
150064,2,1,1,1,12,5,36,2,,15000,2,0
150086,1,1,1,1,12,7,42,2,,26000,2,0
150086,2,1,1,1,12,7,42,2,,22000,2,0
151003,2,1,1,1,12,4,37,2,,24000,2,0
151003,3,1,2,1,12,2,40,2,,2500,2,0
151004,1,1,1,1,12,7,18,1,3,28000,2,0
151004,2,1,1,1,12,7,18,1,3,28000,2,0
151007,1,1,1,1,12,7,36,2,,40000,2,0
151007,3,1,1,1,12,1,42,2,,8500,2,0
151007,4,1,1,2,2,2,90,2,,3000,2,0
151011,1,1,1,1,12,7,36,2,,20000,2,0
151013,1,1,1,2,3,6,36,2,,4700,2,0
151015,2,1,2,1,12,6,15,1,7,9000,2,0
151019,2,1,1,2,7,,40,2,,10000,2,0
151020,1,1,1,2,2,6,40,1,6,2700,2,0
151020,1,1,1,2,1,6,40,1,10,1350,2,0
151020,2,1,1,1,12,6,40,2,,21000,2,0
151022,1,1,1,1,12,7,36,1,5,32500,2,0
151023,1,1,1,2,8,2,40,2,,10000,2,0
151023,1,1,1,2,4,6,40,1,10,10000,2,0
151025,1,1,1,1,12,7,36,2,,20000,2,0
151052,1,1,1,1,12,7,39,2,,32000,2,0
151068,4,1,1,2,8,2,40,2,,11200,2,0
151077,1,1,1,1,12,6,48,1,6,40000,2,0
152012,1,1,1,1,12,6,53,2,,80000,2,0
152012,2,1,1,1,12,2,40,1,2,20000,2,0
152018,3,1,1,1,12,2,40,2,,23100,2,0
152018,4,1,1,1,12,2,40,2,,23100,2,0
152021,3,1,1,1,12,4,40,2,,22400,2,0
152026,1,1,1,2,6,3,40,2,,12000,2,0
152045,2,1,1,1,12,7,36,2,,25000,2,0
152048,1,1,1,1,12,6,38,2,,35000,2,0
152054,2,1,1,1,12,7,36,2,,23000,2,0
152059,1,1,1,2,6,3,40,2,,11200,2,0
152059,1,1,1,2,6,1,65,2,,9600,2,0
152069,1,1,1,1,12,1,40,2,,16900,2,0
152073,1,1,1,1,12,1,40,2,,22000,2,0
152073,2,1,1,1,12,7,40,2,,26000,2,0
152075,1,1,1,1,12,3,40,1,2,30000,2,0
152083,1,1,1,1,12,3,40,1,3,26000,1,2000
152083,2,1,1,1,12,2,40,1,5,32000,2,0
153005,1,1,1,1,12,7,36,2,,28000,1,100
153005,2,1,2,1,12,1,20,2,,10000,2,0
153028,2,1,1,1,12,2,40,2,,20000,2,0
153049,1,1,1,1,12,5,40,1,5,23000,1,
153049,3,1,1,1,12,7,37,1,3,28000,1,
153049,4,1,1,1,12,4,40,2,,20000,1,
154011,2,1,1,1,12,4,40,2,,14000,2,0
154025,1,1,1,1,12,7,32,2,,22000,2,0
154045,1,1,1,1,12,1,72,2,,15000,2,0
154045,3,1,1,1,12,4,60,2,,18000,2,0
154045,4,1,1,1,12,2,54,2,,10000,2,0
154060,3,1,1,1,12,5,36,2,,14500,2,0
155009,1,1,1,1,12,7,36,2,,25000,2,0
155009,2,1,1,1,12,7,36,2,,19000,2,0
155023,2,1,2,1,12,1,24,2,,8500,2,0
155037,3,1,1,1,12,1,40,1,2,32000,2,0
155050,1,1,1,1,12,3,40,1,10,32000,2,0
155067,1,1,1,1,12,6,37,2,,29000,1,1500
155067,2,1,1,1,12,7,26,2,,20000,2,0
155069,1,1,1,1,12,3,40,2,,18000,2,0
155069,2,1,1,1,12,5,40,1,0,16800,2,0
155085,1,1,1,1,12,6,38,1,2,42000,2,0
155085,2,1,1,1,12,7,36,2,,36000,2,0
156005,1,1,2,2,4,1,12,2,,2000,2,0
156015,1,1,1,1,12,6,40,2,,26000,2,0
156023,1,1,1,1,12,1,42,2,,21000,2,0
156036,1,1,1,1,12,4,40,1,0,37000,2,0
156038,1,1,1,1,12,6,38,1,0,38000,1,1000
156038,2,1,1,2,7,7,24,2,,7000,2,0
156048,1,1,1,1,12,5,60,2,,12000,2,0
156048,3,1,1,1,12,7,48,2,,10400,2,0
156051,1,1,1,1,12,7,36,2,,24000,2,0
156055,1,1,1,1,12,7,32,1,8,32500,1,400
156055,3,1,1,1,12,7,38,2,,24000,2,0
156056,1,1,1,1,12,2,45,2,,21000,2,0
156063,1,1,1,2,8,4,40,2,,15000,2,0
156084,1,1,1,1,12,6,36,2,,25000,2,0
157002,1,1,1,1,12,7,36,1,2,26000,2,0
157006,4,1,1,1,12,7,36,2,,20000,2,0
157009,3,1,1,1,12,2,40,2,,18000,1,800
157012,1,1,1,1,12,2,50,2,,22000,1,6000
157012,3,1,1,2,2,2,42,1,2,2600,2,0
157014,3,1,1,1,12,7,40,2,,23000,2,0
157014,4,1,2,1,12,2,20,2,,5000,2,0
157023,1,1,1,1,12,3,37,2,,28000,2,0
157023,2,1,1,1,12,7,30,2,,24000,2,0
157029,1,1,1,2,9,7,24,2,,11400,2,0
157029,2,1,1,1,12,2,40,1,6,22000,2,0
157037,1,1,1,1,12,5,45,2,,36000,2,0
157037,2,1,1,1,12,7,37,2,,20500,2,0
157054,2,1,1,1,12,3,36,1,1,20500,2,0
157062,1,1,1,1,12,5,40,1,2,25000,2,0
157062,2,1,1,1,12,7,36,2,,22000,2,0
157072,1,1,1,1,12,3,50,2,,21900,2,0
157081,1,1,1,1,12,4,45,1,5,26400,2,0
157081,2,1,1,1,12,2,40,1,1,14400,2,0
157084,1,1,1,1,12,7,34,2,,23000,2,0
157084,2,1,1,1,12,2,40,2,,18000,1,2500
157084,3,1,1,2,2,2,40,1,2,800,2,0
157085,1,1,1,1,12,5,40,2,,19500,2,0
157089,1,1,1,1,12,1,38,2,,19500,2,0
157089,3,1,1,1,12,1,40,2,,17000,2,0
157089,4,1,1,2,6,7,48,2,,6000,2,0
157089,4,2,1,2,2,2,40,2,,2000,2,0
158047,1,1,1,1,12,7,36,2,,30000,2,0
158047,2,1,1,1,12,7,36,1,2,30000,2,0
159001,1,1,1,1,12,5,40,1,0,32000,2,0
159001,2,1,1,1,12,3,40,1,1,20000,2,0
159007,1,1,1,1,12,2,40,2,,25000,2,0
159007,2,1,1,1,12,5,38,2,,20000,2,0
159007,3,1,2,1,12,3,30,2,,14500,2,0
159008,1,1,1,1,12,6,40,2,,25000,2,0
159008,2,1,2,1,12,6,20,2,,11000,2,0
159015,1,1,1,1,12,5,40,1,2,38000,2,0
159017,3,1,1,1,12,2,40,2,,18000,2,0
159020,2,1,2,2,5,2,20,2,,3750,2,0
159020,3,1,1,1,12,2,40,1,1,20000,2,0
159022,1,1,1,1,12,5,40,1,0,21000,2,0
159031,1,1,1,1,12,2,40,2,,30000,2,0
159031,2,1,1,1,12,5,40,2,,21000,2,0
159031,4,1,1,2,3,3,40,2,,3600,2,0
159031,4,1,1,2,3,2,40,2,,3450,2,0
159049,1,1,1,1,12,4,45,1,5,42000,2,0
159049,2,1,1,1,12,7,35,2,,18000,2,0
159053,2,1,1,1,12,2,40,2,,20000,2,0
159057,1,1,1,1,12,6,40,1,0,30000,2,0
159057,2,1,1,2,8,7,27,2,,12500,2,0
159064,1,1,1,1,12,6,40,2,,40000,1,600
159064,2,1,1,1,12,7,36,2,,16000,2,0
159068,3,1,1,1,12,3,40,2,,25000,2,0
159075,1,1,1,1,12,3,40,1,0,30000,2,0
159075,2,1,1,1,12,6,20,2,,16000,2,0
159083,1,1,1,1,12,1,40,1,0,19500,2,0
160002,1,1,1,1,12,7,19,2,,23000,2,0
160003,3,1,1,2,9,1,40,2,,30000,2,0
160004,1,1,1,1,12,6,40,2,,22000,2,0
160010,2,1,1,2,8,2,40,2,,10000,2,0
160010,3,1,1,1,12,5,40,2,,22000,2,0
160010,4,1,1,1,12,1,40,2,,15000,2,0
160028,2,1,1,1,12,6,38,1,2,35000,1,
160057,1,1,1,1,12,5,40,2,,26000,2,0
160063,2,1,1,2,6,,40,1,,50000,2,0
160084,3,1,2,1,12,1,15,2,,5000,2,0
160087,2,1,1,1,12,1,40,2,,15000,2,0
161007,1,1,1,2,9,2,40,1,5,16500,2,0
161021,1,1,1,1,12,2,48,2,,18000,2,0
161057,1,1,1,1,12,6,38,1,2,48000,1,3000
161057,2,1,2,1,12,1,40,2,,12000,2,0
161060,3,1,1,1,12,7,40,2,,20000,2,0
161060,4,1,1,1,12,7,36,2,,21000,2,0
161060,5,1,1,2,9,7,40,2,,13000,2,0
161068,4,1,1,1,12,2,40,2,,19000,2,0
161081,1,1,1,1,12,6,40,1,4,20000,2,0
161081,2,1,1,1,12,6,40,1,4,25000,2,0
161081,4,1,1,1,12,6,40,1,6,30000,2,0
161082,1,1,1,1,12,6,36,2,,28000,2,0
162007,3,1,1,1,12,2,50,2,,15000,2,0
162007,4,1,1,1,12,2,50,2,,12000,2,0
162008,3,1,1,1,12,2,50,2,,10000,2,0
162008,4,1,1,1,12,1,60,2,,20000,2,0
162008,5,1,1,1,12,2,50,2,,10000,2,0
162042,2,1,1,2,6,2,60,2,,8000,2,0
162044,1,1,1,1,12,2,60,2,,10000,2,0
162058,1,1,1,1,12,1,60,2,,20000,2,0
162067,1,1,1,2,6,2,60,2,,10000,2,0
162079,2,1,1,1,12,2,60,2,,12000,2,0
163005,1,1,1,1,12,3,40,1,0,20000,2,0
163009,2,1,1,1,12,7,36,2,,22000,2,0
163011,1,1,1,1,12,2,50,1,10,25000,2,0
163013,1,2,1,2,2,2,70,2,,2000,2,0
163013,3,1,1,1,12,2,40,2,,20000,2,0
163013,4,1,1,1,12,3,40,2,,18000,2,0
163019,4,1,1,1,12,2,40,2,,13000,2,0
163053,4,1,1,1,12,4,40,2,,12000,2,0
163054,1,1,1,1,12,5,36,2,,25000,2,0
163054,2,1,1,1,12,5,36,2,,22000,2,0
163057,1,1,1,1,12,6,31,2,,34000,1,1500
163062,1,1,1,1,12,7,36,2,,25000,2,0
163083,2,1,1,1,12,4,40,2,,14300,2,0
163088,1,1,1,1,12,7,36,2,,20000,2,0
164001,2,1,1,1,12,2,40,2,,25000,2,0
164044,1,1,1,1,12,7,40,1,1,24000,2,0
164044,2,1,1,1,12,7,39,1,0,20000,2,0
164087,1,1,1,1,12,7,36,1,6,18000,2,0
165014,3,1,1,1,12,4,40,2,,23000,2,0
165017,2,1,1,1,12,7,40,2,,20000,2,0
165022,3,1,2,1,12,3,25,2,,12000,2,0
165037,3,1,1,1,12,3,40,2,,22000,2,0
165037,4,1,1,2,6,6,55,2,,13000,2,0
165061,1,1,1,1,12,5,40,2,,33000,2,0
165061,2,1,1,1,12,5,40,2,,24000,2,0
165063,1,1,1,1,12,5,40,2,,22000,2,0
165063,2,1,1,2,3,5,50,1,10,8000,2,0
165063,3,1,1,2,10,5,40,2,,13000,2,0
166007,1,1,1,1,12,1,40,2,,16000,2,0
166007,2,1,1,2,7,7,36,2,,13000,2,0
166030,1,1,1,1,12,1,50,1,10,32000,2,0
166030,3,1,1,1,12,3,40,2,,17000,2,0
166036,1,1,1,1,12,2,40,1,3,17000,2,0
166036,2,1,1,2,10,3,40,1,5,10000,2,0
166039,1,1,1,1,12,5,40,2,,22500,2,0
166047,1,1,1,1,12,1,40,2,,19500,2,0
166049,2,1,2,1,12,2,20,2,,13000,2,0
166078,1,1,1,1,12,2,40,2,,15000,2,0
166078,2,1,2,2,4,2,20,2,,5000,2,0
166078,3,1,1,2,11,3,40,2,,14800,2,0
167004,1,1,2,1,12,1,32,1,0,20000,2,0
167004,2,1,1,1,12,7,32,1,,23000,2,0
167012,1,1,1,1,12,6,45,1,5,40000,2,0
167038,1,1,1,1,12,6,58,2,,98000,1,3000
167038,2,1,1,1,12,7,40,2,,17000,2,0
167039,1,1,1,1,12,2,45,2,,25000,1,2000
167039,2,1,1,1,12,4,42,2,,30000,1,1500
167061,1,1,1,1,12,7,38,2,,26000,2,0
167061,2,1,1,1,12,6,40,1,1,18000,2,0
167061,3,1,1,1,12,3,35,2,,18000,2,0
167069,1,1,1,1,12,6,36,2,,30000,2,0
167069,2,1,1,1,12,2,50,1,10,30000,2,0
167071,1,1,1,1,12,2,45,1,5,22000,2,0
167071,3,1,1,2,6,2,45,1,5,18000,2,0
167085,3,1,1,1,12,2,40,2,,16900,2,0
168005,1,1,1,1,12,1,40,2,,20800,2,0
168010,1,1,1,1,12,7,36,2,,24050,2,0
168010,3,1,1,1,12,7,36,2,,20800,2,0
168014,2,1,1,1,12,7,40,2,,26000,2,0
168034,1,1,1,1,12,5,39,2,,29000,1,3000
168034,2,1,1,1,12,5,39,2,,24500,2,0
168036,1,1,1,1,12,1,42,1,,27000,2,0
168036,2,1,2,2,6,1,24,2,,6600,2,0
168037,2,1,1,1,12,2,40,2,,12000,2,0
168037,3,1,1,1,12,2,35,2,,10500,2,0
168040,1,1,1,1,12,7,36,2,,23500,2,0
168045,1,1,1,1,12,7,36,1,1,28500,2,0
168051,1,1,1,1,12,7,15,2,,8000,2,0
168051,2,1,1,1,12,7,30,2,,25000,2,0
168055,1,1,1,1,12,7,36,2,,18850,2,0
168059,1,1,1,1,12,7,40,2,,39000,2,0
168060,3,1,1,2,6,3,60,1,20,10500,2,0
168061,2,1,1,1,12,7,38,2,,22750,2,0
168065,2,1,1,1,12,3,40,2,,17000,2,0
168073,1,1,1,1,12,5,40,1,4,35000,2,0
168081,1,1,1,1,12,5,55,2,,58500,2,0
168088,1,1,1,1,12,2,40,1,6,19000,2,0
168088,3,1,1,1,12,2,36,2,,13000,2,0
169001,1,1,1,1,12,7,12,2,,31000,2,0
169002,2,1,1,2,2,2,48,2,,2000,2,0
169015,1,1,1,1,12,2,40,1,0,15000,2,0
169015,2,1,1,1,12,1,40,1,0,16000,2,0
169033,1,1,1,1,12,4,40,1,0,20000,2,0
169033,2,1,2,1,12,1,14,2,,7200,2,0
169033,3,1,1,1,12,2,38,2,,13000,2,0
169069,1,1,1,1,12,7,39,2,,18000,2,0
169069,2,1,1,2,3,5,54,2,,16000,2,0
169080,1,1,1,1,12,2,40,2,,30000,2,0
170001,3,1,1,1,12,7,40,2,,20800,2,0
170032,2,1,2,1,12,1,15,1,0,9500,2,0
170045,2,1,1,1,12,2,48,1,1,20000,2,0
170049,1,1,1,1,12,2,40,2,,21000,2,0
170057,2,1,2,1,12,2,28,2,,12000,2,0
170079,1,1,1,1,12,7,48,1,10,25500,2,0
171001,1,1,1,1,12,3,30,2,,35000,1,
171001,2,1,1,1,12,4,60,2,,30000,2,0
171004,1,1,2,1,12,4,20,2,,9000,2,0
171019,3,1,1,1,12,5,42,2,,40000,2,0
171039,1,1,1,2,9,1,40,2,,19000,2,0
171039,3,1,1,1,12,1,40,2,,5000,2,0
171039,4,1,1,1,12,1,40,2,,10400,2,0
171055,1,1,1,1,12,4,40,2,,21000,2,0
171055,4,1,1,1,12,4,40,2,,14000,2,0
171059,1,1,1,1,12,7,40,2,,29000,2,0
171071,1,1,1,1,12,6,55,2,,25000,2,0
171082,1,1,1,1,12,3,40,2,,30000,2,0
171082,3,1,1,1,12,3,40,1,4,21000,2,0
171085,1,1,1,1,12,5,48,1,6,40000,2,0
171085,2,1,1,1,12,6,48,1,1,30000,2,0
171086,1,1,1,1,12,6,50,2,,30000,2,0
172004,3,1,2,2,11,7,25,2,,5500,2,0
172005,1,1,1,1,12,2,40,2,,15000,2,0
172005,2,1,1,1,12,2,40,2,,10000,2,0
172025,1,1,1,2,8,5,40,2,,18000,2,0
172077,1,1,1,1,12,7,36,1,0,10000,2,0
172077,4,1,1,1,12,7,36,1,0,19500,2,0
173005,2,2,2,2,2,2,10,2,,1000,2,0
173007,1,1,1,1,12,7,36,1,,23500,2,0
173011,1,1,1,1,12,7,36,1,1,21000,2,0
173013,1,1,1,1,12,7,39,1,0,28000,1,2200
173059,2,1,2,1,12,2,18,2,,9400,2,0
174001,1,1,1,1,12,2,40,2,,19500,2,0
174001,2,1,1,2,11,7,36,2,,15000,2,0
174004,2,2,1,2,6,3,40,2,,85000,2,0
174007,2,1,1,1,12,2,40,2,,21500,2,0
174019,1,1,1,1,12,2,40,2,,22000,2,0
174026,1,1,1,1,12,7,37,2,,20000,2,0
174026,2,1,2,1,12,2,30,2,,12000,2,0
174026,3,1,1,2,4,2,40,2,,7000,2,0
174027,3,1,1,1,12,4,40,2,,15500,2,0
174039,1,1,1,1,12,2,40,1,1,20500,2,0
174045,1,1,1,1,12,7,36,2,,16600,2,0
174045,2,1,1,1,12,7,40,2,,40000,2,0
174075,2,1,1,1,12,3,40,2,,19000,2,0
174075,3,1,1,1,12,3,40,2,,16000,2,0
174079,1,1,1,1,12,2,40,2,,17000,2,0
174079,2,1,1,1,12,1,40,2,,20000,2,0
175002,1,1,1,1,12,7,40,2,,20000,2,0
175004,2,1,1,1,12,2,40,2,,18000,2,0
175006,1,1,1,1,12,5,40,1,10,20000,2,0
175006,3,1,1,1,12,1,40,1,5,15000,1,200
175008,1,1,1,1,12,7,18,2,,28000,2,0
175009,1,1,1,1,12,5,40,2,,45000,2,0
175009,2,1,1,1,12,7,38,2,,45000,2,0
175015,3,1,1,1,12,1,40,2,,40000,2,0
175021,1,1,2,2,5,1,40,2,,11000,2,0
175021,3,1,1,1,12,2,40,2,,18000,2,0
175024,1,1,1,1,12,3,37,1,1,36000,2,0
175029,2,1,1,1,12,3,40,2,,20000,2,0
175039,3,1,1,1,12,2,40,1,15,18000,2,0
176007,1,1,1,1,12,5,40,2,,22000,2,0
176011,1,1,1,1,12,6,40,2,,18000,2,0
176011,2,1,1,1,12,6,40,2,,18000,2,0
176011,3,1,1,2,6,6,40,1,4,7000,2,0
176028,1,1,1,1,12,7,38,2,,45000,2,0
176028,2,1,1,1,12,7,36,2,,55000,2,0
176036,1,1,1,1,12,5,45,1,5,30000,2,0
176040,1,1,1,1,12,2,50,2,,26000,2,0
176040,3,1,1,1,12,5,40,2,,24000,2,0
176044,1,1,1,1,12,7,30,2,,28000,2,0
176046,1,1,1,1,12,6,40,2,,20000,2,0
176046,2,1,2,1,12,7,18,2,,11500,2,0
176061,3,1,1,1,12,6,40,2,,19500,2,0
176061,4,1,1,2,1,6,40,2,,1700,2,0
176068,2,1,1,1,12,6,37,2,,25000,2,0
176069,1,1,1,1,12,1,30,2,,9600,2,0
176071,1,1,1,1,12,5,40,2,,20000,2,0
176071,2,1,1,1,12,6,40,2,,20000,2,0
176080,1,1,1,1,12,2,40,2,,23400,2,0
176082,3,1,1,1,12,3,27,1,6,20000,2,0
176089,1,1,1,1,12,6,40,2,,20000,2,0
177002,3,1,1,2,2,7,36,2,,4000,2,0
177008,1,1,1,2,8,2,40,2,,9000,2,0
177008,2,1,1,1,12,2,46,1,6,20000,2,0
177011,1,1,1,1,12,6,41,1,1,40000,2,0
177011,2,1,1,1,12,2,40,2,,20000,2,0
177014,1,1,1,1,12,7,38,1,2,23000,2,0
177014,2,1,1,1,12,7,24,2,,19000,2,0
177022,1,1,1,1,12,7,39,2,,18000,2,0
177022,2,1,1,1,12,5,45,1,3,18000,2,0
177022,3,1,1,2,1,7,40,2,,1400,2,0
177022,4,1,1,1,12,1,10,2,,6000,2,0
177024,2,1,1,1,12,5,45,1,5,22000,2,0
177025,1,1,1,1,12,7,42,1,6,18000,2,0
177028,1,1,1,2,11,2,40,2,,23000,2,0
177040,1,1,1,1,12,1,40,2,,18200,2,0
177047,2,1,1,1,12,3,40,1,2,22000,2,0
177047,3,1,1,1,12,3,40,1,2,17500,2,0
177048,1,1,1,1,12,7,36,1,1,19000,2,0
177070,1,1,1,2,10,3,50,2,,11000,2,0
177070,2,1,1,1,12,4,40,1,4,22000,2,0
178001,1,1,1,1,12,7,40,1,4,33000,2,0
178058,1,1,1,1,12,2,40,1,0,15000,2,0
178078,1,1,1,2,6,7,36,2,,8000,2,0
178087,1,1,1,1,12,7,40,1,0,36000,2,0
178087,2,1,1,1,12,7,25,1,0,25000,2,0
179001,1,1,1,1,12,4,40,1,8,28000,2,0
179001,2,1,1,1,12,2,40,2,,16000,2,0
179004,1,1,1,1,12,7,36,2,,21000,2,0
179011,1,1,1,1,12,3,40,1,5,25000,2,0
179031,1,1,1,1,12,5,40,2,,28000,2,0
179031,2,1,1,1,12,7,35,2,,28800,2,0
179073,1,1,1,1,12,7,39,1,10,30000,2,0
179073,2,1,2,1,12,1,30,2,,14000,2,0
179079,1,1,1,1,12,7,36,2,,20000,2,0
179084,1,1,1,1,12,6,35,2,,41000,2,0
179084,2,1,1,1,12,7,36,2,,28000,2,0
179085,1,1,1,1,12,5,40,1,4,27000,2,0
180001,1,1,1,1,12,7,50,1,10,35000,2,0
180031,1,1,2,2,3,2,60,2,,6000,2,0
180039,1,1,1,1,12,7,48,2,,17000,2,0
180067,1,1,1,1,12,4,40,1,10,30000,1,2000
180084,3,1,1,1,12,7,50,1,10,30000,2,0
180084,4,1,1,1,12,7,40,1,10,40000,1,
180089,1,1,1,1,12,7,45,1,10,40000,2,0
180089,2,1,1,1,12,7,30,2,,25000,2,0
182018,1,1,1,2,6,5,40,2,,7500,2,0
182018,2,1,1,1,12,4,40,2,,29000,2,0
182038,1,1,1,1,12,2,40,2,,19000,2,0
182046,1,1,1,2,3,1,45,2,,8500,2,0
183009,2,1,1,1,12,1,40,1,,17000,2,0
183012,1,1,1,1,12,7,37,1,0,24000,2,0
183014,1,1,1,1,12,5,50,1,10,26000,2,0
183018,1,1,1,1,12,7,36,1,0,26000,2,0
183026,2,1,2,1,12,3,30,2,,15000,2,0
183031,1,1,1,1,12,7,50,1,0,25700,2,0
183031,2,1,1,1,12,7,50,1,0,24000,2,0
183035,1,1,1,1,12,2,40,2,,18000,2,0
183035,2,1,1,1,12,7,22,2,,22000,2,0
183043,1,1,1,1,12,7,30,2,,28400,2,0
183064,2,1,1,1,12,6,48,2,,16000,2,0
183068,2,1,1,1,12,7,30,2,,23500,2,0
183072,1,1,1,1,12,6,36,2,,26000,2,0
183072,2,1,2,1,12,5,18,1,2,11000,2,0
184003,1,1,1,1,12,,48,2,,6000,2,0
184005,1,1,1,2,8,3,30,2,,10000,2,0
184005,3,1,1,1,12,2,40,2,,12000,2,0
184005,5,1,1,2,7,3,30,2,,7000,2,0
184046,3,1,1,2,6,1,40,2,,5000,2,0
184046,4,1,1,1,12,2,45,2,,2200,2,0
184078,3,1,1,2,9,3,40,2,,5400,2,0
185014,1,1,2,2,4,1,20,2,,4500,2,0
185028,1,1,1,1,12,4,65,1,8,34000,2,0
185038,1,1,1,1,12,7,48,1,,30000,2,0
185041,2,1,1,1,12,7,46,1,10,28000,2,0
185055,3,1,1,1,12,4,37,1,2,20000,2,0
185067,1,1,1,1,12,7,42,2,,34000,1,
185067,2,1,1,1,12,7,36,2,,20000,2,0
185089,1,1,1,1,12,5,48,1,8,23000,2,0
185089,4,1,1,2,5,4,40,2,,20000,2,0
186001,1,1,1,1,12,3,40,2,,17550,2,0
186001,2,1,2,1,12,5,25,2,,11050,2,0
186001,3,1,1,1,12,2,40,2,,14300,2,0
186029,1,1,1,1,12,3,40,2,,20800,2,0
186029,3,1,1,1,12,1,40,2,,16900,2,0
186029,4,1,1,1,12,6,40,2,,18200,2,0
186048,3,1,1,1,12,7,19,2,,14500,2,0
186048,4,1,1,1,12,7,22,2,,14500,2,0
186048,5,1,1,1,12,3,40,1,2,21450,2,0
186051,3,1,1,1,12,1,40,2,,19500,2,0
186051,4,1,1,1,12,2,40,1,5,19500,2,0
186059,1,1,1,1,12,6,40,2,,24000,2,0
186059,2,1,1,1,12,2,40,2,,15600,2,0
186059,4,1,1,1,12,2,40,2,,21400,2,0
186068,1,1,1,1,12,2,40,2,,25000,2,0
186073,1,1,1,1,12,5,45,1,5,35000,1,2000
186073,2,1,2,1,12,2,30,2,,15000,2,0
186084,1,1,1,1,12,5,40,2,,24700,2,0
186084,2,1,1,1,12,2,40,1,8,35000,2,0
186086,1,1,1,1,12,6,40,2,,20800,2,0
187021,1,1,1,1,12,1,40,2,,20000,2,0
187021,3,1,2,2,3,1,40,2,,4500,2,0
187037,2,1,1,2,6,3,40,2,,20000,2,0
187043,2,1,1,1,12,7,40,2,,20000,2,0
187044,1,1,1,1,12,4,48,1,8,27000,2,0
187044,2,1,1,1,12,7,36,2,,20000,2,0
187088,1,1,1,1,12,7,48,1,10,22000,2,0
187090,1,1,1,1,12,1,40,1,8,16000,2,0
187090,3,1,1,2,6,1,35,2,,4500,2,0
187090,4,1,1,1,12,2,40,2,,16000,2,0
188005,3,1,1,1,12,6,40,1,0,21000,2,0
188018,2,1,1,1,12,6,40,2,,30500,2,0
188019,3,1,1,1,12,6,40,2,,20000,2,0
188019,4,1,1,1,12,1,40,2,,22000,2,0
188019,5,1,1,2,6,4,40,2,,7000,2,0
188022,3,1,1,1,12,2,40,1,1,19000,2,0
188027,3,1,1,2,2,3,36,1,0,3000,2,0
188034,2,1,1,1,12,6,38,1,2,21000,2,0
188035,1,1,1,1,12,5,40,2,,18000,2,0
188035,4,1,1,1,12,2,45,2,,10000,2,0
188037,2,1,1,1,12,1,45,2,,20000,2,0
188039,1,1,1,1,12,1,40,2,,19000,2,0
188039,2,1,1,1,12,6,36,2,,24000,2,0
188041,1,1,1,1,12,2,45,1,5,24000,2,0
188041,3,1,1,1,12,2,40,2,,16000,2,0
188051,1,1,1,1,12,7,40,2,,20000,2,0
189019,1,1,1,1,12,7,36,2,,19000,2,0
189041,1,1,2,1,12,7,18,2,,7000,2,0
189078,1,1,1,1,12,7,20,2,,27000,2,0
189088,1,1,1,1,12,4,40,2,,20000,2,0
189090,1,1,1,1,12,5,40,2,,24000,2,0
190004,2,1,2,1,12,6,25,2,,24000,2,0
190007,3,1,1,1,12,6,40,2,,18000,2,0
190007,4,1,1,1,12,6,40,2,,20800,2,0
190036,1,1,1,1,12,7,36,2,,30100,2,0
190036,3,1,1,1,12,7,38,2,,20550,2,0
190036,4,1,1,1,12,3,40,2,,16900,2,0
190044,2,1,1,1,12,5,40,2,,20400,2,0
190072,1,1,1,1,12,6,40,1,6,41600,2,0
191008,2,1,1,1,12,7,18,2,,25000,2,0
