NQUEST,NORD,LAVORO,PIND1,PIND2,PIND3,PPENS,ALTRED1,ALTRED2,ALTRED3,ALTRED4,ALL1,ALL2,ALL3,ALL4,ALL5,ALL6
55363,2,1,2,2,2,2,2,2,2,2,1,,,,,
55363,3,2,2,2,2,2,2,2,2,2,,,,,,
55367,1,2,1,2,2,2,2,2,2,2,,2,,,,
55367,2,1,2,2,2,2,2,2,2,2,1,,,,,
55367,3,2,2,2,2,2,2,2,2,2,,,,,,
55367,4,2,2,2,2,2,2,2,2,2,,,,,,
55372,1,1,2,2,2,2,2,2,2,2,1,,,,,
55372,2,2,2,2,2,2,2,2,2,2,,,,,,
55372,3,2,2,2,2,2,2,2,2,2,,,,,,
55372,4,2,2,2,2,2,2,2,2,2,,,,,,
55372,5,2,2,2,2,2,2,2,2,2,,,,,,
55375,1,1,2,2,2,2,2,2,2,2,1,,,,,
55375,2,2,2,2,2,2,2,2,2,2,,,,,,
55375,3,2,2,2,2,2,2,2,2,2,,,,,,
55375,4,2,2,2,2,2,2,2,2,2,,,,,,
55375,5,2,2,2,2,2,2,2,2,2,,,,,,
55376,1,1,2,2,2,2,2,2,2,2,1,,,,,
55376,2,1,2,2,2,2,2,2,2,2,1,,,,,
55376,3,2,2,2,2,2,2,2,2,2,,,,,,
55376,4,2,2,2,2,2,2,2,2,2,,,,,,
55379,1,1,2,2,2,2,2,2,2,2,1,,,,,
55379,2,2,1,2,2,2,2,2,2,2,,2,,,,
55379,3,2,2,2,2,2,2,2,2,2,,,,,,
55380,1,2,1,2,2,2,2,2,2,2,,2,,,,
55380,2,1,2,2,2,2,2,2,2,2,1,,,,,
55380,3,2,2,2,2,2,2,2,2,2,,,,,,
55380,4,2,2,2,2,2,2,2,2,2,,,,,,
55386,1,1,2,2,2,2,2,2,2,2,1,,,,,
55386,2,2,2,2,2,2,2,2,2,2,,,,,,
55386,3,2,2,2,2,2,2,2,2,2,,,,,,
55386,4,2,2,2,2,2,2,2,2,2,,,,,,
55387,1,2,2,2,2,1,2,2,2,2,,,,,5,
55393,1,1,2,2,2,2,2,2,2,2,1,,,,,
55393,2,2,2,2,2,2,2,2,2,2,,,,,,
55393,3,2,2,2,2,2,2,2,2,2,,,,,,
55393,4,2,2,2,2,2,2,2,2,2,,,,,,
55399,1,2,2,2,2,1,2,2,2,2,,,,,5,
55399,2,2,2,2,2,2,2,2,2,2,,,,,,
55406,1,2,2,2,2,1,2,2,2,2,,,,,5,
55406,2,2,2,2,2,2,2,2,2,2,,,,,,
55406,3,2,2,2,2,2,2,2,2,2,,,,,,
55406,4,2,2,2,2,2,2,2,2,2,,,,,,
55406,5,2,2,2,2,2,2,2,2,2,,,,,,
55425,1,2,2,2,2,2,2,2,2,2,,,,,,
55425,2,2,2,2,2,1,2,2,2,2,,,,,5,
55425,3,2,2,2,2,1,2,2,2,2,,,,,5,
55430,1,2,1,2,2,2,2,2,2,2,,2,,,,
55430,2,1,2,2,2,1,2,2,2,2,1,,,,5,
55433,1,2,2,2,2,2,2,2,2,1,,,,,,6
55433,2,2,2,2,2,2,2,2,2,2,,,,,,
55439,1,2,2,2,2,1,2,2,2,2,,,,,5,
55519,1,2,2,2,2,1,2,2,2,2,,,,,5,
55519,2,2,2,2,2,2,2,2,2,2,,,,,,
55538,1,2,2,2,2,1,2,2,2,2,,,,,5,
55538,2,2,2,2,2,2,2,2,2,2,,,,,,
55538,3,2,2,2,2,2,2,2,2,2,,,,,,
55538,4,2,2,2,2,2,2,2,2,2,,,,,,
55542,1,2,2,2,2,1,2,2,2,2,,,,,5,
55542,2,2,2,2,2,1,2,2,2,2,,,,,5,
55547,1,2,2,2,2,2,2,2,2,2,,,,,,
55547,2,1,2,2,2,2,2,2,2,2,1,,,,,
55547,3,2,2,2,2,2,2,2,2,2,,,,,,
55547,4,2,2,2,2,2,2,2,2,2,,,,,,
55547,5,2,2,2,2,2,2,2,2,2,,,,,,
55547,6,2,2,2,2,2,2,2,2,2,,,,,,
55547,7,2,2,2,2,2,2,2,2,2,,,,,,
55548,1,2,2,2,2,2,2,2,2,2,,,,,,
55548,2,1,2,2,2,2,2,2,2,2,1,,,,,
55548,3,1,2,2,2,2,2,2,2,2,1,,,,,
55548,4,2,2,2,2,2,2,2,2,2,,,,,,
55548,5,2,2,2,2,2,2,2,2,2,,,,,,
55548,6,2,2,2,2,2,2,2,2,2,,,,,,
55548,7,2,2,2,2,2,2,2,2,2,,,,,,
55548,8,2,2,2,2,2,2,2,2,2,,,,,,
55549,1,2,2,2,2,1,2,2,2,2,,,,,5,
55549,2,1,2,2,2,2,2,2,2,2,1,,,,,
55549,3,2,2,2,2,2,2,2,2,2,,,,,,
55549,4,1,2,2,2,2,2,2,2,2,1,,,,,
55552,1,2,2,2,2,2,2,2,2,2,,,,,,
55552,2,1,2,2,2,2,2,2,2,2,1,,,,,
55552,3,2,2,2,2,2,2,2,2,2,,,,,,
55552,4,2,2,2,2,2,2,2,2,2,,,,,,
55555,1,1,2,2,2,2,2,2,2,2,1,,,,,
55555,2,2,2,2,2,1,2,2,2,2,,,,,5,
55555,3,1,2,2,2,2,2,2,2,2,1,,,,,
55559,1,1,2,2,2,2,2,2,2,2,1,,,,,
55559,2,2,2,2,2,2,2,2,2,2,,,,,,
55559,3,2,2,2,2,2,2,2,2,2,,,,,,
55559,4,2,2,2,2,2,2,2,2,2,,,,,,
55559,5,2,2,2,2,2,2,2,2,2,,,,,,
55559,6,2,2,2,2,2,2,2,2,2,,,,,,
55562,1,1,2,2,2,2,2,2,2,2,1,,,,,
55562,2,2,2,2,2,2,2,2,2,2,,,,,,
55562,3,2,2,2,2,2,2,2,2,2,,,,,,
55562,4,2,2,2,2,2,2,2,2,2,,,,,,
55572,1,2,2,2,2,1,2,2,2,2,,,,,5,
55572,2,2,2,2,2,2,2,2,2,2,,,,,,
55576,1,2,2,2,2,1,2,2,2,2,,,,,5,
55576,2,2,2,2,2,1,2,2,2,2,,,,,5,
55586,1,2,2,2,2,1,2,2,2,2,,,,,5,
55591,1,1,2,2,2,2,2,2,2,2,1,,,,,
55591,2,2,2,2,2,2,2,2,2,2,,,,,,
55591,3,2,2,2,2,2,2,2,2,2,,,,,,
55591,4,2,2,2,2,2,2,2,2,2,,,,,,
55594,1,1,2,2,2,2,2,2,2,2,1,,,,,
55594,2,1,2,2,2,2,2,2,2,2,1,,,,,
55594,3,2,2,2,2,2,2,2,2,2,,,,,,
55594,4,2,2,2,2,2,2,2,2,2,,,,,,
55597,1,1,1,2,2,2,2,2,2,2,1,2,,,,
55597,2,1,2,2,2,2,2,2,2,2,1,,,,,
55597,3,2,2,2,2,2,2,2,2,2,,,,,,
55597,4,2,2,2,2,2,2,2,2,2,,,,,,
55602,1,2,2,2,2,1,2,2,2,2,,,,,5,
55602,2,2,2,2,2,2,2,2,2,1,,,,,,6
55611,1,1,2,2,2,2,2,2,2,2,1,,,,,
55611,2,2,2,2,2,1,2,2,2,2,,,,,5,
55611,3,2,2,2,2,2,2,2,2,2,,,,,,
55615,1,1,2,2,2,2,2,2,2,2,1,,,,,
55615,2,2,2,2,2,2,2,1,2,2,,,,,,6
55615,3,2,2,2,2,2,2,2,2,2,,,,,,
55615,4,2,2,2,2,2,2,2,2,2,,,,,,
55617,1,2,2,2,2,2,2,2,2,2,,,,,,
55617,2,2,2,2,2,1,2,2,2,2,,,,,5,
55620,1,1,2,2,2,2,2,2,2,2,1,,,,,
55620,2,2,2,2,2,2,2,2,2,2,,,,,,
55620,3,2,2,2,2,2,2,2,2,2,,,,,,
55620,4,2,2,2,2,2,2,2,2,2,,,,,,
55622,1,1,2,2,2,2,2,2,2,2,1,,,,,
55622,2,1,2,2,2,2,2,2,2,2,1,,,,,
55622,3,1,2,2,2,2,2,2,2,2,1,,,,,
55629,1,1,2,2,2,2,2,2,2,2,1,,,,,
55629,2,2,2,2,2,2,2,2,2,2,,,,,,
55629,3,2,2,2,2,2,2,2,2,2,,,,,,
55629,4,2,2,2,2,2,2,2,2,2,,,,,,
55636,1,2,2,2,2,1,2,2,2,2,,,,,5,
55639,1,2,2,2,2,1,2,2,2,2,,,,,5,
55642,1,1,2,2,2,2,2,2,2,2,1,,,,,
55642,2,2,2,2,2,2,2,2,2,2,,,,,,
55642,3,2,2,2,2,2,2,2,2,2,,,,,,
55642,4,2,2,2,2,2,2,2,2,2,,,,,,
55642,5,2,2,2,2,2,2,2,2,2,,,,,,
55644,1,1,2,2,2,2,2,2,2,2,1,,,,,
55644,2,2,2,2,2,2,2,2,2,2,,,,,,
55644,3,2,2,2,2,2,2,2,2,2,,,,,,
55644,4,2,2,2,2,2,2,2,2,2,,,,,,
55649,1,2,2,1,2,2,2,2,2,2,,,3,,,
55649,2,2,2,1,2,2,2,2,2,2,,,3,,,
55649,3,2,2,2,2,2,2,2,2,2,,,,,,
55649,4,2,2,2,2,2,2,2,2,2,,,,,,
55650,1,2,2,2,2,1,2,2,2,2,,,,,5,
55650,2,2,2,2,2,1,2,2,2,2,,,,,5,
55650,3,2,2,2,2,2,2,2,2,2,,,,,,
55650,4,2,2,2,2,2,2,2,2,2,,,,,,
55654,1,1,2,2,2,2,2,2,2,2,1,,,,,
55654,2,2,2,2,2,2,2,2,2,2,,,,,,
55654,3,2,2,2,2,2,2,2,2,2,,,,,,
55660,1,2,2,2,2,1,2,2,2,2,,,,,5,
55660,2,2,2,2,2,2,2,2,2,2,,,,,,
55660,3,2,2,2,2,2,2,2,2,2,,,,,,
55690,1,2,2,2,2,1,2,2,2,2,,,,,5,
55692,1,2,1,2,2,2,2,2,2,2,,2,,,,
55692,2,2,1,2,2,2,2,2,2,2,,2,,,,
55692,3,2,2,2,2,2,2,2,2,2,,,,,,
55692,4,2,2,2,2,2,2,2,2,2,,,,,,
55694,1,2,1,2,2,2,2,2,2,2,,2,,,,
55694,2,2,2,2,2,2,2,2,2,2,,,,,,
55694,3,1,2,2,2,2,2,2,2,2,1,,,,,
55694,4,2,2,2,2,2,2,2,2,2,,,,,,
55694,5,2,2,2,2,2,2,2,2,2,,,,,,
55695,1,2,1,2,2,2,2,2,2,2,,2,,,,
55695,2,1,2,2,2,2,2,2,2,2,1,,,,,
55695,3,2,2,2,2,2,2,2,2,2,,,,,,
55726,1,1,2,2,2,2,2,2,2,2,1,,,,,
55726,2,1,2,2,2,2,2,2,2,2,1,,,,,
55726,3,2,2,2,2,2,2,2,2,2,,,,,,
55726,4,2,2,2,2,2,2,2,2,2,,,,,,
55726,5,2,2,2,2,2,2,2,2,2,,,,,,
55740,1,2,2,2,2,2,2,1,2,2,,,,,,6
55740,2,2,2,2,2,2,2,2,2,2,,,,,,
55740,3,2,2,2,2,2,2,2,2,2,,,,,,
55740,4,1,2,2,2,2,2,2,2,2,1,,,,,
55740,5,1,2,2,2,2,2,2,2,2,1,,,,,
55743,1,1,2,2,2,2,2,2,2,2,1,,,,,
55743,2,1,2,2,2,2,2,2,2,2,1,,,,,
55743,3,1,2,2,2,2,2,2,2,2,1,,,,,
55743,4,2,2,2,2,2,2,2,2,2,,,,,,
55745,1,2,2,2,2,1,2,2,2,2,,,,,5,
55749,1,2,2,2,2,1,2,2,2,2,,,,,5,
55749,2,1,2,2,2,2,2,2,2,2,1,,,,,
55751,1,2,2,2,2,2,2,2,2,2,,,,,,
55751,2,2,2,2,2,2,2,2,2,2,,,,,,
55751,3,2,2,2,2,2,2,2,2,2,,,,,,
55751,4,1,2,2,2,2,2,2,2,2,1,,,,,
55751,5,2,2,2,2,2,2,2,2,2,,,,,,
55756,1,2,1,2,2,2,2,2,2,2,,2,,,,
55756,2,2,2,2,2,2,2,2,2,2,,,,,,
55756,3,2,2,2,2,2,2,2,2,2,,,,,,
55756,4,2,2,2,2,2,2,2,2,2,,,,,,
55757,1,2,1,2,2,2,2,2,2,2,,2,,,,
55757,2,2,2,2,2,2,2,2,2,2,,,,,,
55757,3,2,2,2,2,2,2,2,2,2,,,,,,
55757,4,2,2,2,2,2,2,2,2,2,,,,,,
55773,1,2,2,2,2,1,2,2,2,2,,,,,5,
55773,2,2,2,2,2,2,2,2,2,2,,,,,,
55773,3,2,2,2,2,2,2,2,2,2,,,,,,
55774,1,2,2,2,2,1,2,2,2,2,,,,,5,
55774,2,2,2,2,2,2,2,2,2,2,,,,,,
55774,3,2,2,2,2,2,2,2,2,2,,,,,,
55774,4,2,2,2,2,2,2,2,2,2,,,,,,
55777,1,1,2,2,2,2,2,2,2,2,1,,,,,
55777,2,2,2,2,2,2,2,2,2,2,,,,,,
55777,3,2,2,2,2,2,2,2,2,2,,,,,,
55777,4,2,2,2,2,2,2,2,2,2,,,,,,
55783,1,2,2,2,2,1,2,2,2,2,,,,,5,
55783,2,2,2,2,2,1,2,2,2,2,,,,,5,
55783,3,2,2,2,2,2,2,2,2,2,,,,,,
55788,1,2,2,2,2,1,2,2,2,2,,,,,5,
55799,1,2,1,2,2,2,2,2,2,2,,2,,,,
55799,2,1,2,2,2,2,2,2,2,2,1,,,,,
55799,3,2,2,2,2,2,2,2,2,2,,,,,,
55799,4,2,2,2,2,2,2,2,2,2,,,,,,
55825,1,2,2,2,2,2,2,2,2,2,,,,,,
55825,2,2,2,2,2,1,2,2,2,1,,,,,5,6
55825,3,2,2,2,2,2,2,2,2,2,,,,,,
55826,1,2,2,2,2,1,2,2,2,1,,,,,5,6
55828,1,2,1,2,2,2,2,2,2,2,,2,,,,
55828,2,2,2,2,2,1,2,2,2,2,,,,,5,
55828,3,2,2,2,2,2,2,1,2,2,,,,,,6
55828,4,2,2,2,2,2,2,2,2,2,,,,,,
55829,1,2,2,2,2,2,2,2,2,1,,,,,,6
55829,2,2,2,2,2,1,2,2,2,2,,,,,5,
55830,1,2,2,2,2,1,2,2,2,2,,,,,5,
55831,1,1,2,2,2,2,2,2,2,2,1,,,,,
55831,2,2,2,2,2,2,2,2,2,2,,,,,,
55832,1,2,2,2,2,1,2,2,2,2,,,,,5,
55833,1,2,2,2,2,1,2,2,2,2,,,,,5,
55836,1,2,2,2,2,1,2,2,2,2,,,,,5,
55837,1,2,1,2,2,2,2,2,2,2,,2,,,,
55837,2,2,2,2,2,1,2,2,2,2,,,,,5,
55837,3,1,2,2,2,2,2,2,2,2,1,,,,,
55837,4,2,2,2,2,2,2,2,2,2,,,,,,
55837,5,2,2,2,2,2,2,2,2,2,,,,,,
55838,1,2,2,2,2,1,2,2,2,2,,,,,5,
55838,2,2,2,2,2,1,2,2,2,2,,,,,5,
55838,3,1,2,2,2,2,2,2,2,2,1,,,,,
55838,4,2,2,2,2,2,2,2,2,2,,,,,,
55838,5,2,2,2,2,2,2,2,2,2,,,,,,
55838,6,2,2,2,2,2,2,2,2,2,,,,,,
55839,1,2,2,2,2,1,2,2,2,2,,,,,5,
55839,2,2,2,2,2,1,2,2,2,2,,,,,5,
55840,1,1,2,2,2,2,2,2,2,2,1,,,,,
55840,2,1,2,2,2,2,2,2,2,2,1,,,,,
55840,3,2,2,2,2,2,2,2,2,2,,,,,,
55840,4,2,2,2,2,2,2,2,2,2,,,,,,
55840,5,2,2,2,2,2,2,2,2,2,,,,,,
55840,6,2,2,2,2,2,2,2,2,2,,,,,,
55840,7,2,2,2,2,1,2,2,2,2,,,,,5,
55842,1,2,2,2,2,1,2,2,2,2,,,,,5,
55843,1,1,2,2,2,1,2,2,2,2,1,,,,5,
55843,2,1,2,2,2,2,2,2,2,2,1,,,,,
55843,3,2,2,2,2,2,2,2,2,2,,,,,,
55843,4,2,2,2,2,2,2,2,1,2,,,,,,6
55844,1,2,2,2,2,1,2,2,2,2,,,,,5,
55844,2,2,2,2,2,1,2,2,2,2,,,,,5,
55845,1,2,2,2,2,1,2,2,2,2,,,,,5,
55846,1,2,2,2,2,1,2,2,2,1,,,,,5,6
55846,2,2,2,2,2,1,2,2,2,2,,,,,5,
55848,1,1,2,2,2,2,2,2,2,2,1,,,,,
55848,2,2,2,2,2,1,2,2,2,2,,,,,5,
55848,3,2,2,2,2,1,2,2,2,2,,,,,5,
55848,4,2,2,2,2,2,2,2,2,2,,,,,,
55848,5,2,2,2,2,2,2,2,2,2,,,,,,
55849,1,2,2,2,2,1,2,2,2,2,,,,,5,
55875,1,2,2,2,2,2,2,2,2,2,,,,,,
55875,2,2,2,2,2,1,2,2,2,1,,,,,5,6
55875,3,2,2,2,2,2,2,2,2,2,,,,,,
55876,1,2,2,2,2,1,2,2,2,2,,,,,5,
55876,2,2,2,2,2,2,2,2,2,2,,,,,,
55877,1,2,2,2,2,1,2,2,2,2,,,,,5,
55878,1,2,2,2,2,1,2,2,2,2,,,,,5,
55884,1,2,2,2,2,2,2,2,2,2,,,,,,
55884,2,2,2,2,2,1,2,2,2,2,,,,,5,
55884,3,2,2,2,2,1,2,2,2,2,,,,,5,
55885,1,2,2,2,2,1,2,2,2,2,,,,,5,
55885,2,2,2,2,2,1,2,2,2,2,,,,,5,
55885,3,1,2,2,2,2,2,2,2,2,1,,,,,
55887,1,1,2,2,2,2,2,2,2,2,1,,,,,
55887,2,2,2,2,2,1,2,2,2,2,,,,,5,
55888,1,2,2,2,2,2,2,2,2,2,,,,,,
55889,1,2,2,2,2,1,2,2,2,2,,,,,5,
55889,2,2,2,2,2,2,2,2,2,2,,,,,,
55891,1,2,2,2,2,2,2,2,2,2,,,,,,
55891,2,1,2,2,2,2,2,2,2,2,1,,,,,
55891,3,2,2,2,2,2,2,2,2,2,,,,,,
55891,4,1,2,2,2,2,2,2,2,2,1,,,,,
55892,1,1,2,2,2,2,2,2,2,2,1,,,,,
55892,2,2,2,2,2,1,2,2,2,2,,,,,5,
55892,3,2,2,2,2,2,2,2,2,2,,,,,,
55917,1,2,2,2,2,1,2,2,2,2,,,,,5,
55917,2,2,2,2,2,2,2,1,2,2,,,,,,6
55917,3,2,2,2,2,2,2,2,2,2,,,,,,
55917,4,2,2,2,2,2,2,2,2,2,,,,,,
55920,1,2,2,2,2,1,2,2,2,2,,,,,5,
55920,2,2,2,2,2,2,2,2,2,2,,,,,,
55958,1,2,2,2,2,1,2,2,2,2,,,,,5,
55958,2,2,2,2,2,2,2,2,2,2,,,,,,
55989,1,1,2,2,2,2,2,2,2,1,1,,,,,6
55989,2,2,2,2,2,2,2,2,2,2,,,,,,
55989,3,2,2,2,2,2,2,2,2,2,,,,,,
55989,4,2,2,2,2,2,2,2,2,2,,,,,,
56016,1,2,2,2,2,1,2,2,2,2,,,,,5,
56016,2,2,2,2,2,2,2,2,2,2,,,,,,
56038,1,2,2,2,2,1,2,2,2,2,,,,,5,
56038,2,2,2,2,2,2,2,2,2,2,,,,,,
56038,3,2,2,2,2,2,2,2,2,2,,,,,,
56038,4,2,2,2,2,2,2,2,2,2,,,,,,
56039,1,1,1,2,2,2,2,2,2,2,1,2,,,,
56039,2,2,2,2,2,1,2,2,2,2,,,,,5,
56039,3,2,2,2,2,2,2,2,2,2,,,,,,
56041,1,1,2,2,2,2,2,1,2,2,1,,,,,6
56041,2,2,2,2,2,2,2,2,2,2,,,,,,
56041,3,2,2,2,2,2,2,2,2,2,,,,,,
56041,4,2,2,2,2,2,2,2,2,2,,,,,,
56041,5,2,2,2,2,2,2,2,2,2,,,,,,
56066,1,2,2,2,2,1,2,2,2,2,,,,,5,
56066,2,2,2,2,2,1,2,2,2,2,,,,,5,
56070,1,1,2,2,2,2,2,2,2,2,1,,,,,
56070,2,1,2,2,2,2,2,2,2,2,1,,,,,
56070,3,2,2,2,2,2,2,2,2,2,,,,,,
56070,4,2,2,2,2,2,2,2,2,2,,,,,,
56074,1,1,2,2,2,2,2,2,2,2,1,,,,,
56074,2,2,2,2,2,2,2,2,2,2,,,,,,
56074,3,2,1,2,2,2,2,2,2,2,,2,,,,
56074,4,2,2,2,2,2,2,2,2,2,,,,,,
56074,5,2,2,2,1,2,2,2,2,2,,,,4,,
56074,6,2,2,2,2,2,2,2,2,2,,,,,,
56080,1,2,2,2,1,2,2,2,2,2,,,,4,,
56080,2,2,1,2,2,2,2,2,2,2,,2,,,,
56080,3,2,2,2,2,2,2,2,2,2,,,,,,
56080,4,2,2,2,2,2,2,2,2,2,,,,,,
56093,1,1,2,2,2,2,1,2,2,2,1,,,,,6
56093,2,2,2,2,2,2,2,2,2,2,,,,,,
56093,3,2,2,2,2,2,2,2,2,2,,,,,,
56093,4,2,2,2,2,2,2,2,2,2,,,,,,
56093,5,2,2,2,2,2,2,2,2,2,,,,,,
56093,6,2,2,2,2,1,2,2,2,2,,,,,5,
56097,1,1,2,2,2,2,2,2,2,1,1,,,,,6
56097,2,2,2,2,2,2,2,2,2,2,,,,,,
56097,3,2,2,2,2,2,2,2,2,2,,,,,,
56097,4,2,2,2,2,2,2,2,2,2,,,,,,
56098,1,2,2,2,2,2,2,2,2,2,,,,,,
56098,2,1,2,2,2,2,2,2,2,2,1,,,,,
56098,3,2,2,2,2,2,2,2,2,2,,,,,,
56098,4,2,2,2,2,2,2,2,2,2,,,,,,
56161,1,2,2,2,2,2,2,2,2,2,,,,,,
56161,2,1,1,2,2,2,2,2,2,2,1,2,,,,
56161,3,2,2,2,2,2,2,2,2,2,,,,,,
56161,4,2,2,2,2,2,2,2,2,2,,,,,,
56165,1,2,2,2,2,2,2,2,2,2,,,,,,
56165,2,2,1,2,2,2,2,2,2,2,,2,,,,
56165,3,2,2,2,2,2,2,2,2,2,,,,,,
56165,4,1,2,2,2,2,2,2,2,2,1,,,,,
56165,5,2,2,2,2,2,2,2,2,2,,,,,,
56174,1,1,1,2,2,2,2,2,2,2,1,2,,,,
56174,2,1,2,2,2,2,2,2,2,2,1,,,,,
56174,3,2,2,2,2,2,2,2,2,2,,,,,,
56174,4,2,2,2,2,2,2,2,2,2,,,,,,
56175,1,1,2,2,2,2,2,2,2,2,1,,,,,
56175,2,2,2,2,2,2,2,2,2,1,,,,,,6
56175,3,2,2,2,2,1,2,2,2,2,,,,,5,
56177,1,1,1,2,2,2,2,2,2,2,1,2,,,,
56177,2,1,2,2,2,2,2,2,2,2,1,,,,,
56177,3,2,2,2,2,2,2,2,2,2,,,,,,
56177,4,2,2,2,2,2,2,2,2,2,,,,,,
56183,1,1,2,2,2,2,2,2,2,2,1,,,,,
56183,2,2,2,2,2,2,2,2,2,2,,,,,,
56202,1,2,2,2,2,2,2,2,2,2,,,,,,
56202,2,1,2,2,2,2,2,2,2,2,1,,,,,
56202,3,2,2,2,2,2,2,2,2,2,,,,,,
56202,4,2,2,2,2,2,2,2,2,2,,,,,,
56204,1,1,2,2,2,2,2,2,2,2,1,,,,,
56204,2,1,2,2,2,2,1,2,2,2,1,,,,,6
56204,3,2,2,2,2,2,2,2,2,2,,,,,,
56204,4,2,2,2,2,2,2,2,2,2,,,,,,
56204,5,2,2,2,2,2,2,2,2,2,,,,,,
56209,1,1,2,2,2,2,2,2,2,2,1,,,,,
56209,2,1,2,2,2,2,2,2,2,2,1,,,,,
56209,3,2,2,2,2,2,2,2,2,2,,,,,,
56209,4,2,2,2,2,2,2,2,2,2,,,,,,
56215,1,2,1,2,2,2,2,2,2,2,,2,,,,
56215,2,2,2,2,2,2,2,2,2,2,,,,,,
56215,3,2,2,2,2,2,2,2,2,2,,,,,,
56215,4,2,2,2,2,2,2,2,2,2,,,,,,
56215,5,2,2,2,2,1,2,2,2,2,,,,,5,
56251,1,1,2,2,2,2,2,2,2,2,1,,,,,
56251,2,2,2,2,2,1,2,2,2,2,,,,,5,
56251,3,2,2,2,2,2,2,2,2,2,,,,,,
56261,1,1,2,2,2,2,2,2,2,2,1,,,,,
56261,2,1,2,2,2,2,2,2,2,2,1,,,,,
56261,3,2,2,2,2,2,2,2,2,2,,,,,,
56262,1,2,2,2,2,1,2,2,2,2,,,,,5,
56262,2,1,2,2,2,2,2,2,2,2,1,,,,,
56264,1,1,2,2,2,2,2,2,2,2,1,,,,,
56264,2,2,1,2,2,2,2,2,2,2,,2,,,,
56264,3,2,2,2,2,2,2,2,2,2,,,,,,
56264,4,2,2,2,2,2,2,2,2,2,,,,,,
56270,1,2,2,2,2,1,2,2,2,2,,,,,5,
56270,2,2,2,2,2,2,2,2,2,2,,,,,,
56270,3,1,2,2,2,2,2,2,2,2,1,,,,,
56270,4,2,2,2,2,2,2,2,2,2,,,,,,
56270,5,2,2,2,2,2,2,2,2,2,,,,,,
56276,1,2,2,2,2,1,2,2,2,2,,,,,5,
56283,1,2,2,2,2,1,2,2,2,2,,,,,5,
56283,2,2,2,2,2,1,2,2,2,2,,,,,5,
56284,1,1,2,2,2,2,2,2,2,2,1,,,,,
56284,2,1,2,2,2,2,2,2,2,2,1,,,,,
56284,3,1,2,2,2,2,2,2,2,2,1,,,,,
56292,1,2,2,2,2,1,2,2,2,2,,,,,5,
56292,2,1,2,2,2,2,2,2,2,2,1,,,,,
56301,1,1,2,2,2,2,2,2,2,2,1,,,,,
56301,2,1,2,2,2,2,2,2,2,2,1,,,,,
56301,3,2,2,2,2,2,2,2,2,2,,,,,,
56305,1,2,2,2,2,1,2,2,2,2,,,,,5,
56305,2,2,2,2,2,2,2,2,2,2,,,,,,
56309,1,1,1,2,2,2,2,2,2,2,1,2,,,,
56309,2,2,2,2,2,2,2,2,2,2,,,,,,
56309,3,2,2,2,2,2,2,2,2,2,,,,,,
56309,4,2,2,2,2,2,2,2,2,2,,,,,,
56319,1,2,2,2,2,1,2,2,2,2,,,,,5,
56319,2,2,2,2,2,1,2,2,2,2,,,,,5,
56320,1,2,2,2,2,1,2,2,2,2,,,,,5,
56327,1,2,2,2,2,1,2,2,2,2,,,,,5,
56327,2,2,2,2,2,2,2,2,2,2,,,,,,
56327,3,1,2,2,2,2,2,2,2,2,1,,,,,
56329,1,1,2,2,2,2,2,2,2,2,1,,,,,
56329,2,1,2,2,2,2,2,2,2,2,1,,,,,
56329,3,2,2,2,2,2,2,2,2,2,,,,,,
56329,4,2,2,2,2,2,2,2,2,2,,,,,,
56330,1,1,2,2,2,2,2,2,2,2,1,,,,,
56330,2,1,2,2,2,2,2,2,2,2,1,,,,,
56330,3,2,2,2,2,2,2,2,2,2,,,,,,
56330,4,2,2,2,2,2,2,2,2,2,,,,,,
56332,1,2,2,2,2,1,2,2,2,2,,,,,5,
56332,2,2,2,2,2,1,2,2,2,2,,,,,5,
56332,3,2,2,2,2,2,2,2,2,2,,,,,,
56333,1,1,2,2,2,2,2,2,2,2,1,,,,,
56333,2,2,1,2,2,2,2,2,2,2,,2,,,,
56333,3,2,2,2,2,2,2,2,2,2,,,,,,
56349,1,2,2,2,2,1,2,2,2,2,,,,,5,
56349,2,2,2,2,2,2,2,2,2,2,,,,,,
56349,3,1,2,2,2,2,2,2,2,2,1,,,,,
56349,4,2,2,2,2,2,2,2,2,2,,,,,,
56352,1,1,2,2,2,2,2,2,2,2,1,,,,,
56352,2,2,2,2,2,2,2,2,2,2,,,,,,
56352,3,2,2,2,2,2,2,2,2,2,,,,,,
56352,4,2,2,2,2,2,2,2,2,2,,,,,,
56431,1,2,2,2,2,2,2,2,2,2,,,,,,
56431,2,1,2,2,2,2,2,2,2,2,1,,,,,
56440,1,2,2,2,2,1,2,2,2,2,,,,,5,
56445,1,1,2,2,2,2,2,2,2,2,1,,,,,
56445,2,1,2,2,2,2,2,2,2,2,1,,,,,
56445,3,2,2,2,2,2,2,2,2,2,,,,,,
56445,4,2,2,2,2,2,2,2,2,2,,,,,,
56445,5,2,2,2,2,2,2,2,2,2,,,,,,
56457,1,2,2,2,2,1,2,2,2,2,,,,,5,
56457,2,2,2,2,2,2,2,2,2,2,,,,,,
56457,3,2,2,2,2,2,2,2,2,2,,,,,,
56457,4,2,2,2,2,1,2,2,2,2,,,,,5,
56458,1,1,2,2,2,2,2,2,2,2,1,,,,,
56458,2,2,1,2,2,2,2,2,2,2,,2,,,,
