NQUEST,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YM,YM1,YM2,YC,YCR,YCR1,YCR2,YCR3,YCF,YCF1,YCF2,YCF3,YCF4
288051,45194.473424,18000,18000,0,11400,11400,11400,0,0,0,0,0,11917.293216,12000,82.706784299,3877.1802081,3600,0,0,3600,277.1802081,277.1802081,0,0,0
288052,36800,0,0,0,0,0,0,0,0,0,0,0,32000,35000,3000,4800,4800,0,0,4800,0,0,0,0,0
288053,33396.197419,24000,24000,0,0,0,0,0,0,0,0,0,9000,10000,1000,396.19741872,0,0,0,0,396.19741872,396.19741872,0,0,0
288055,30255.236647,20000,20000,0,0,0,0,0,0,0,0,0,10000,10000,0,255.2366468,0,0,0,0,255.2366468,255.2366468,0,0,0
288057,46705.878181,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,10705.878181,10200,0,0,10200,505.87818095,505.87818095,0,0,0
288058,16165.042161,0,0,0,12220,12220,12220,0,0,0,0,0,0,0,0,3945.0421613,3600,0,0,3600,345.04216128,345.04216128,0,0,0
288062,15300,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,3600,3600,0,0,3600,0,0,0,0,0
288069,29002.699814,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,5602.6998138,4800,0,0,4800,802.69981377,802.69981377,0,0,0
288070,32250,8000,8000,0,24050,24050,24050,0,0,0,0,0,0,0,0,200,200,0,0,200,0,0,0,0,0
288074,26311.115468,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,6311.1154678,6000,0,0,6000,311.11546777,311.11546777,0,0,0
288078,18127.068942,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,127.06894217,0,0,0,0,127.06894217,127.06894217,0,0,0
288083,24940.684793,0,0,0,18600,18600,18600,0,0,0,0,0,0,0,0,6340.6847929,6000,0,0,6000,340.68479293,340.68479293,0,0,0
288088,32821.058087,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,6821.0580872,6300,0,0,6300,521.05808722,521.05808722,0,0,0
288090,24050,0,0,0,24050,24050,24050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289002,48044.349432,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,8044.3494319,7200,0,0,7200,844.34943194,558.94732568,285.40210625,0,0
289004,37310,0,0,0,37310,37310,37310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289005,17900,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,3600,3600,0,0,3600,0,0,0,0,0
289007,12166.365798,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,3716.3657982,3600,0,0,3600,116.36579824,116.36579824,0,0,0
289011,13000,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289019,19150,7000,7000,0,9750,9750,9750,0,0,0,0,0,0,0,0,2400,2400,0,0,2400,0,0,0,0,0
289021,28600.08773,0,0,0,0,0,0,0,0,0,0,0,21200,22000,800,7400.08773,6440.6640453,0,0,6440.6640453,959.4236847,959.4236847,0,0,0
289028,12006.808173,0,0,0,4500,4500,4500,0,0,0,0,0,0,0,0,7506.8081726,7200,0,0,7200,306.80817264,306.80817264,0,0,0
289029,41328.14384,26800,26800,0,7800,7800,7800,0,0,0,0,0,0,0,0,6728.1438401,6000,0,0,6000,728.1438401,728.1438401,0,0,0
289030,29800,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,4800,0,0,0,0,0
289032,95837.380742,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,15837.380742,12200,0,0,12200,3637.3807419,3637.3807419,0,0,0
289038,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289041,11050,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289057,44880.363123,37000,37000,0,7800,7800,7800,0,0,0,0,0,0,0,0,80.363122523,0,0,0,0,80.363122523,80.363122523,0,0,0
289059,49614.255889,0,0,0,0,0,0,0,0,0,0,0,40000,40000,0,9614.2558892,9600,0,0,9600,14.255889177,14.255889177,0,0,0
289063,23042.146922,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,5042.146922,4800,0,0,4800,242.14692202,242.14692202,0,0,0
289073,11560,0,0,0,6760,6760,6760,0,0,0,0,0,0,0,0,4800,4800,0,0,4800,0,0,0,0,0
289075,80486.661799,72000,72000,0,0,0,0,0,0,0,0,0,0,0,0,8486.661799,7700,0,0,7700,786.66179902,147.16654233,639.49525669,0,0
289076,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,3600,0,0,0,0,0
289077,20800,0,0,0,0,0,0,0,0,0,0,0,16000,16000,0,4800,4800,0,0,4800,0,0,0,0,0
289082,24800,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,4800,4800,0,0,4800,0,0,0,0,0
289084,31000,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,6000,0,0,0,0,0
289085,52000,0,0,0,52000,52000,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289089,13991.475524,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,6191.4755239,6191.4755239,0,0,6191.4755239,0,0,0,0,0
290001,25774.725421,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,774.72542113,0,0,0,0,774.72542113,110.22844543,0,664.4969757,0
290008,33412.481703,0,0,0,35300,33800,33800,0,1500,0,0,1500,0,0,0,-1887.518297,8400,0,0,8400,-10287.5183,112.48170307,0,0,10400
290016,41038.667651,20000,20000,0,0,0,0,0,0,0,0,0,21860,22000,140,-821.3323491,10800,0,0,10800,-11621.33235,78.667650855,0,0,11700
290017,16250,0,0,0,16250,16250,16250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290039,91911.972336,37000,35000,2000,31700,18200,18200,0,13500,0,0,13500,0,0,0,23211.972336,12000,0,0,12000,11211.972336,543.48403636,0,11812.4883,1144
290075,23732.448183,0,0,0,17550,17550,17550,0,0,0,0,0,0,0,0,6182.4481829,6000,0,0,6000,182.44818294,182.44818294,0,0,0
291008,83172.094352,28000,28000,0,16900,16900,16900,0,0,0,0,0,0,0,0,38272.094352,36000,0,0,36000,2272.094352,42.63278002,2229.461572,0,0
292002,20400,0,0,0,16800,16800,16800,0,0,0,0,0,0,0,0,3600,3600,0,0,3600,0,0,0,0,0
292003,15600,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292005,109518.22131,59000,59000,0,0,0,0,0,0,0,0,0,29850.957676,30000,149.04232374,20667.263632,17820.404508,0,1000,16820.404508,2846.859124,97.878122785,2748.9810012,0,0
292008,37000,0,0,0,0,0,0,0,0,0,0,0,40000,50000,10000,-3000,4800,0,0,4800,-7800,0,0,0,7800
292014,26240.362609,0,0,0,0,0,0,0,0,0,0,0,19823.807758,20000,176.19224209,6416.5548516,6000,0,0,6000,416.55485158,416.55485158,0,0,0
292015,19000,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292016,17132.058789,0,0,0,0,0,0,0,0,0,0,0,11000,11000,0,6132.0587889,6000,0,0,6000,132.0587889,132.0587889,0,0,0
292017,45875.301876,39000,39000,0,0,0,0,0,0,0,0,0,0,0,0,6875.3018763,6600,0,0,6600,275.30187635,275.30187635,0,0,0
292020,11000,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292021,22019.631888,0,0,0,13200,13200,13200,0,0,0,0,0,2995.2577615,3000,4.7422385347,5824.3741266,5600,0,0,5600,224.3741266,224.3741266,0,0,0
292023,9600,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,3600,3600,0,0,3600,0,0,0,0,0
292025,7000,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,0,0,0,0,0,0,0
292030,27375,0,0,0,23775,23775,8775,15000,0,0,0,0,0,0,0,3600,3600,0,0,3600,0,0,0,0,0
292035,15200,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,4800,4800,0,0,4800,0,0,0,0,0
292041,11700,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292047,34954.726683,0,0,0,19200,19200,19200,0,0,0,0,0,0,0,0,15754.726683,15400,0,10600,4800,354.72668295,354.72668295,0,0,0
292052,45125.911784,37000,37000,0,0,0,0,0,0,0,0,0,0,0,0,8125.9117839,6000,0,0,6000,2125.9117839,1012.0314305,1438.8803533,0,325
292058,19000,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292074,90512.841172,82500,81000,1500,0,0,0,0,0,0,0,0,0,0,0,8012.8411716,8400,0,0,8400,-387.1588284,392.84117158,0,0,780
292086,34800,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,4800,0,0,0,0,0
292089,79410.1223,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,19410.1223,12600,0,0,12600,6810.1223002,6810.1223002,0,0,0
293010,19500,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293016,20400,20400,20400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293026,30600,30600,30600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293031,21600,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,6000,6000,0,0,6000,0,0,0,0,0
293032,32800,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,12000,12000,0,0,12000,0,0,0,0,0
293058,4856.9597147,5000,5000,0,0,0,0,0,0,0,0,0,-10000,20000,30000,9856.9597147,9600,0,0,9600,256.95971471,256.95971471,0,0,0
293066,30000,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293075,24037.131653,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,37.131652514,0,0,0,0,37.131652514,37.131652514,0,0,0
293078,69327.576571,30000,30000,0,27300,27300,27300,0,0,0,0,0,0,0,0,12027.576571,12000,0,0,12000,27.576571008,27.576571008,0,0,0
293090,8840,0,0,0,8840,8840,8840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293093,12600,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,4800,4800,0,0,4800,0,0,0,0,0
293110,20145.147646,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,145.14764573,0,0,0,0,145.14764573,145.14764573,0,0,0
293121,10202.242127,0,0,0,3000,0,0,0,3000,0,0,3000,0,0,0,7202.2421272,7200,0,0,7200,2.2421271737,2.2421271737,0,0,0
293145,11700,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293146,56335.335768,0,0,0,44200,44200,44200,0,0,0,0,0,0,0,0,12135.335768,12000,0,0,12000,135.33576838,135.33576838,0,0,0
293155,20900,0,0,0,16900,16900,16900,0,0,0,0,0,4000,4000,0,0,0,0,0,0,0,0,0,0,0
293157,4400,0,0,0,2000,0,0,0,2000,2000,0,0,0,0,0,2400,2400,0,0,2400,0,0,0,0,0
293162,22580,6500,6500,0,16080,15080,15080,0,1000,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
293174,30410.475408,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,410.47540818,0,0,0,0,410.47540818,410.47540818,0,0,0
293178,17017.668663,0,0,0,13260,13260,13260,0,0,0,0,0,0,0,0,3757.6686632,3600,0,0,3600,157.66866322,157.66866322,0,0,0
293188,14475.251467,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,6025.251467,6025.251467,0,0,6025.251467,0,0,0,0,0
293197,20095.243813,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,95.243812993,0,0,0,0,95.243812993,95.243812993,0,0,0
293207,40533.122873,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,533.12287281,0,0,0,0,533.12287281,533.12287281,0,0,0
293212,12943.69455,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,593.69454993,918.69454993,0,0,918.69454993,-325,0,0,0,325
293213,13000,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,6000,0,0,0,0,0
293214,12705.145084,0,0,0,9035,9035,9035,0,0,0,0,0,0,0,0,3670.1450844,3600,0,0,3600,70.145084406,70.145084406,0,0,0
293237,15677.91996,2400,2400,0,6000,0,0,0,6000,6000,0,0,0,0,0,7277.9199599,7200,0,0,7200,77.919959908,77.919959908,0,0,0
293238,24200,24200,24200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293241,37379.235821,33000,33000,0,4355,4355,4355,0,0,0,0,0,0,0,0,24.235821303,0,0,0,0,24.235821303,24.235821303,0,0,0
293247,20060,0,0,0,8060,8060,8060,0,0,0,0,0,0,0,0,12000,12000,0,0,12000,0,0,0,0,0
293250,56589.963563,48000,48000,0,0,0,0,0,0,0,0,0,1000,2000,1000,7589.963563,7200,0,0,7200,389.96356304,389.96356304,0,0,0
293264,8000,0,0,0,0,0,0,0,0,0,0,0,8000,8000,0,0,0,0,0,0,0,0,0,0,0
293265,158986.70351,80000,80000,0,27000,26000,26000,0,1000,0,1000,0,20000,20000,0,31986.703506,21200,0,0,21200,10786.703506,6387.5333707,2479.8431372,1919.3269984,0
293273,17624.368029,17281.224397,15000,2281.2243975,0,0,0,0,0,0,0,0,0,0,0,343.14363179,0,0,0,0,343.14363179,343.14363179,0,0,0
293285,25024.981956,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,24.981956494,0,0,0,0,24.981956494,24.981956494,0,0,0
293292,60228.490582,53000,53000,0,0,0,0,0,0,0,0,0,0,0,0,7228.4905816,7200,0,0,7200,28.490581637,28.490581637,0,0,0
293304,9000,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,3000,3000,0,0,3000,0,0,0,0,0
293318,19949.839372,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,6949.8393723,7200,0,0,7200,-250.1606277,139.83937225,0,0,390
293332,88838.530422,66000,63000,3000,15300,0,0,0,15300,0,300,15000,0,0,0,7538.5304223,8550,0,0,8550,-1011.469578,158.53042226,0,0,1170
293333,21000,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,6000,6000,0,0,6000,0,0,0,0,0
293334,22896.744526,16500,16500,0,3100,0,0,0,3100,0,0,3100,0,0,0,3296.7445259,6000,0,0,6000,-2703.255474,26.744525929,0,0,2730
293335,37460.002618,0,0,0,13390,13390,13390,0,0,0,0,0,3600,3600,0,20470.002618,12000,0,0,12000,8470.002618,71.065524365,8398.9370937,0,0
293337,16401.748475,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,6001.7484754,6001.7484754,0,0,6001.7484754,0,0,0,0,0
293340,18610.945804,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,3010.9458044,3010.9458044,0,0,3010.9458044,0,0,0,0,0
293345,14960,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,4960,6000,0,0,6000,-1040,0,0,0,1040
293360,4200,0,0,0,4200,0,0,0,4200,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0
293364,25200,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,9600,9600,0,0,9600,0,0,0,0,0
293385,8350,0,0,0,8350,0,0,0,8350,1850,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0
293387,29374.29553,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,7274.2955296,7200,0,0,7200,74.295529571,74.295529571,0,0,0
293389,112698.1974,20280,20280,0,68900,68900,68900,0,0,0,0,0,0,0,0,23518.1974,24000,0,0,24000,-481.8026004,168.19739961,0,0,650
293395,9000,0,0,0,0,0,0,0,0,0,0,0,9000,9000,0,0,0,0,0,0,0,0,0,0,0
293402,7529.8336642,4500,4500,0,3000,0,0,0,3000,0,0,3000,0,0,0,29.8336642,0,0,0,0,29.8336642,29.8336642,0,0,0
293413,13150.508485,0,0,0,12600,7800,7800,0,4800,0,0,4800,0,0,0,550.50848536,0,0,0,0,550.50848536,550.50848536,0,0,0
293414,21022.067405,7000,7000,0,14000,0,0,0,14000,14000,0,0,0,0,0,22.067404549,0,0,0,0,22.067404549,22.067404549,0,0,0
293425,10650,0,0,0,10650,5850,5850,0,4800,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0
293432,61616.342311,49000,49000,0,0,0,0,0,0,0,0,0,0,0,0,12616.342311,10640,0,2040,8600,1976.3423112,2496.3423112,0,0,520
293434,5500,0,0,0,5500,0,0,0,5500,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293435,27073.015631,27000,27000,0,0,0,0,0,0,0,0,0,0,0,0,73.015630652,0,0,0,0,73.015630652,73.015630652,0,0,0
293438,34570.380513,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,5970.3805129,5970.3805129,0,0,5970.3805129,0,0,0,0,0
293445,27764.699242,2000,2000,0,17160,17160,17160,0,0,0,0,0,0,0,0,8604.6992416,8400,0,0,8400,204.69924161,204.69924161,0,0,0
293459,27650,19200,19200,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293469,21242,0,0,0,21242,21242,21242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293474,31031.453783,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,6031.453783,6000,0,0,6000,31.453783005,31.453783005,0,0,0
293475,33221.815021,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,7221.8150211,7200,0,0,7200,21.815021123,21.815021123,0,0,0
293477,32457.959277,30000,30000,0,0,0,0,0,0,0,0,0,10000,10000,0,-7542.040723,1200,0,1200,0,-8742.040723,1150.0760059,507.88327092,0,10400
293511,20272.522747,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,2272.5227471,2114.5541554,0,0,2114.5541554,157.96859167,157.96859167,0,0,0
293527,15153.903457,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,153.90345745,0,0,0,0,153.90345745,153.90345745,0,0,0
293533,49043.668054,31000,31000,0,0,0,0,0,0,0,0,0,0,0,0,18043.668054,18000,0,0,18000,43.668054139,43.668054139,0,0,0
293539,18044,0,0,0,18044,18044,18044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293542,72694.226574,24000,24000,0,31200,31200,31200,0,0,0,0,0,600,600,0,16894.226574,17000,0,0,17000,-105.7734262,284.22657384,0,0,390
293548,15000,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,0,0,0,0,0,0,0,0,0,0
293549,19250,3600,3600,0,8450,8450,8450,0,0,0,0,0,0,0,0,7200,7200,0,0,7200,0,0,0,0,0
293554,13430.853947,0,0,0,7150,7150,7150,0,0,0,0,0,0,0,0,6280.8539472,6280.8539472,0,0,6280.8539472,0,0,0,0,0
293555,19400,0,0,0,5000,0,0,0,5000,0,0,5000,14400,14400,0,0,0,0,0,0,0,0,0,0,0
293562,24450,0,0,0,21450,21450,21450,0,0,0,0,0,0,0,0,3000,3000,0,0,3000,0,0,0,0,0
293570,81871.804739,70000,70000,0,0,0,0,0,0,0,0,0,3500,3500,0,8371.8047388,17200,0,7300,9900,-8828.195261,271.8047388,0,0,9100
293579,107249.61404,79000,78000,1000,0,0,0,0,0,0,0,0,0,0,0,28249.614037,27402.09565,0,0,27402.09565,847.51838716,309.39538009,538.12300707,0,0
293592,65810.791357,66650,61000,5650,0,0,0,0,0,0,0,0,0,0,0,-839.2086428,10500,0,0,10500,-11339.20864,35.791357214,0,0,11375
293595,23458.947644,0,0,0,16250,16250,16250,0,0,0,0,0,0,0,0,7208.9476436,7200,0,0,7200,8.9476435673,8.9476435673,0,0,0
293602,55366.92719,40000,40000,0,0,0,0,0,0,0,0,0,2000,2000,0,13366.92719,13200,0,0,13200,166.92719035,166.92719035,0,0,0
293609,94900,0,0,0,68900,68900,68900,0,0,0,0,0,0,0,0,26000,26000,0,0,26000,0,0,0,0,0
293621,10775.376282,10630.397231,8000,2630.3972312,0,0,0,0,0,0,0,0,0,0,0,144.97905064,0,0,0,0,144.97905064,144.97905064,0,0,0
293632,2551.4977342,0,0,0,2400,0,0,0,2400,0,0,2400,0,0,0,151.49773423,151.49773423,0,0,151.49773423,0,0,0,0,0
293640,21069.383463,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,6069.3834629,6000,0,0,6000,69.383462923,69.383462923,0,0,0
293650,23432.466711,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,32.466711231,0,0,0,0,32.466711231,32.466711231,0,0,0
293655,16922.88234,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,-18077.11766,0,0,0,0,-18077.11766,70.475435849,52.406903753,0,18200
293656,26001.235248,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,13001.235248,18000,0,0,18000,-4998.764752,1501.2352481,0,0,6500
293662,13136.48834,24000,24000,0,0,0,0,0,0,0,0,0,-10000,5000,15000,-863.5116596,12000,0,0,12000,-12863.51166,136.48834041,0,0,13000
293668,33800,33800,33800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293670,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,3600,0,0,0,0,0
293689,27603.745016,27560,27560,0,0,0,0,0,0,0,0,0,0,0,0,43.745015545,0,0,0,0,43.745015545,43.745015545,0,0,0
293690,23940.834604,9600,9600,0,14300,14300,14300,0,0,0,0,0,0,0,0,40.83460426,0,0,0,0,40.83460426,40.83460426,0,0,0
293714,19255.456674,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,3655.4566737,3600,0,0,3600,55.456673715,55.456673715,0,0,0
293715,19490,0,0,0,14690,14690,14690,0,0,0,0,0,0,0,0,4800,4800,0,0,4800,0,0,0,0,0
293718,10000,0,0,0,10000,0,0,0,10000,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
293726,15312,0,0,0,9312,8412,8412,0,900,0,0,900,0,0,0,6000,6000,0,0,6000,0,0,0,0,0
294001,34481.564709,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,8481.5647085,6000,0,0,6000,2481.5647085,473.99127081,2007.5734377,0,0
294002,19900,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,3000,3000,0,0,3000,0,0,0,0,0
294012,21633.36993,800,800,0,0,0,0,0,0,0,0,0,10396.441339,15000,4603.5586613,10436.928591,9600,0,0,9600,836.92859148,132.31376486,704.61482662,0,0
294014,13250.758425,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,4150.758425,3400,0,0,3400,750.75842505,750.75842505,0,0,0
294020,9600,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,1800,1800,0,0,1800,0,0,0,0,0
294021,34751.045921,34500,34500,0,0,0,0,0,0,0,0,0,0,0,0,251.04592108,0,0,0,0,251.04592108,251.04592108,0,0,0
294023,9750,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294033,49453.976595,35000,35000,0,13000,13000,13000,0,0,0,0,0,0,0,0,1453.9765955,0,0,0,0,1453.9765955,1453.9765955,0,0,0
294038,80389.424948,31000,31000,0,40300,40300,40300,0,0,0,0,0,0,0,0,9089.4249483,8500,0,0,8500,589.4249483,589.4249483,0,0,0
294039,81510.344618,37500,37500,0,9100,9100,9100,0,0,0,0,0,22000,22000,0,12910.344618,12000,0,0,12000,910.34461816,94.908488661,815.4361295,0,0
294047,44579.54132,30000,30000,0,13050,4550,4550,0,8500,8500,0,0,0,0,0,1529.5413202,0,0,0,0,1529.5413202,1529.5413202,0,0,0
294051,83739.463292,0,0,0,44276,35776,35776,0,8500,8500,0,0,34530.290908,35000,469.70909249,4933.1723843,3600,0,0,3600,1333.1723843,1333.1723843,0,0,0
294053,19791.349773,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,291.3497728,0,0,0,0,291.3497728,291.3497728,0,0,0
294054,21816.738855,0,0,0,17732,17732,17732,0,0,0,0,0,0,0,0,4084.7388549,3600,0,0,3600,484.73885492,484.73885492,0,0,0
294057,21266.321473,0,0,0,14950,14950,14950,0,0,0,0,0,0,0,0,6316.3214725,6000,0,0,6000,316.32147252,316.32147252,0,0,0
294061,57900.691555,19000,19000,0,27300,27300,27300,0,0,0,0,0,0,0,0,11600.691555,8400,0,0,8400,3200.6915548,2496.8011258,703.89042902,0,0
294071,17500,17500,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294073,15302.348932,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,3602.3489317,3600,0,0,3600,2.3489317309,2.3489317309,0,0,0
294079,35888.384438,14000,14000,0,21450,21450,21450,0,0,0,0,0,0,0,0,438.38443836,0,0,0,0,438.38443836,238.15913509,0,200.22530327,0
294084,21650,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,4750,5400,0,0,5400,-650,0,0,0,650
294088,47913.806265,22000,22000,0,23400,23400,23400,0,0,0,0,0,0,0,0,2513.8062654,2400,0,0,2400,113.80626542,113.80626542,0,0,0
295004,47618.018597,37900,37900,0,0,0,0,0,0,0,0,0,0,0,0,9718.0185973,12000,0,0,12000,-2281.981403,318.01859729,0,0,2600
295005,13507.840138,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,3107.8401382,3000,0,0,3000,107.8401382,107.8401382,0,0,0
295016,9774.3786625,0,0,0,5000,0,0,0,5000,0,0,5000,0,0,0,4774.3786625,4200,0,600,3600,574.37866245,574.37866245,0,0,0
295017,10560,0,0,0,10560,10560,10560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295018,24726.732968,0,0,0,0,0,0,0,0,0,0,0,16400,25000,8600,8326.7329681,7800,0,0,7800,526.73296811,526.73296811,0,0,0
295020,46085.198978,5500,5500,0,30000,18000,13000,5000,12000,12000,0,0,0,0,0,10585.198978,9600,0,0,9600,985.19897797,985.19897797,0,0,0
295026,33638.327233,33600,33600,0,0,0,0,0,0,0,0,0,0,0,0,38.327233437,0,0,0,0,38.327233437,38.327233437,0,0,0
295027,44310.304028,7000,7000,0,0,0,0,0,0,0,0,0,28000,28000,0,9310.3040282,8400,0,0,8400,910.30402822,910.30402822,0,0,0
295030,45542.026109,27500,27500,0,6000,0,0,0,6000,0,0,6000,0,0,0,12042.026109,12000,0,0,12000,42.026109119,42.026109119,0,0,0
295032,25289.820331,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,1289.8203308,1200,0,0,1200,89.820330818,89.820330818,0,0,0
295033,15034.813609,0,0,0,14750,14750,14750,0,0,0,0,0,0,0,0,284.81360896,0,0,0,0,284.81360896,284.81360896,0,0,0
295034,31528.570155,0,0,0,27300,27300,27300,0,0,0,0,0,0,0,0,4228.5701548,3600,0,0,3600,628.57015483,628.57015483,0,0,0
295040,46461.675036,0,0,0,0,0,0,0,0,0,0,0,38000,40000,2000,8461.6750361,12000,0,0,12000,-3538.324964,8161.6750361,0,0,11700
295041,22643.936054,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,3143.936054,3016.5604403,0,0,3016.5604403,127.37561377,127.37561377,0,0,0
295043,65080.935158,46000,46000,0,1200,0,0,0,1200,0,0,1200,0,0,0,17880.935158,18000,0,0,18000,-119.064842,140.93515801,0,0,260
295046,147643.42871,72000,72000,0,13800,7800,7800,0,6000,0,0,6000,46300,62000,15700,15543.428707,39932.014313,0,0,39932.014313,-24388.58561,1611.4143944,0,0,26000
